"step","downstreamPressure_DP160_257,50-0,98-0,23=4.24236"
0.0,2.0710635
1000.0,4.3783855
2000.0,4.419011
3000.0,4.2362165
4000.0,4.221313
5000.0,4.112198
6000.0,4.2096443
7000.0,4.266242
8000.0,4.336605
9000.0,4.5074005
10000.0,4.248069
11000.0,4.2097425
12000.0,4.2536535
13000.0,4.200989
14000.0,4.198468
15000.0,4.219717
16000.0,4.2518125
17000.0,4.272428
18000.0,4.277067
19000.0,4.2697906
20000.0,4.2253313
21000.0,4.1866207
22000.0,4.2246323
23000.0,4.24106
24000.0,4.2617188
25000.0,4.215442
26000.0,4.1769686
27000.0,4.2666893
28000.0,4.2194586
29000.0,4.2637978
30000.0,4.2487965
31000.0,4.204901
32000.0,4.2176533
33000.0,4.1789274
34000.0,4.2174163
35000.0,4.2354546
36000.0,4.2379704
37000.0,4.2473574
38000.0,4.2491255
39000.0,4.237278
40000.0,4.255564
41000.0,4.2168884
42000.0,4.239465
43000.0,4.242543
44000.0,4.2636886
45000.0,4.249698
46000.0,4.2757187
47000.0,4.243413
48000.0,4.206073
49000.0,4.229744
50000.0,4.2346516
51000.0,4.2946963
52000.0,4.220239
53000.0,4.2525864
54000.0,4.2527413
55000.0,4.2357283
56000.0,4.259362
57000.0,4.2260427
58000.0,4.2323017
59000.0,4.214528
60000.0,4.2610216
61000.0,4.2404146
62000.0,4.2565494
63000.0,4.220542
64000.0,4.25904
65000.0,4.253742
66000.0,4.2461963
67000.0,4.2331815
68000.0,4.252233
69000.0,4.2463284
70000.0,4.266857
71000.0,4.224514
72000.0,4.2379246
73000.0,4.2373
74000.0,4.2746754
75000.0,4.254636
76000.0,4.260809
77000.0,4.2367973
78000.0,4.2393603
79000.0,4.244787
80000.0,4.2656503
81000.0,4.226495
82000.0,4.255376
83000.0,4.2373734
84000.0,4.2312593
85000.0,4.2546425
86000.0,4.271642
87000.0,4.223771
88000.0,4.2577615
89000.0,4.234189
90000.0,4.232176
91000.0,4.237356
92000.0,4.2273083
93000.0,4.252076
94000.0,4.2443733
95000.0,4.250599
96000.0,4.253308
97000.0,4.255989
98000.0,4.2450914
99000.0,4.25255
100000.0,4.2430415
101000.0,4.27503776550293
102000.0,4.234695911407471
103000.0,4.251267433166504
104000.0,4.253932476043701
105000.0,4.251814842224121
106000.0,4.249048233032227
107000.0,4.25290060043335
108000.0,4.27345085144043
109000.0,4.23813009262085
110000.0,4.252613544464111
111000.0,4.250473976135254
112000.0,4.254022121429443
113000.0,4.253510475158691
114000.0,4.259159088134766
115000.0,4.250596046447754
116000.0,4.252469062805176
117000.0,4.271144390106201
118000.0,4.258512020111084
119000.0,4.255168914794922
120000.0,4.245944023132324
121000.0,4.256083011627197
122000.0,4.26051664352417
123000.0,4.240826606750488
124000.0,4.244027137756348
125000.0,4.256059646606445
126000.0,4.244134902954102
127000.0,4.254996299743652
128000.0,4.245452880859375
129000.0,4.252529144287109
130000.0,4.265743255615234
131000.0,4.250847816467285
132000.0,4.260272026062012
133000.0,4.252635955810547
134000.0,4.2487592697143555
135000.0,4.252313613891602
136000.0,4.258050918579102
137000.0,4.267731666564941
138000.0,4.247013092041016
139000.0,4.255157947540283
140000.0,4.242478847503662
141000.0,4.245291233062744
142000.0,4.250306606292725
143000.0,4.2519965171813965
144000.0,4.256573677062988
145000.0,4.250572204589844
146000.0,4.254814147949219
147000.0,4.251729965209961
148000.0,4.248227596282959
149000.0,4.249311447143555
150000.0,4.257975101470947
151000.0,4.2505035400390625
152000.0,4.24678897857666
153000.0,4.2530035972595215
154000.0,4.249313831329346
155000.0,4.24370002746582
156000.0,4.2545881271362305
157000.0,4.257230281829834
158000.0,4.252880573272705
159000.0,4.249014854431152
160000.0,4.253631591796875
161000.0,4.248348236083984
162000.0,4.250188827514648
163000.0,4.245953559875488
164000.0,4.2507123947143555
165000.0,4.254072189331055
166000.0,4.250276565551758
167000.0,4.250325679779053
168000.0,4.2484540939331055
169000.0,4.2530670166015625
170000.0,4.2482428550720215
171000.0,4.250180721282959
172000.0,4.25201416015625
173000.0,4.250452041625977
174000.0,4.25396203994751
175000.0,4.248859405517578
176000.0,4.249770164489746
177000.0,4.250488758087158
178000.0,4.248569965362549
179000.0,4.249576568603516
180000.0,4.253571510314941
181000.0,4.246880054473877
182000.0,4.249025344848633
183000.0,4.2459821701049805
184000.0,4.248320579528809
185000.0,4.247781753540039
186000.0,4.248878479003906
187000.0,4.249163627624512
188000.0,4.246633529663086
189000.0,4.250446319580078
190000.0,4.248955726623535
191000.0,4.248111248016357
192000.0,4.241131782531738
193000.0,4.247644424438477
194000.0,4.248211860656738
195000.0,4.251282215118408
196000.0,4.249967098236084
197000.0,4.246860980987549
198000.0,4.246574401855469
199000.0,4.253312110900879
200000.0,4.248952388763428
201000.0,4.251832485198975
202000.0,4.248663902282715
203000.0,4.245441436767578
204000.0,4.24514102935791
205000.0,4.247847557067871
206000.0,4.2489728927612305
207000.0,4.24587345123291
208000.0,4.248604774475098
209000.0,4.251387119293213
210000.0,4.249659538269043
211000.0,4.24983024597168
212000.0,4.25136661529541
213000.0,4.243954658508301
214000.0,4.248712539672852
215000.0,4.250385284423828
216000.0,4.240595817565918
217000.0,4.2454118728637695
218000.0,4.250566005706787
219000.0,4.242657661437988
220000.0,4.252172470092773
221000.0,4.250823020935059
222000.0,4.247552871704102
223000.0,4.246538162231445
224000.0,4.243972301483154
225000.0,4.247133255004883
226000.0,4.247992515563965
227000.0,4.2489447593688965
228000.0,4.251516342163086
229000.0,4.249149322509766
230000.0,4.2457275390625
231000.0,4.248275279998779
232000.0,4.2493486404418945
233000.0,4.248259544372559
234000.0,4.2518720626831055
235000.0,4.247989177703857
236000.0,4.245528221130371
237000.0,4.246622085571289
238000.0,4.249636173248291
239000.0,4.250356197357178
240000.0,4.246364593505859
241000.0,4.244908809661865
242000.0,4.247857093811035
243000.0,4.243279457092285
244000.0,4.250262260437012
245000.0,4.247641563415527
246000.0,4.24684476852417
247000.0,4.246060371398926
248000.0,4.24763822555542
249000.0,4.246436595916748
250000.0,4.248506546020508
251000.0,4.247485637664795
252000.0,4.24838399887085
253000.0,4.247525215148926
254000.0,4.245228290557861
255000.0,4.244873046875
256000.0,4.244507312774658
257000.0,4.245816230773926
258000.0,4.247793197631836
259000.0,4.247068405151367
260000.0,4.245738506317139
261000.0,4.246736526489258
262000.0,4.2456841468811035
263000.0,4.243427753448486
264000.0,4.244475364685059
265000.0,4.2485575675964355
266000.0,4.2463154792785645
267000.0,4.246120929718018
268000.0,4.2429094314575195
269000.0,4.249579429626465
270000.0,4.246558666229248
271000.0,4.246612071990967
272000.0,4.246610164642334
273000.0,4.247719764709473
274000.0,4.246341705322266
275000.0,4.243481636047363
276000.0,4.246771812438965
277000.0,4.244807243347168
278000.0,4.2456817626953125
279000.0,4.2456374168396
280000.0,4.245078086853027
281000.0,4.244619846343994
282000.0,4.246626853942871
283000.0,4.246836185455322
284000.0,4.2472052574157715
285000.0,4.246335983276367
286000.0,4.247618198394775
287000.0,4.246454238891602
