"step","downstreamPressure_DP165_347.500-0.500-0.330-11.898-3.225-9.174-=3.22474"
0.0,0.7269021
1000.0,0.030906063
2000.0,0.021334674
3000.0,0.029067751
4000.0,0.056444913
5000.0,0.06669184
6000.0,0.12567955
7000.0,0.22980116
8000.0,0.28834748
9000.0,0.3591736
10000.0,0.4403897
11000.0,0.5106791
12000.0,0.6381662
13000.0,0.7166632
14000.0,0.8242386
15000.0,0.9362569
16000.0,1.0379734
17000.0,1.1589425
18000.0,1.2567298
19000.0,1.374086
20000.0,1.47354
21000.0,1.5569303
22000.0,1.6340195
23000.0,1.719997
24000.0,1.8230212
25000.0,1.8864002
26000.0,1.9385812
27000.0,2.0386035
28000.0,2.0731745
29000.0,2.1419804
30000.0,2.218434
31000.0,2.2582214
32000.0,2.3143668
33000.0,2.3608398
34000.0,2.431787
35000.0,2.4334235
36000.0,2.4970407
37000.0,2.5391147
38000.0,2.5190396
39000.0,2.5805106
40000.0,2.6460633
41000.0,2.6832337
42000.0,2.7212412
43000.0,2.730063
44000.0,2.7518885
45000.0,2.7732432
46000.0,2.801948
47000.0,2.8040476
48000.0,2.8067389
49000.0,2.8103795
50000.0,2.8311062
51000.0,2.8244395
52000.0,2.821393
53000.0,2.8383965
54000.0,2.8582168
55000.0,2.855534
56000.0,2.8882005
57000.0,2.8671465
58000.0,2.9003491
59000.0,2.9344225
60000.0,2.9269419
61000.0,2.9402683
62000.0,2.9404526
63000.0,2.9737923
64000.0,2.9498525
65000.0,2.9539123
66000.0,2.9388878
67000.0,2.9661708
68000.0,2.9761934
69000.0,2.969629
70000.0,2.9937928
71000.0,2.9832673
72000.0,3.0054812
73000.0,2.9862769
74000.0,2.9875216
75000.0,3.0417671
76000.0,3.0065074
77000.0,3.035105
78000.0,3.012464
79000.0,3.0116878
80000.0,2.996051
81000.0,3.0034494
82000.0,2.990804
83000.0,2.9794464
84000.0,2.969513
85000.0,2.9867368
86000.0,2.9895873
87000.0,2.9970336
88000.0,2.9990733
89000.0,2.989669
90000.0,2.9989676
91000.0,3.0382357
92000.0,3.0455701
93000.0,3.053205
94000.0,3.00779
95000.0,3.008193
96000.0,3.0036473
97000.0,3.0175729
98000.0,2.9940753
99000.0,3.0023382
100000.0,3.0187974
101000.0,3.02917
102000.0,3.0261302
103000.0,3.007522
104000.0,3.0085876
105000.0,2.9923515
106000.0,3.015122
107000.0,3.011332
108000.0,2.9949436
109000.0,3.0080004
110000.0,3.0497518
111000.0,3.0596933
112000.0,3.0614233
113000.0,3.012631
114000.0,3.0049486
115000.0,2.9979684
116000.0,3.0051107
117000.0,3.0175529
118000.0,3.0148613
119000.0,3.0324974
120000.0,3.0184155
121000.0,3.032475
122000.0,3.0183535
123000.0,3.0223749
124000.0,3.0375328
125000.0,3.0401735
126000.0,3.0536366
127000.0,3.0468585
128000.0,3.0573635
129000.0,3.0448666
130000.0,3.0335925
131000.0,3.022459
132000.0,3.0379415
133000.0,3.0446417
134000.0,3.0306578
135000.0,3.0275416
136000.0,3.0238361
137000.0,3.031906
138000.0,3.0273352
139000.0,3.035203
140000.0,3.0366096
141000.0,3.046895
142000.0,3.034172
143000.0,3.0446124
144000.0,3.0489926
145000.0,3.038063
146000.0,3.0586476
147000.0,3.0273461
148000.0,3.0377202
149000.0,3.0421004
150000.0,3.0477629
151000.0,3.0501876
152000.0,3.0324545
153000.0,3.0515137
154000.0,3.05191
155000.0,3.036632
156000.0,3.0389745
157000.0,3.038537
158000.0,3.033417
159000.0,3.0450754
160000.0,3.0332904
161000.0,3.0128047
162000.0,3.0271857
163000.0,3.0297534
164000.0,3.0434544
165000.0,3.043816
166000.0,3.029627
167000.0,3.0294828
168000.0,3.0409188
169000.0,3.050383
170000.0,3.04499
171000.0,3.0422955
172000.0,3.0297832
173000.0,3.0319848
174000.0,3.022705
175000.0,3.001635
176000.0,3.0083456
177000.0,3.0033572
178000.0,2.9980366
179000.0,3.0135384
180000.0,3.0195284
181000.0,3.0197585
182000.0,3.0322752
183000.0,3.0438151
184000.0,3.0365257
185000.0,3.0184717
186000.0,3.0168443
187000.0,3.0164711
188000.0,3.0211098
189000.0,3.0212595
190000.0,3.0255203247070312
191000.0,3.027517795562744
192000.0,3.0222079753875732
193000.0,3.0199310779571533
194000.0,3.027374267578125
195000.0,3.0255680084228516
196000.0,3.0195846557617188
197000.0,3.0242152214050293
198000.0,3.012098789215088
199000.0,3.018094062805176
200000.0,3.022552490234375
201000.0,3.0210118293762207
202000.0,3.0231285095214844
203000.0,3.0094213485717773
204000.0,3.01297664642334
205000.0,3.0180039405822754
206000.0,3.0172624588012695
207000.0,3.024221420288086
208000.0,3.0163512229919434
209000.0,3.0111069679260254
210000.0,3.0163097381591797
211000.0,3.0008597373962402
212000.0,2.992891550064087
213000.0,3.0067782402038574
214000.0,2.999711513519287
215000.0,2.99662446975708
216000.0,2.9954938888549805
217000.0,2.992175579071045
218000.0,2.9977598190307617
219000.0,2.9979329109191895
220000.0,2.987405300140381
221000.0,2.997141122817993
222000.0,3.0005533695220947
223000.0,3.000516176223755
224000.0,2.9959309101104736
225000.0,3.0008535385131836
226000.0,3.0017611980438232
227000.0,2.9935219287872314
228000.0,2.998973846435547
229000.0,3.004251480102539
230000.0,3.018345355987549
231000.0,3.0182604789733887
232000.0,3.0160226821899414
233000.0,3.021651268005371
234000.0,3.0233147144317627
235000.0,3.0256853103637695
236000.0,3.020669460296631
237000.0,3.014948844909668
238000.0,3.0082294940948486
239000.0,3.0085291862487793
240000.0,3.0060369968414307
241000.0,2.9962544441223145
242000.0,2.997523784637451
243000.0,2.9967880249023438
244000.0,2.990370750427246
245000.0,2.986570358276367
246000.0,2.9935927391052246
247000.0,2.9921762943267822
248000.0,2.9937567710876465
249000.0,2.9966981410980225
250000.0,3.003335952758789
251000.0,2.9945428371429443
252000.0,2.9976229667663574
253000.0,2.991008996963501
