"step","downstreamPressure_DP160_257.500-0.980-0.230-13.427-4.242-10.956-=4.24236"
0.0,1.1911421
1000.0,0.01935934
2000.0,0.012130788
3000.0,0.030696835
4000.0,0.05243517
5000.0,0.05426725
6000.0,0.12261912
7000.0,0.23825935
8000.0,0.31118727
9000.0,0.38904333
10000.0,0.46890908
11000.0,0.53893375
12000.0,0.6478628
13000.0,0.73415226
14000.0,0.84177417
15000.0,0.9594224
16000.0,1.0503465
17000.0,1.1796262
18000.0,1.2690113
19000.0,1.3758854
20000.0,1.4724268
21000.0,1.5339499
22000.0,1.6182584
23000.0,1.707245
24000.0,1.7925786
25000.0,1.8483626
26000.0,1.8899646
27000.0,1.9740138
28000.0,2.0084803
29000.0,2.0580642
30000.0,2.1449268
31000.0,2.1634514
32000.0,2.2104986
33000.0,2.2473035
34000.0,2.2856824
35000.0,2.2856655
36000.0,2.3150473
37000.0,2.3509579
38000.0,2.33289
39000.0,2.3908782
40000.0,2.4225154
41000.0,2.450269
42000.0,2.4605296
43000.0,2.4618914
44000.0,2.470629
45000.0,2.48634
46000.0,2.5106833
47000.0,2.515967
48000.0,2.5084524
49000.0,2.492775
50000.0,2.488109
51000.0,2.5042348
52000.0,2.4843216
53000.0,2.4943485
54000.0,2.4954603
55000.0,2.4914355
56000.0,2.4898684
57000.0,2.5054276
58000.0,2.5245697
59000.0,2.5431862
60000.0,2.5286517
61000.0,2.5355701
62000.0,2.5302818
63000.0,2.5650167
64000.0,2.5529099
65000.0,2.53767
66000.0,2.5399337
67000.0,2.5497236
68000.0,2.55443
69000.0,2.5481064
70000.0,2.5560446
71000.0,2.5674024
72000.0,2.587711
73000.0,2.5633647
74000.0,2.564403
75000.0,2.611178
76000.0,2.5885515
77000.0,2.6001935
78000.0,2.574577
79000.0,2.5723372
80000.0,2.5281048
81000.0,2.5518382
82000.0,2.5235462
83000.0,2.5256135
84000.0,2.5138588
85000.0,2.5288916
86000.0,2.5422173
87000.0,2.5316372
88000.0,2.5635695
89000.0,2.5175984
90000.0,2.5311253
91000.0,2.5620432
92000.0,2.59586
93000.0,2.5782151
94000.0,2.550463
95000.0,2.545845
96000.0,2.5499141
97000.0,2.5691986
98000.0,2.5569968
99000.0,2.559948
100000.0,2.568129
101000.0,2.5829263
102000.0,2.5870662
103000.0,2.5603702
104000.0,2.564303
105000.0,2.5447874
106000.0,2.5634077
107000.0,2.5645633
108000.0,2.5454392
109000.0,2.5564814
110000.0,2.608648
111000.0,2.6069589
112000.0,2.6223216
113000.0,2.5689893
114000.0,2.5582519
115000.0,2.5530016
116000.0,2.5603461
117000.0,2.5599139
118000.0,2.5657434
119000.0,2.5795438
120000.0,2.5623045
121000.0,2.5795355
122000.0,2.5652924
123000.0,2.574081
124000.0,2.5801911
125000.0,2.583292
126000.0,2.5908623
127000.0,2.5821054
128000.0,2.5983818
129000.0,2.598005
130000.0,2.586019
131000.0,2.5674467
132000.0,2.5739555
133000.0,2.5899591
134000.0,2.5798507
135000.0,2.5809493
136000.0,2.5714765
137000.0,2.578393
138000.0,2.5675287
139000.0,2.5805097
140000.0,2.590336
141000.0,2.5883844
142000.0,2.5903313
143000.0,2.594551
144000.0,2.5975766
145000.0,2.586935
146000.0,2.6080832
147000.0,2.581791
148000.0,2.5867105
149000.0,2.5930645
150000.0,2.6055558
151000.0,2.6083875
152000.0,2.5957487
153000.0,2.610611
154000.0,2.6138532
155000.0,2.6003354
156000.0,2.606329
157000.0,2.6006756
158000.0,2.601585
159000.0,2.6140597
160000.0,2.6086981
161000.0,2.593474
162000.0,2.599813
