"step","upstreamPressure_DP155_662.500-0.740-0.130-10.025-1.815-6.828-=6.82799"
0.0,0.30183858
1000.0,-0.15773632
2000.0,-0.2636793
3000.0,-0.38378954
4000.0,0.2746091
5000.0,1.9039931
6000.0,2.767332
7000.0,3.3923614
8000.0,3.8723297
9000.0,4.2290707
10000.0,4.5469313
11000.0,4.696706
12000.0,5.0166254
13000.0,5.1597204
14000.0,5.3560286
15000.0,5.598093
16000.0,5.696187
17000.0,5.8476706
18000.0,6.021696
19000.0,6.1453257
20000.0,6.2633743
21000.0,6.366637
22000.0,6.464179
23000.0,6.563098
24000.0,6.707499
25000.0,6.7549915
26000.0,6.866647
27000.0,6.976366
28000.0,6.974696
29000.0,7.1127176
30000.0,7.0965633
31000.0,7.2154236
32000.0,7.282722
33000.0,7.404019
34000.0,7.444106
35000.0,7.4874845
36000.0,7.504739
37000.0,7.594783
38000.0,7.6119347
39000.0,7.615103
40000.0,7.6915
41000.0,7.812176
42000.0,7.7852244
43000.0,7.8553476
44000.0,7.862754
45000.0,7.928887
46000.0,7.9132085
47000.0,7.929164
48000.0,7.946323
49000.0,7.9531584
50000.0,7.999613
51000.0,7.994075
52000.0,8.074347
53000.0,8.034975
54000.0,8.107155
55000.0,8.107969
56000.0,8.046039
57000.0,8.124092
58000.0,8.136579
59000.0,8.187851
60000.0,8.194434
61000.0,8.208727
62000.0,8.210666
63000.0,8.225306
64000.0,8.206974
65000.0,8.205707
66000.0,8.248927
67000.0,8.2435
68000.0,8.192071
69000.0,8.255921
70000.0,8.294921
71000.0,8.295624
72000.0,8.290208
73000.0,8.237062
74000.0,8.295483
75000.0,8.292376
76000.0,8.350071
77000.0,8.348637
78000.0,8.3306875
79000.0,8.2626505
80000.0,8.312088
81000.0,8.305818
82000.0,8.313636
83000.0,8.285925
84000.0,8.348779
85000.0,8.329288
86000.0,8.256081
87000.0,8.374842
88000.0,8.293782
89000.0,8.338013
90000.0,8.397661
91000.0,8.359369
92000.0,8.374401
93000.0,8.392806
94000.0,8.345924
95000.0,8.353317
96000.0,8.3672085
97000.0,8.315868
98000.0,8.3595085
99000.0,8.3576355
100000.0,8.376436
101000.0,8.36399
102000.0,8.350679
103000.0,8.36769
104000.0,8.365976
105000.0,8.32972
106000.0,8.338285
107000.0,8.338176
108000.0,8.302494
109000.0,8.368803
110000.0,8.386063
111000.0,8.408442
112000.0,8.381074
113000.0,8.372868
114000.0,8.352318
115000.0,8.339611
116000.0,8.325491
117000.0,8.340469
118000.0,8.36201
119000.0,8.3527
120000.0,8.368269
121000.0,8.368975
122000.0,8.352286
123000.0,8.359122
124000.0,8.375658
125000.0,8.364405
126000.0,8.391977
127000.0,8.378197
128000.0,8.375995
129000.0,8.340635
130000.0,8.363158
131000.0,8.323343
132000.0,8.343612
133000.0,8.344376
134000.0,8.376469
135000.0,8.338816
136000.0,8.321823
137000.0,8.327793
138000.0,8.306133
139000.0,8.363769
140000.0,8.343741
141000.0,8.338818
142000.0,8.327543
143000.0,8.366453
144000.0,8.364185
145000.0,8.326336
146000.0,8.363756
147000.0,8.292858
148000.0,8.331749
149000.0,8.325223
150000.0,8.327707
151000.0,8.296465
152000.0,8.335703
153000.0,8.339761
154000.0,8.329096
155000.0,8.326765
156000.0,8.306263
157000.0,8.322876
158000.0,8.305337
159000.0,8.310388
160000.0,8.275728
161000.0,8.300956
162000.0,8.296376
163000.0,8.3045
164000.0,8.303963
165000.0,8.275373
166000.0,8.287893
167000.0,8.30093
168000.0,8.283052
169000.0,8.3099785
170000.0,8.314641
171000.0,8.305988
172000.0,8.282549
173000.0,8.269883
174000.0,8.276056
175000.0,8.2614
176000.0,8.253079
177000.0,8.248283
178000.0,8.233973
179000.0,8.244717
180000.0,8.256315
181000.0,8.258038
182000.0,8.237902
183000.0,8.262754
184000.0,8.244934
185000.0,8.232763
186000.0,8.230746
187000.0,8.238622
188000.0,8.24344
189000.0,8.2487
190000.0,8.256311416625977
191000.0,8.2440185546875
192000.0,8.247444152832031
193000.0,8.232536315917969
194000.0,8.235336303710938
195000.0,8.227437973022461
196000.0,8.22050666809082
197000.0,8.210742950439453
198000.0,8.202197074890137
199000.0,8.208044052124023
200000.0,8.204255104064941
201000.0,8.210893630981445
202000.0,8.190807342529297
203000.0,8.192289352416992
204000.0,8.192331314086914
205000.0,8.189567565917969
206000.0,8.191014289855957
207000.0,8.178678512573242
208000.0,8.17374038696289
209000.0,8.170056343078613
210000.0,8.159968376159668
211000.0,8.163041114807129
212000.0,8.156538009643555
213000.0,8.16258716583252
214000.0,8.14335823059082
215000.0,8.14621353149414
216000.0,8.140928268432617
217000.0,8.131433486938477
218000.0,8.13414192199707
219000.0,8.12179946899414
220000.0,8.124892234802246
221000.0,8.120207786560059
222000.0,8.123442649841309
223000.0,8.132938385009766
224000.0,8.124046325683594
225000.0,8.117194175720215
226000.0,8.136914253234863
227000.0,8.109498977661133
228000.0,8.113826751708984
229000.0,8.114622116088867
230000.0,8.127567291259766
231000.0,8.123039245605469
232000.0,8.133780479431152
233000.0,8.12077808380127
234000.0,8.124422073364258
235000.0,8.142698287963867
236000.0,8.114052772521973
237000.0,8.113824844360352
238000.0,8.116905212402344
239000.0,8.096449851989746
240000.0,8.095008850097656
241000.0,8.096757888793945
242000.0,8.080657958984375
243000.0,8.070606231689453
244000.0,8.070572853088379
245000.0,8.071089744567871
246000.0,8.070430755615234
247000.0,8.053918838500977
248000.0,8.063173294067383
249000.0,8.063838958740234
250000.0,8.053436279296875
251000.0,8.049972534179688
252000.0,8.054706573486328
253000.0,8.04949951171875
254000.0,8.040456771850586
255000.0,8.047880172729492
256000.0,8.04124641418457
257000.0,8.027650833129883
258000.0,8.017675399780273
259000.0,8.032811164855957
260000.0,8.02243423461914
261000.0,8.019847869873047
262000.0,8.021222114562988
263000.0,8.022542953491211
264000.0,8.022348403930664
265000.0,8.015867233276367
266000.0,8.014104843139648
267000.0,8.002779960632324
268000.0,8.001015663146973
269000.0,7.985958576202393
270000.0,7.981278896331787
271000.0,7.975541591644287
272000.0,7.970630645751953
273000.0,7.970974922180176
274000.0,7.96260404586792
275000.0,7.956564903259277
276000.0,7.958752632141113
277000.0,7.95446252822876
278000.0,7.972894191741943
279000.0,7.953577041625977
280000.0,7.949440956115723
281000.0,7.943548679351807
282000.0,7.944201946258545
283000.0,7.936339378356934
284000.0,7.93228816986084
285000.0,7.928030967712402
286000.0,7.923669815063477
287000.0,7.914617538452148
288000.0,7.913743019104004
289000.0,7.913801193237305
290000.0,7.909838676452637
291000.0,7.911456108093262
292000.0,7.8964691162109375
293000.0,7.897275924682617
294000.0,7.890693664550781
295000.0,7.895796775817871
296000.0,7.887081623077393
297000.0,7.882350921630859
298000.0,7.88658332824707
299000.0,7.890958786010742
300000.0,7.886404514312744
