# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,500,0.6,0.35,10.531352915933079,2.3542166706310033,7.6215155549296689

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,10.624119628420374
0.23333333333333334,10.593959915606794
0.26666666666666666,10.570146375636485
0.30000000000000004,10.551823428240072
0.33333333333333337,10.538204382683494
0.3666666666666667,10.52858349661356
0.4,10.522341937121256
0.43333333333333335,10.51894813921589
0.46666666666666667,10.517953332988339
0.5,10.518983216825207
0.53333333333333333,10.521726887822402
0.56666666666666665,10.525924221798149
0.60000000000000009,10.531352915942607
0.6333333333333333,10.537816385191244
0.66666666666666674,10.545133619643016
0.7,10.553131971784286
0.73333333333333339,10.5616436336377
0.76666666666666661,10.570506283173556
0.8,10.579568036910336
0.83333333333333326,10.588696443267196
0.8666666666666667,10.597790833318472
0.89999999999999991,10.606796931697909
0.93333333333333335,10.615722281296641
0.96666666666666656,10.62465078530901
1,10.633754570762573
