# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,500,0.6,0.45,10.727027803975131,2.3430519435159849,7.6985486546952631

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,10.575224709612991
0.23333333333333334,10.572307790692429
0.26666666666666666,10.574665869556878
0.30000000000000004,10.581878854975121
0.33333333333333337,10.594215908621207
0.3666666666666667,10.611453476670935
0.4,10.629591338714452
0.43333333333333335,10.644971384956937
0.46666666666666667,10.659596244371741
0.5,10.67552585461676
0.53333333333333333,10.692754901890257
0.56666666666666665,10.710077270797376
0.60000000000000009,10.727027803975131
0.6333333333333333,10.744712713537558
0.66666666666666674,10.766410349703131
0.7,10.789944584075112
0.73333333333333339,10.811022140917762
0.76666666666666661,10.83072079411674
0.8,10.85119594712538
0.83333333333333326,10.876866916086174
0.8666666666666667,10.906749558806542
0.89999999999999991,10.936672372581373
0.93333333333333335,10.967590523644208
0.96666666666666656,11.00238816352549
1,11.039668963393867
