# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,500,0.6,0.45,10.789511832322846,2.3197426884741108,7.7139381595772827

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,10.566546330996232
0.23333333333333334,10.576672710749417
0.26666666666666666,10.590812896634475
0.30000000000000004,10.607743150164653
0.33333333333333337,10.62647867709094
0.3666666666666667,10.646271150544097
0.4,10.666592181603793
0.43333333333333335,10.687105491362406
0.46666666666666667,10.707631167517038
0.5,10.728105729899859
0.53333333333333333,10.748541773987288
0.56666666666666665,10.768990733874968
0.60000000000000009,10.789511832317038
0.6333333333333333,10.810149616969804
0.66666666666666674,10.83092166457215
0.7,10.851817131272341
0.73333333333333339,10.872805891160271
0.76666666666666661,10.893857097783817
0.8,10.914965181396605
0.83333333333333326,10.936180614117923
0.8666666666666667,10.957642284304974
0.89999999999999991,10.979608062671891
0.93333333333333335,11.002480148979362
0.96666666666666656,11.026822067188778
1,11.053364732379698
