# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,500,0.6,0.4,10.54360192672981,2.3550345336211507,7.6367172605845406

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,10.475483681504329
0.23333333333333334,10.466120336907922
0.26666666666666666,10.461947975671555
0.30000000000000004,10.462548084294367
0.33333333333333337,10.468180810350296
0.3666666666666667,10.478613872210859
0.4,10.489842874437111
0.43333333333333335,10.498208060230949
0.46666666666666667,10.505725265905371
0.5,10.514451700519862
0.53333333333333333,10.524366236933696
0.56666666666666665,10.53424966879779
0.60000000000000009,10.54360192672814
0.6333333333333333,10.553495583815623
0.66666666666666674,10.567219595791716
0.7,10.582608847922877
0.73333333333333339,10.595380189970642
0.76666666666666661,10.606620391207864
0.8,10.618489014672567
0.83333333333333326,10.635405497721841
0.8666666666666667,10.65637483757776
0.89999999999999991,10.677211602406224
0.93333333333333335,10.698881296309358
0.96666666666666656,10.724289435081857
1,10.752047696096952
