# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,500,0.6,0.35,10.51462693574552,2.3591862143180009,7.6107241317518008

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,10.522612290033434
0.23333333333333334,10.507370667198613
0.26666666666666666,10.497240223889367
0.30000000000000004,10.491805455123394
0.33333333333333337,10.491318297878628
0.3666666666666667,10.495539137811267
0.4,10.50046422380634
0.43333333333333335,10.5024371179369
0.46666666666666667,10.503488182936021
0.5,10.505673396131975
0.53333333333333333,10.508959524679518
0.56666666666666665,10.512120131490246
0.60000000000000009,10.514626935742182
0.6333333333333333,10.517522663072102
0.66666666666666674,10.524102877892588
0.7,10.532213173352284
0.73333333333333339,10.537582121977792
0.76666666666666661,10.541303011583405
0.8,10.545536416003618
0.83333333333333326,10.55469717380579
0.8666666666666667,10.56777902240497
0.89999999999999991,10.580584873174949
0.93333333333333335,10.594089568968712
0.96666666666666656,10.611217826355352
1,10.6305904704542
