# Response Point
# Name,P4 - Re,P6 - Ob_pos (m),P7 - Ob_H (m),P1 - Delta Cp,P8 - DSP (Pa),P10 - USP (Pa)
Name,P4,P6,P7,P1,P8,P10
Response Point,800,0.6,0.4,9.2516185173725312,1.613866429627183,6.2354993509170944

# Response Chart for P1 - Delta Cp
# P6 - Ob_pos (m),P1 - Delta Cp
P6,P1
0.2,9.2216216903003456
0.23333333333333334,9.1996928752358933
0.26666666666666666,9.1882759543870254
0.30000000000000004,9.18453212311672
0.33333333333333337,9.1860849375659015
0.3666666666666667,9.1910519726277453
0.4,9.1980389256583912
0.43333333333333335,9.2061007909352437
0.46666666666666667,9.214677060735065
0.5,9.2235095231463085
0.53333333333333333,9.2325520210658478
0.56666666666666665,9.2418814663350481
0.60000000000000009,9.2516185174015622
0.6333333333333333,9.2618647398922036
0.66666666666666674,9.2726609583519171
0.7,9.2839690861839017
0.73333333333333339,9.29567722973695
0.76666666666666661,9.3076255353992536
0.8,9.3196482830696379
0.83333333333333326,9.3316263028188828
0.8666666666666667,9.3435429920206818
0.89999999999999991,9.3555370927660739
0.93333333333333335,9.36794592200174
0.96666666666666656,9.3813338472174372
1,9.39650234405217
