"step","upstreamPressure_DP36_572,73-0,32-0,23=7.22936"
0.0,4.837312
1000.0,7.1969404
2000.0,7.207582
3000.0,7.276244
4000.0,7.276822
5000.0,7.2854652
6000.0,7.201663
7000.0,7.2444735
8000.0,7.2072644
9000.0,7.1885557
10000.0,7.2321386
11000.0,7.226695
12000.0,7.2246804
13000.0,7.220602
14000.0,7.217303
15000.0,7.213894
16000.0,7.228839
17000.0,7.21268
18000.0,7.2060328
19000.0,7.2460213
20000.0,7.2486954
21000.0,7.2444835
22000.0,7.2058907
23000.0,7.242212
24000.0,7.230157
25000.0,7.2572546
26000.0,7.2280455
27000.0,7.2246485
28000.0,7.221281
29000.0,7.2239614
30000.0,7.2114687
31000.0,7.234027
32000.0,7.239874
33000.0,7.240054
34000.0,7.2213264
35000.0,7.2291956
36000.0,7.2479067
37000.0,7.2368336
38000.0,7.214325
39000.0,7.2261405
40000.0,7.2371583
41000.0,7.2255554
42000.0,7.2325873
43000.0,7.2405796
44000.0,7.22431
45000.0,7.2006574
46000.0,7.2157745
47000.0,7.2182713
48000.0,7.194109
49000.0,7.2328243
50000.0,7.213442
51000.0,7.2222714
52000.0,7.226433
53000.0,7.2226677
54000.0,7.232885
55000.0,7.2221303
56000.0,7.226358
57000.0,7.228622
58000.0,7.229652
59000.0,7.2361307
60000.0,7.2323213
61000.0,7.23246
62000.0,7.2410083
63000.0,7.2268105
64000.0,7.2321587
65000.0,7.2278357
66000.0,7.2333136
67000.0,7.215377
68000.0,7.2331834
69000.0,7.224595
70000.0,7.22822
71000.0,7.2281065
72000.0,7.2281475
73000.0,7.234714
74000.0,7.228793
75000.0,7.248468
76000.0,7.2157164
77000.0,7.2321143
78000.0,7.2286654
79000.0,7.2336454
80000.0,7.229703
81000.0,7.228835
82000.0,7.2364855
83000.0,7.2301683
84000.0,7.2305613
85000.0,7.2311373
86000.0,7.2265506
87000.0,7.229436
88000.0,7.2253675
89000.0,7.2277803
90000.0,7.224618
91000.0,7.2217855
92000.0,7.228977
93000.0,7.2303
94000.0,7.2252116
95000.0,7.233517
96000.0,7.2250566
97000.0,7.228284
98000.0,7.228341
99000.0,7.2302885
100000.0,7.2303905
101000.0,7.016564846038818
101000.0,7.016429424285889
101000.0,7.06923770904541
102000.0,6.799683094024658
103000.0,6.595905303955078
104000.0,6.384531021118164
105000.0,6.470159530639648
106000.0,6.509212493896484
107000.0,6.446306228637695
108000.0,6.709597587585449
109000.0,6.79567289352417
110000.0,6.8828301429748535
111000.0,6.829355239868164
112000.0,6.7457356452941895
113000.0,6.995975494384766
114000.0,7.191755294799805
115000.0,7.209835052490234
116000.0,7.2007246017456055
117000.0,7.170405387878418
118000.0,7.133134841918945
119000.0,7.267642021179199
120000.0,7.208818435668945
121000.0,7.1541547775268555
122000.0,7.136050701141357
123000.0,7.42844820022583
124000.0,7.362316131591797
125000.0,6.447057723999023
126000.0,7.226593017578125
127000.0,7.346643924713135
128000.0,7.421719074249268
129000.0,7.4265546798706055
130000.0,7.248060703277588
131000.0,7.442517280578613
132000.0,7.16615104675293
133000.0,7.531732559204102
134000.0,7.479617118835449
135000.0,7.404717922210693
136000.0,7.478694438934326
137000.0,7.503451824188232
138000.0,7.517786026000977
139000.0,7.526586532592773
140000.0,7.474203109741211
141000.0,7.107873916625977
142000.0,7.549319267272949
143000.0,7.5130109786987305
144000.0,7.478083610534668
145000.0,7.332324028015137
146000.0,7.507205963134766
147000.0,7.497887134552002
148000.0,7.281766891479492
149000.0,7.245728492736816
150000.0,7.477758407592773
151000.0,7.481368541717529
152000.0,7.531923294067383
153000.0,7.557604789733887
154000.0,7.31528377532959
155000.0,7.500177383422852
156000.0,7.515263080596924
157000.0,7.469198226928711
158000.0,7.49013614654541
159000.0,7.430181503295898
160000.0,7.395745277404785
161000.0,7.397603988647461
162000.0,7.427382469177246
163000.0,7.4056549072265625
164000.0,7.465749740600586
165000.0,7.446923732757568
166000.0,7.44984769821167
167000.0,7.444418430328369
168000.0,7.229755401611328
169000.0,7.5059494972229
170000.0,7.52523946762085
171000.0,7.4131364822387695
172000.0,7.45985221862793
173000.0,7.4509992599487305
174000.0,7.430987358093262
175000.0,7.425743103027344
176000.0,7.340641975402832
177000.0,7.405805587768555
178000.0,7.43377685546875
179000.0,7.411020278930664
180000.0,7.410571575164795
181000.0,7.332273483276367
182000.0,7.310750484466553
183000.0,7.413179397583008
184000.0,7.427899360656738
185000.0,7.4254631996154785
186000.0,7.341000556945801
187000.0,7.361001014709473
188000.0,7.400570392608643
189000.0,7.415122032165527
190000.0,7.3867878913879395
191000.0,7.396336555480957
192000.0,7.3144731521606445
193000.0,7.38176155090332
194000.0,7.386014461517334
195000.0,7.293847560882568
196000.0,7.393455505371094
197000.0,7.390286445617676
198000.0,7.35360050201416
199000.0,7.358307838439941
200000.0,7.371524333953857
201000.0,7.347742080688477
202000.0,7.352662086486816
203000.0,7.121676445007324
204000.0,7.351938247680664
205000.0,7.3651604652404785
206000.0,7.341715335845947
207000.0,7.333986282348633
208000.0,7.335693359375
209000.0,7.336651802062988
210000.0,7.328050136566162
211000.0,7.345047950744629
212000.0,7.209195137023926
213000.0,7.353363513946533
214000.0,7.35014533996582
215000.0,7.365198135375977
216000.0,7.3383941650390625
217000.0,7.266984462738037
218000.0,7.32553243637085
219000.0,7.334368705749512
220000.0,7.332138538360596
221000.0,7.33394718170166
222000.0,7.284305572509766
223000.0,7.30527400970459
224000.0,7.294182300567627
225000.0,7.307260513305664
226000.0,7.2955708503723145
227000.0,7.294158935546875
228000.0,7.298946380615234
229000.0,7.300284385681152
230000.0,7.288675308227539
231000.0,7.292367935180664
232000.0,7.303717613220215
233000.0,7.316071510314941
234000.0,7.283027648925781
235000.0,7.309881210327148
236000.0,7.280223369598389
237000.0,7.294553279876709
238000.0,7.287993431091309
239000.0,7.296482086181641
240000.0,7.301036357879639
241000.0,7.293194770812988
242000.0,7.288055896759033
243000.0,7.292731285095215
244000.0,7.290340423583984
245000.0,7.288694381713867
246000.0,7.2763991355896
247000.0,7.272465705871582
248000.0,7.278396129608154
249000.0,7.2656402587890625
250000.0,7.287524223327637
251000.0,7.2569074630737305
252000.0,7.25827693939209
253000.0,7.263084411621094
254000.0,7.257460594177246
255000.0,7.263787746429443
256000.0,7.267907619476318
257000.0,7.255777359008789
258000.0,7.253491401672363
259000.0,7.275836944580078
260000.0,7.247137069702148
261000.0,7.27199649810791
262000.0,7.258186340332031
263000.0,7.273742198944092
264000.0,7.259400367736816
265000.0,7.2587738037109375
266000.0,7.248333930969238
267000.0,7.264567852020264
268000.0,7.247835159301758
269000.0,7.259555816650391
270000.0,7.2451019287109375
271000.0,7.2504682540893555
272000.0,7.247276306152344
273000.0,7.247910976409912
274000.0,7.24254035949707
275000.0,7.235273361206055
276000.0,7.238339424133301
277000.0,7.234664440155029
278000.0,7.247032642364502
279000.0,7.244907379150391
280000.0,7.250997543334961
281000.0,7.247607231140137
282000.0,7.238974571228027
283000.0,7.257861614227295
284000.0,7.237936973571777
285000.0,7.243468761444092
286000.0,7.229907989501953
287000.0,7.24431037902832
288000.0,7.236552715301514
289000.0,7.232358932495117
290000.0,7.234729290008545
291000.0,7.233826637268066
292000.0,7.229151248931885
293000.0,7.222575664520264
294000.0,7.237817764282227
295000.0,7.222251892089844
296000.0,7.233222961425781
297000.0,7.228524208068848
298000.0,7.222039222717285
299000.0,7.224097728729248
300000.0,7.2235002517700195
301000.0,7.236122131347656
302000.0,7.220170021057129
303000.0,7.2243194580078125
304000.0,7.21696138381958
305000.0,7.21735954284668
306000.0,7.220495223999023
307000.0,7.218165397644043
308000.0,7.2162699699401855
309000.0,7.216611862182617
310000.0,7.223077297210693
311000.0,7.227988243103027
312000.0,7.22632360458374
313000.0,7.221109390258789
314000.0,7.209592342376709
315000.0,7.223172187805176
316000.0,7.207941055297852
317000.0,7.222270965576172
318000.0,7.214411735534668
319000.0,7.2141218185424805
320000.0,7.199951171875
321000.0,7.214095115661621
322000.0,7.211663246154785
323000.0,7.216611862182617
324000.0,7.20645809173584
325000.0,7.207691192626953
326000.0,7.211818695068359
327000.0,7.214785575866699
328000.0,7.216789245605469
329000.0,7.208684921264648
330000.0,7.21150016784668
331000.0,7.211769104003906
332000.0,7.212734222412109
333000.0,7.214571952819824
334000.0,7.214465141296387
335000.0,7.215882301330566
336000.0,7.207465648651123
337000.0,7.21474552154541
338000.0,7.207592487335205
339000.0,7.202201843261719
340000.0,7.201930999755859
341000.0,7.205374717712402
342000.0,7.205844879150391
343000.0,7.209592819213867
344000.0,7.206244468688965
345000.0,7.2034502029418945
346000.0,7.207362174987793
347000.0,7.201826095581055
348000.0,7.208515167236328
349000.0,7.1998372077941895
350000.0,7.202635765075684
351000.0,7.203516960144043
352000.0,7.201108455657959
353000.0,7.206906795501709
354000.0,7.205015182495117
355000.0,7.206748008728027
356000.0,7.207451343536377
357000.0,7.211215019226074
358000.0,7.201066970825195
359000.0,7.2027587890625
360000.0,7.202308177947998
361000.0,7.198880672454834
362000.0,7.205472469329834
363000.0,7.190885543823242
364000.0,7.199365615844727
365000.0,7.202517509460449
366000.0,7.203342437744141
367000.0,7.198553085327148
368000.0,7.191683769226074
369000.0,7.1936140060424805
370000.0,7.197695732116699
371000.0,7.19944429397583
372000.0,7.191186904907227
373000.0,7.197788238525391
374000.0,7.195462703704834
375000.0,7.192445278167725
376000.0,7.1935248374938965
377000.0,7.195288181304932
378000.0,7.191011428833008
379000.0,7.196230888366699
380000.0,7.191763401031494
381000.0,7.194158554077148
382000.0,7.190919399261475
383000.0,7.194733619689941
384000.0,7.188786506652832
385000.0,7.193736553192139
386000.0,7.191103935241699
387000.0,7.190159797668457
388000.0,7.186030864715576
389000.0,7.191310882568359
390000.0,7.1922607421875
391000.0,7.1861572265625
392000.0,7.189018249511719
393000.0,7.183767318725586
394000.0,7.190221786499023
395000.0,7.18956184387207
396000.0,7.188729286193848
397000.0,7.192322731018066
398000.0,7.188581466674805
399000.0,7.191745758056641
400000.0,7.187329292297363
401000.0,7.190032958984375
402000.0,7.185552597045898
403000.0,7.191372394561768
404000.0,7.19434928894043
405000.0,7.187777996063232
406000.0,7.18779182434082
407000.0,7.1922526359558105
408000.0,7.192375183105469
409000.0,7.190715312957764
410000.0,7.192109107971191
411000.0,7.186977863311768
412000.0,7.188642501831055
413000.0,7.19232177734375
414000.0,7.187159061431885
415000.0,7.187429904937744
416000.0,7.184612274169922
417000.0,7.185929298400879
418000.0,7.190466403961182
419000.0,7.190501689910889
420000.0,7.184950351715088
421000.0,7.189516067504883
422000.0,7.190489768981934
423000.0,7.189270496368408
424000.0,7.192013740539551
425000.0,7.190081596374512
426000.0,7.189922332763672
427000.0,7.188643455505371
428000.0,7.185379981994629
429000.0,7.188928604125977
430000.0,7.185964584350586
431000.0,7.186385154724121
432000.0,7.188937187194824
433000.0,7.189523220062256
434000.0,7.186964988708496
435000.0,7.18728494644165
436000.0,7.185977458953857
437000.0,7.186340808868408
438000.0,7.185972690582275
439000.0,7.186102390289307
440000.0,7.184516906738281
441000.0,7.186138153076172
442000.0,7.18660306930542
443000.0,7.184623718261719
444000.0,7.183082580566406
445000.0,7.18424654006958
446000.0,7.184390068054199
447000.0,7.179924964904785
448000.0,7.184672832489014
449000.0,7.184131622314453
450000.0,7.181256294250488
451000.0,7.185093402862549
452000.0,7.183677673339844
453000.0,7.183202743530273
454000.0,7.184564590454102
455000.0,7.185794353485107
456000.0,7.189746856689453
457000.0,7.18576192855835
458000.0,7.187809944152832
459000.0,7.182426452636719
460000.0,7.181069374084473
461000.0,7.184027671813965
462000.0,7.184600830078125
463000.0,7.1843156814575195
464000.0,7.183285713195801
465000.0,7.183437347412109
466000.0,7.1834917068481445
467000.0,7.186385154724121
468000.0,7.182956695556641
469000.0,7.183627128601074
470000.0,7.1829023361206055
471000.0,7.1818742752075195
472000.0,7.182485580444336
473000.0,7.181999683380127
474000.0,7.180845260620117
475000.0,7.181870937347412
476000.0,7.187551498413086
477000.0,7.184412002563477
478000.0,7.182785987854004
479000.0,7.184272766113281
