"step","upstreamPressure_DP115_310_0.70666666666666678_0.3245"
0.0,-0.010516302
1000.0,-0.011672808
2000.0,0.008657712
3000.0,0.035527922
4000.0,0.09932308
5000.0,0.20280708
6000.0,0.31282777
7000.0,0.44844377
8000.0,0.55614257
9000.0,0.64361346
10000.0,0.76508945
11000.0,0.9495288
12000.0,1.1385548
13000.0,1.2806091
14000.0,1.4216435
15000.0,1.5675645
16000.0,1.6923501
17000.0,1.7535605
18000.0,1.8869361
19000.0,2.0046391
20000.0,2.0816731
21000.0,2.1060145
22000.0,2.1979234
23000.0,2.2142882
24000.0,2.2535393
25000.0,2.4134557
26000.0,2.425745
27000.0,2.5092921
28000.0,2.5372
29000.0,2.5596967
30000.0,2.4763093
31000.0,2.6032758
32000.0,2.653584
33000.0,2.6622295
34000.0,2.6967797
35000.0,2.7312963
36000.0,2.6730425
37000.0,2.7069192
38000.0,2.7693703
39000.0,2.7916842
40000.0,2.8319347
41000.0,2.8222392
42000.0,2.8429031
43000.0,2.868082
44000.0,2.8651237
45000.0,2.9104176
46000.0,2.9012308
47000.0,2.855686
48000.0,2.942804
49000.0,2.963221
50000.0,2.8991644
51000.0,2.9429708
52000.0,2.9846215
53000.0,3.0129936
54000.0,2.8657649
55000.0,3.016419
56000.0,3.0497248
57000.0,3.0526907
58000.0,2.9993687
59000.0,3.035722
60000.0,3.062129
61000.0,3.0884933
62000.0,3.10074
63000.0,3.0775156
64000.0,3.083539
65000.0,3.111218
66000.0,3.1370406
67000.0,3.107213
68000.0,3.092577
69000.0,3.0168567
70000.0,3.1218457
71000.0,3.0652752
72000.0,3.1462471
73000.0,3.1355023
74000.0,3.143171
75000.0,3.1409993
76000.0,3.1526692
77000.0,3.1745048
78000.0,3.187932
79000.0,3.1875799
80000.0,3.186699
81000.0,3.1415493
82000.0,3.1296585
83000.0,3.1429896
84000.0,3.18953
85000.0,3.1822596
86000.0,3.2434335
87000.0,3.0746303
88000.0,3.2213116
89000.0,3.158575
90000.0,3.2642798
