"step","downsteramPressure_Re50"
0.0,1.5492795
1000.0,-0.024075676
2000.0,0.0015568063
3000.0,0.011908794
6000.0,0.40304356813430786
8000.0,0.8128982782363892
10000.0,1.067949652671814
12000.0,0.9834491610527039
14000.0,0.841969907283783
16000.0,0.7581642866134644
18000.0,0.7033593654632568
20000.0,0.6876227259635925
22000.0,0.6919369697570801
24000.0,0.6706187725067139
26000.0,0.6649972200393677
28000.0,0.6666773557662964
30000.0,0.6565233469009399
32000.0,0.6784387826919556
34000.0,0.6504507660865784
36000.0,0.6436758637428284
38000.0,0.6940741539001465
40000.0,0.6185879707336426
42000.0,0.6252618432044983
44000.0,0.6374992728233337
46000.0,0.6218705773353577
48000.0,0.623969554901123
50000.0,0.6114805340766907
52000.0,0.6043031215667725
54000.0,0.5992857217788696
56000.0,0.5938810706138611
58000.0,0.6117362976074219
60000.0,0.6042901277542114
62000.0,0.5905936360359192
64000.0,0.6085628867149353
66000.0,0.594242513179779
68000.0,0.5984025001525879
70000.0,0.6175029277801514
72000.0,0.5884912014007568
74000.0,0.5991038084030151
76000.0,0.5939456224441528
78000.0,0.5803017020225525
80000.0,0.5889258980751038
82000.0,0.605805516242981
84000.0,0.6096853017807007
86000.0,0.5735138058662415
88000.0,0.5833296179771423
90000.0,0.5799438953399658
92000.0,0.5873396992683411
94000.0,0.5868302583694458
96000.0,0.5943918824195862
98000.0,0.591035008430481
100000.0,0.5931682586669922
102000.0,0.6204817295074463
104000.0,0.5823497772216797
106000.0,0.5932355523109436
108000.0,0.5818077325820923
110000.0,0.5899545550346375
112000.0,0.5933412909507751
114000.0,0.6005295515060425
116000.0,0.5903611779212952
118000.0,0.5989176034927368
120000.0,0.6048869490623474
122000.0,0.5944515466690063
124000.0,0.5887451171875
126000.0,0.6056422591209412
128000.0,0.5827143788337708
130000.0,0.6041702032089233
132000.0,0.5996296405792236
134000.0,0.5997637510299683
136000.0,0.5948450565338135
138000.0,0.6087702512741089
140000.0,0.598218560218811
142000.0,0.6252757906913757
144000.0,0.647412896156311
146000.0,0.5979831218719482
148000.0,0.5953189730644226
150000.0,0.5976371765136719
152000.0,0.5989755392074585
154000.0,0.6069074869155884
156000.0,0.6119420528411865
158000.0,0.6134226322174072
160000.0,0.611042857170105
162000.0,0.6113735437393188
166000.0,0.6361514925956726
168000.0,0.6197315454483032
170000.0,0.6228236556053162
172000.0,0.6294272541999817
174000.0,0.6390623450279236
176000.0,0.634455144405365
178000.0,0.6399372816085815
180000.0,0.645547091960907
182000.0,0.6478516459465027
184000.0,0.6515821814537048
186000.0,0.6579764485359192
188000.0,0.6659063696861267
190000.0,0.667715847492218
192000.0,0.6698868274688721
194000.0,0.6791471242904663
196000.0,0.6802225112915039
198000.0,0.6813801527023315
200000.0,0.684479296207428
202000.0,0.6913829445838928
204000.0,0.6945147514343262
206000.0,0.6992397904396057
208000.0,0.7173399925231934
210000.0,0.712923526763916
212000.0,0.7212304472923279
214000.0,0.7291785478591919
216000.0,0.7284719347953796
218000.0,0.7384337782859802
220000.0,0.7435158491134644
222000.0,0.7516352534294128
224000.0,0.7550843954086304
226000.0,0.7591922283172607
228000.0,0.7667909860610962
230000.0,0.7754450440406799
232000.0,0.7823184728622437
234000.0,0.7898063659667969
236000.0,0.785326361656189
238000.0,0.7990627288818359
240000.0,0.8073238134384155
242000.0,0.8149971961975098
244000.0,0.8182109594345093
246000.0,0.828668475151062
248000.0,0.8337312936782837
250000.0,0.8471455574035645
252000.0,0.8485011458396912
254000.0,0.8595935106277466
256000.0,0.8657606840133667
258000.0,0.8724643588066101
260000.0,0.8825870752334595
262000.0,0.8921334743499756
264000.0,0.8982791304588318
266000.0,0.904552698135376
268000.0,0.9142391681671143
270000.0,0.9238083362579346
272000.0,0.930514931678772
274000.0,0.9337201714515686
276000.0,0.946704089641571
278000.0,0.9537683725357056
280000.0,0.9619386792182922
282000.0,0.9667747020721436
284000.0,0.9731340408325195
286000.0,0.9847930669784546
288000.0,0.9925519227981567
290000.0,1.0004314184188843
292000.0,1.0090000629425049
294000.0,1.0143591165542603
296000.0,1.0240216255187988
298000.0,1.0333571434020996
300000.0,1.0388118028640747
302000.0,1.0487849712371826
304000.0,1.0517849922180176
306000.0,1.064163088798523
308000.0,1.0716049671173096
310000.0,1.0782767534255981
312000.0,1.0810041427612305
314000.0,1.0953140258789062
316000.0,1.1027719974517822
318000.0,1.1100221872329712
320000.0,1.1171380281448364
322000.0,1.124925136566162
324000.0,1.1323421001434326
326000.0,1.1380033493041992
328000.0,1.1469318866729736
330000.0,1.1547818183898926
332000.0,1.1591837406158447
334000.0,1.169325828552246
336000.0,1.173354148864746
338000.0,1.1799581050872803
340000.0,1.190446138381958
342000.0,1.1950238943099976
344000.0,1.2019264698028564
346000.0,1.2110247611999512
348000.0,1.2160422801971436
350000.0,1.2209734916687012
352000.0,1.2273650169372559
354000.0,1.2346997261047363
356000.0,1.2403976917266846
358000.0,1.247119426727295
360000.0,1.250746726989746
362000.0,1.2591958045959473
364000.0,1.2626469135284424
366000.0,1.2685415744781494
368000.0,1.2734202146530151
370000.0,1.2807376384735107
372000.0,1.2851232290267944
374000.0,1.2898149490356445
376000.0,1.2951568365097046
378000.0,1.3019118309020996
380000.0,1.3069292306900024
382000.0,1.3099644184112549
384000.0,1.3149222135543823
386000.0,1.321078896522522
388000.0,1.3250747919082642
390000.0,1.3291456699371338
392000.0,1.3359423875808716
394000.0,1.338867425918579
396000.0,1.3432587385177612
398000.0,1.347286343574524
400000.0,1.3499137163162231
402000.0,1.3558506965637207
404000.0,1.3608894348144531
406000.0,1.3632593154907227
408000.0,1.367703914642334
410000.0,1.372189998626709
412000.0,1.3752408027648926
414000.0,1.3778430223464966
416000.0,1.3838975429534912
418000.0,1.385916829109192
420000.0,1.3906621932983398
422000.0,1.393740177154541
424000.0,1.3982049226760864
426000.0,1.3986141681671143
428000.0,1.404668927192688
430000.0,1.4075573682785034
432000.0,1.4104151725769043
434000.0,1.4135490655899048
436000.0,1.4182429313659668
438000.0,1.4204977750778198
440000.0,1.4217692613601685
442000.0,1.4246197938919067
444000.0,1.4276556968688965
446000.0,1.4311412572860718
448000.0,1.4336464405059814
450000.0,1.4361121654510498
452000.0,1.4381659030914307
454000.0,1.4408848285675049
456000.0,1.443572998046875
458000.0,1.4462624788284302
460000.0,1.4483108520507812
462000.0,1.4509727954864502
464000.0,1.4534306526184082
466000.0,1.4567791223526
468000.0,1.4581105709075928
470000.0,1.4604780673980713
472000.0,1.462799072265625
474000.0,1.4643349647521973
476000.0,1.4666147232055664
478000.0,1.4672417640686035
480000.0,1.470415472984314
482000.0,1.4719200134277344
484000.0,1.474787712097168
486000.0,1.4768993854522705
488000.0,1.4782099723815918
490000.0,1.4807705879211426
492000.0,1.4818196296691895
494000.0,1.4836432933807373
496000.0,1.4860424995422363
498000.0,1.4872105121612549
500000.0,1.4890609979629517
