"step","downstreamPressure_DP109_610_0.81333333333333324_0.2585"
0.0,-0.007588705
1000.0,-0.0012525154
2000.0,0.00963648
3000.0,0.0155708
4000.0,0.029816281
5000.0,0.04971565
6000.0,0.059252635
7000.0,0.087292984
8000.0,0.1212904
9000.0,0.161796
10000.0,0.21072719
11000.0,0.24115878
12000.0,0.28387767
13000.0,0.33204907
14000.0,0.3910625
15000.0,0.4440312
16000.0,0.51235867
17000.0,0.59687483
18000.0,0.6599833
19000.0,0.7241645
20000.0,0.7892138
21000.0,0.8428651
22000.0,0.8810235
23000.0,0.92733586
24000.0,0.97605735
25000.0,0.99827135
26000.0,1.0283126
27000.0,1.0495539
28000.0,1.0922327
29000.0,1.0951967
30000.0,1.1155101
31000.0,1.1320788
32000.0,1.1596438
33000.0,1.1613959
34000.0,1.1860044
35000.0,1.2022585
36000.0,1.1833823
37000.0,1.2121232
38000.0,1.2173865
39000.0,1.2333294
40000.0,1.243052
41000.0,1.2459507
42000.0,1.2707376
43000.0,1.2804067
44000.0,1.2636647
45000.0,1.2738674
46000.0,1.2816241
47000.0,1.2700679
48000.0,1.2939014
49000.0,1.2776155
50000.0,1.3019605
51000.0,1.2979538
52000.0,1.2996397
53000.0,1.3033372
54000.0,1.3214568
55000.0,1.3054132
56000.0,1.3073808
57000.0,1.3217266
58000.0,1.3191099
59000.0,1.3189634
60000.0,1.3182884
61000.0,1.3207805
62000.0,1.3187871
63000.0,1.3204293
64000.0,1.3069787
65000.0,1.3228886
66000.0,1.3223257
67000.0,1.3230829
68000.0,1.3151748
69000.0,1.3285131
70000.0,1.3253858
71000.0,1.3265319
72000.0,1.3199763
73000.0,1.3236214
74000.0,1.317392
75000.0,1.307925
76000.0,1.3162221
77000.0,1.325283
78000.0,1.3151375
79000.0,1.3198388
80000.0,1.3177307
81000.0,1.3248595
82000.0,1.3120246
83000.0,1.3220952
84000.0,1.3087093
85000.0,1.3071493
86000.0,1.3049207
87000.0,1.3025048
88000.0,1.3107443
89000.0,1.321778
90000.0,1.3065914
91000.0,1.3130093
92000.0,1.3057716
93000.0,1.3062811
94000.0,1.3038228
95000.0,1.2959454
96000.0,1.3102608
97000.0,1.3029782
98000.0,1.2983875
99000.0,1.2822175
100000.0,1.305157
101000.0,1.2942438
102000.0,1.300685
103000.0,1.2907491
104000.0,1.2862412
105000.0,1.2811782
106000.0,1.2781371
107000.0,1.2670718
108000.0,1.2752086
109000.0,1.2882115
110000.0,1.2744029
111000.0,1.2741144
112000.0,1.2799335
113000.0,1.2599328
114000.0,1.2238123
115000.0,1.2330978
116000.0,1.2556782
117000.0,1.2735769
118000.0,1.2743013
119000.0,1.2733746
120000.0,1.2682421
121000.0,1.2654346
122000.0,1.2632987
123000.0,1.253159
124000.0,1.256232
125000.0,1.2555454
126000.0,1.259212
127000.0,1.2482178
128000.0,1.2510998
129000.0,1.2474666
130000.0,1.2467587
131000.0,1.2404399
132000.0,1.2372038
133000.0,1.23282
134000.0,1.230622
135000.0,1.2281842
136000.0,1.221868
137000.0,1.2319529
138000.0,1.2246478
139000.0,1.2231904
140000.0,1.2187868
141000.0,1.2122061
142000.0,1.2065587
143000.0,1.2162379
144000.0,1.2066214
145000.0,1.2133722
146000.0,1.196255
147000.0,1.205001
148000.0,1.2037936
149000.0,1.1991106
150000.0,1.1933178
151000.0,1.188941
152000.0,1.1947523
153000.0,1.1743208
154000.0,1.1764727
155000.0,1.1891915
156000.0,1.1888998
157000.0,1.1835501
158000.0,1.178936
159000.0,1.1739542
160000.0,1.1655573
161000.0,1.1703176
162000.0,1.1672635
163000.0,1.1647799
164000.0,1.1614937
165000.0,1.1536921
166000.0,1.1488996
167000.0,1.1520009
168000.0,1.1458684
169000.0,1.1453675
170000.0,1.1421797
171000.0,1.1336228
172000.0,1.1376966
173000.0,1.1333369
174000.0,1.1314974
175000.0,1.127353
176000.0,1.1293397
177000.0,1.125937
178000.0,1.1231418
179000.0,1.1171455
180000.0,1.1158638
181000.0,1.1196136
182000.0,1.1010954
183000.0,1.1046982
184000.0,1.1085817
185000.0,1.1071692
186000.0,1.1050534
187000.0,1.1035151
188000.0,1.108607
189000.0,1.097142
190000.0,1.094464
191000.0,1.0907676
192000.0,1.0923339
193000.0,1.0896708
194000.0,1.0858779
195000.0,1.0832125
196000.0,1.0785949
197000.0,1.0752556
198000.0,1.0772653
199000.0,1.0715375
200000.0,1.07306
201000.0,1.0723827
202000.0,1.0680511
203000.0,1.0653017
204000.0,1.0603352
205000.0,1.061295
206000.0,1.0596851
207000.0,1.0552492
208000.0,1.0547146
209000.0,1.052229
210000.0,1.0506748
211000.0,1.0494384
212000.0,1.0471544
213000.0,1.0445366
214000.0,1.04192
215000.0,1.0391072
216000.0,1.0389645
217000.0,1.0347322
218000.0,1.0352349
219000.0,1.0356345
220000.0,1.0309665
221000.0,1.0306554
222000.0,1.0308675
223000.0,1.0264535
224000.0,1.0252918
225000.0,1.0241702
226000.0,1.0221269
227000.0,1.0202038
228000.0,1.0187434
229000.0,1.0157363
230000.0,1.0145576
231000.0,1.0154026
