"step","downstreamPressure_DP164_167,50-0,62-0,31=6.40145"
0.0,0.21591267
1000.0,0.0015613748
2000.0,0.0015917583
3000.0,0.0028482664
4000.0,0.00042466255
5000.0,0.008960577
6000.0,0.008409023
7000.0,-0.0002467337
8000.0,0.00066348526
9000.0,0.04035736
10000.0,0.107623555
11000.0,0.26072967
12000.0,0.3971048
13000.0,0.5285264
14000.0,0.59249413
15000.0,0.6785718
16000.0,0.7833536
17000.0,0.84641325
18000.0,0.97811943
19000.0,1.1327869
20000.0,1.2337098
21000.0,1.3377471
22000.0,1.5082196
23000.0,1.5774922
24000.0,1.7021786
25000.0,1.7984211
26000.0,1.9105164
27000.0,1.9067398
28000.0,1.9931557
29000.0,2.0890248
30000.0,2.0958705
31000.0,2.1703334
32000.0,2.2640867
33000.0,2.3040798
34000.0,2.4243312
35000.0,2.4584718
36000.0,2.350362
37000.0,2.459296
38000.0,2.4645717
39000.0,2.5226583
40000.0,2.479206
41000.0,2.5194547
42000.0,2.5204248
43000.0,2.5567412
44000.0,2.5172758
45000.0,2.5362766
46000.0,2.5657895
47000.0,2.5629592
48000.0,2.5898628
49000.0,2.6480527
50000.0,2.6101594
51000.0,2.676477
52000.0,2.68766
53000.0,2.6988673
54000.0,2.7317138
55000.0,2.67554
56000.0,2.6991072
57000.0,2.7158258
58000.0,2.745625
59000.0,2.6929836
60000.0,2.6768095
61000.0,2.8036325
62000.0,2.7846127
63000.0,2.7970326
64000.0,2.7324684
65000.0,2.791463
66000.0,2.5646956
67000.0,2.8142781
68000.0,2.7718067
69000.0,2.8707538
70000.0,2.848621
71000.0,2.7518597
72000.0,2.8500893
73000.0,2.7734199
74000.0,2.817338
75000.0,2.826852
76000.0,2.8401947
77000.0,2.9004617
78000.0,2.85141
79000.0,2.8299627
80000.0,2.8987398
81000.0,2.8752356
82000.0,2.8376107
83000.0,2.8675632
84000.0,2.8700252
85000.0,2.7712388
86000.0,2.8695219
87000.0,2.9605181
88000.0,2.9106913
89000.0,2.9168954
90000.0,2.9727416
91000.0,3.0801687
92000.0,2.819615
93000.0,2.9802732
94000.0,3.0184987
95000.0,3.0376813
96000.0,3.0441546
97000.0,3.0403376
98000.0,3.0277932
99000.0,3.0739987
100000.0,3.1159596
101000.0,3.115147590637207
102000.0,3.1749649047851562
103000.0,3.1699981689453125
104000.0,3.1190402507781982
105000.0,3.0626535415649414
106000.0,3.2190494537353516
107000.0,3.2775819301605225
108000.0,3.296326160430908
109000.0,3.283848285675049
110000.0,3.3255507946014404
111000.0,3.3003768920898438
112000.0,3.3081307411193848
113000.0,3.367100715637207
114000.0,3.4446542263031006
115000.0,3.4408793449401855
116000.0,3.449766159057617
117000.0,3.486386299133301
118000.0,3.523224353790283
119000.0,3.55226731300354
120000.0,3.5565361976623535
121000.0,3.595287799835205
122000.0,3.628528118133545
123000.0,3.6522068977355957
124000.0,3.768603801727295
125000.0,3.802654266357422
126000.0,3.7954154014587402
127000.0,3.785308837890625
128000.0,3.852619171142578
129000.0,3.816938877105713
130000.0,3.84655499458313
131000.0,3.960186243057251
132000.0,3.996368885040283
133000.0,4.003286361694336
134000.0,4.110713958740234
135000.0,4.158945560455322
136000.0,4.073849678039551
137000.0,4.156259536743164
138000.0,4.158791542053223
139000.0,4.187132358551025
140000.0,4.190573692321777
141000.0,4.2964067459106445
142000.0,4.257299423217773
143000.0,4.217476844787598
144000.0,4.222644329071045
145000.0,4.326351165771484
146000.0,4.303565979003906
147000.0,4.3369269371032715
148000.0,4.353289604187012
149000.0,4.45856237411499
150000.0,4.451242446899414
151000.0,4.537429332733154
152000.0,4.532005310058594
153000.0,4.5360894203186035
154000.0,4.613411903381348
155000.0,4.580883979797363
156000.0,4.6174516677856445
157000.0,4.624975204467773
158000.0,4.69527530670166
159000.0,4.64771032333374
160000.0,4.702389717102051
161000.0,4.744046211242676
162000.0,4.7392778396606445
163000.0,4.71937894821167
164000.0,4.6973772048950195
165000.0,4.778952598571777
166000.0,4.657278060913086
167000.0,4.853825092315674
168000.0,4.865541458129883
169000.0,4.913067817687988
170000.0,4.922127723693848
171000.0,4.9164018630981445
172000.0,4.865868091583252
173000.0,4.871362686157227
174000.0,4.878738880157471
175000.0,4.969992637634277
176000.0,4.957754135131836
177000.0,4.958315372467041
178000.0,4.9797892570495605
179000.0,4.959342002868652
180000.0,5.078725337982178
181000.0,5.013216018676758
182000.0,4.999804496765137
183000.0,5.0937910079956055
184000.0,5.0500054359436035
185000.0,5.079136371612549
186000.0,5.125141143798828
187000.0,5.172832012176514
188000.0,5.128368377685547
189000.0,5.088858604431152
190000.0,5.2694196701049805
191000.0,5.211522579193115
192000.0,5.241943836212158
193000.0,5.258359909057617
194000.0,5.265028953552246
195000.0,5.122594833374023
196000.0,5.327947616577148
197000.0,5.312186241149902
198000.0,5.296299934387207
199000.0,5.308432579040527
200000.0,5.3314313888549805
201000.0,5.34264612197876
202000.0,5.3126020431518555
203000.0,5.324548244476318
204000.0,5.4248456954956055
205000.0,5.40202522277832
206000.0,5.384301662445068
207000.0,5.382295608520508
208000.0,5.465975761413574
209000.0,5.366788387298584
210000.0,5.400153160095215
211000.0,5.3652873039245605
212000.0,5.355770111083984
213000.0,5.471227169036865
214000.0,5.451127529144287
215000.0,5.4720540046691895
216000.0,5.491067886352539
217000.0,5.4427995681762695
218000.0,5.519601821899414
219000.0,5.527245044708252
220000.0,5.5360918045043945
221000.0,5.563173294067383
222000.0,5.537865161895752
223000.0,5.600490570068359
224000.0,5.57354736328125
225000.0,5.552300930023193
