"step","upstreamPressure_DP157_617.5_0.90000000000000013_0.17"
0,0.2228607
1000,0.0021363338
2000,-0.0041882866
3000,-0.0058162306
4000,-0.0011902764
5000,0.017208474
6000,0.028344223
7000,0.07711596
8000,0.172595
9000,0.31666678
10000,0.43839368
11000,0.7679779
12000,1.2996545
13000,1.6499765
14000,0.112284824
15000,0.6282996
16000,1.2945073
17000,1.8247321
18000,1.9928389
19000,2.1485708
20000,2.7514882
21000,3.0610392
22000,3.3994908
23000,3.8419125
24000,3.9912198
25000,4.345831
26000,4.647915
27000,4.84204
28000,4.9915133
29000,5.277259
30000,5.4274063
31000,5.6415668
32000,5.8066316
33000,5.95394
34000,6.045951
35000,6.22177
36000,6.3323393
37000,6.4851785
38000,6.5094466
39000,6.608551
40000,6.7249293
41000,6.831759
42000,6.8015995
43000,6.93277
44000,7.010602
45000,7.2009206
46000,7.243187
47000,7.078897
48000,7.249607
49000,7.2573752
50000,7.3767996
51000,7.376481
52000,7.3695207
53000,7.4271307
54000,7.5535994
55000,7.6023107
56000,7.5866747
57000,7.214265
58000,7.491687
59000,7.6074686
60000,7.7060084
61000,7.711375
62000,7.7915382
63000,7.6443596
64000,7.833577
65000,7.849287
66000,7.8560457
67000,7.9624314
68000,7.90301
69000,7.4478245
70000,7.915274
71000,7.9601774
72000,8.103108
73000,8.16998
74000,8.0641
75000,8.163895
76000,7.9143286
77000,8.018402
78000,8.270313
79000,8.272579
80000,8.095366
81000,8.164554
82000,8.103052
83000,8.257498
84000,8.2117
85000,8.220718
86000,8.235641
87000,7.7688417
88000,8.168743
89000,8.317593
90000,8.294403
91000,8.303516
92000,8.281136
93000,8.352013
94000,8.314271
95000,8.257816
96000,8.293062
97000,8.331768
98000,8.259619
99000,8.288895
100000,8.34752
101000,8.301882
102000,8.338092
