"step","upstreamPressure_DP164_167.500-0.620-0.310-16.146-6.401-14.474-=14.4744"
102000.0,9.496828
103000.0,9.481301
104000.0,9.5024805
105000.0,9.560162
106000.0,9.463041
107000.0,9.574247
108000.0,9.488705
109000.0,9.51378
110000.0,9.620544
111000.0,9.690001
112000.0,9.582517
113000.0,9.670221
114000.0,9.840073
115000.0,9.803429
116000.0,9.413718
117000.0,9.819759
118000.0,9.865841
119000.0,9.77692
120000.0,9.809321
121000.0,9.88325
122000.0,9.952078
123000.0,9.58741
124000.0,10.01302
125000.0,10.164988
126000.0,10.175185
127000.0,9.86121
128000.0,10.120932
129000.0,10.17125
130000.0,9.968717
131000.0,10.2325325
132000.0,10.287811
133000.0,10.433043
134000.0,10.366453
135000.0,10.3776655
136000.0,10.114561080932617
137000.0,10.58101749420166
138000.0,10.531116485595703
139000.0,10.459548950195312
140000.0,10.735227584838867
141000.0,10.67319107055664
142000.0,10.643674850463867
143000.0,10.82863998413086
144000.0,10.476602554321289
145000.0,10.780715942382812
146000.0,10.828842163085938
147000.0,10.968742370605469
148000.0,10.903707504272461
149000.0,10.954668045043945
150000.0,10.270353317260742
151000.0,10.911393165588379
152000.0,11.104877471923828
153000.0,11.198722839355469
154000.0,11.225133895874023
155000.0,11.192806243896484
156000.0,11.367897033691406
157000.0,11.356341361999512
158000.0,10.982954978942871
159000.0,11.408480644226074
160000.0,11.509159088134766
161000.0,11.49058723449707
162000.0,11.596677780151367
163000.0,11.633203506469727
164000.0,11.558107376098633
165000.0,11.562482833862305
166000.0,11.250916481018066
167000.0,11.649700164794922
168000.0,11.794614791870117
169000.0,11.763501167297363
170000.0,11.768688201904297
171000.0,11.880729675292969
172000.0,11.88143253326416
173000.0,11.934688568115234
174000.0,11.952449798583984
175000.0,11.986055374145508
176000.0,12.030146598815918
177000.0,12.007341384887695
178000.0,12.138816833496094
179000.0,12.094855308532715
180000.0,12.236671447753906
181000.0,12.226537704467773
182000.0,12.219345092773438
183000.0,12.243003845214844
184000.0,12.319880485534668
185000.0,12.311141967773438
186000.0,12.253030776977539
187000.0,12.265000343322754
188000.0,12.442927360534668
189000.0,12.391698837280273
190000.0,12.50006103515625
191000.0,12.581962585449219
192000.0,12.583955764770508
193000.0,12.476115226745605
194000.0,12.658487319946289
195000.0,12.620291709899902
196000.0,12.161226272583008
197000.0,12.628215789794922
198000.0,12.840042114257812
199000.0,12.830398559570312
200000.0,12.85964584350586
201000.0,12.822225570678711
202000.0,12.860244750976562
203000.0,12.966352462768555
204000.0,12.865056037902832
205000.0,12.772541999816895
206000.0,12.957362174987793
207000.0,12.949402809143066
208000.0,12.956085205078125
209000.0,12.975961685180664
210000.0,12.980802536010742
211000.0,13.019360542297363
212000.0,13.02328872680664
213000.0,13.0964994430542
214000.0,13.12492561340332
215000.0,13.124517440795898
216000.0,13.114910125732422
217000.0,13.189249992370605
218000.0,13.157881736755371
219000.0,13.091436386108398
220000.0,13.19960880279541
221000.0,13.230323791503906
222000.0,13.24453067779541
223000.0,13.276695251464844
224000.0,13.271623611450195
225000.0,13.309999465942383
226000.0,13.294166564941406
227000.0,13.384927749633789
228000.0,13.346443176269531
229000.0,13.330649375915527
230000.0,13.390231132507324
231000.0,13.367081642150879
232000.0,13.405444145202637
233000.0,13.393863677978516
234000.0,13.42657470703125
235000.0,13.40124797821045
236000.0,13.421257019042969
237000.0,13.42987060546875
238000.0,13.48310661315918
239000.0,13.457240104675293
240000.0,13.46630573272705
241000.0,13.511685371398926
242000.0,13.504179000854492
243000.0,13.50124454498291
244000.0,13.48465347290039
245000.0,13.481717109680176
246000.0,13.592544555664062
247000.0,13.532452583312988
248000.0,13.581157684326172
249000.0,13.544586181640625
250000.0,13.577812194824219
251000.0,13.581903457641602
252000.0,13.595473289489746
253000.0,13.636404037475586
254000.0,13.65219783782959
255000.0,13.632909774780273
256000.0,13.61484146118164
257000.0,13.64199447631836
258000.0,13.665594100952148
259000.0,13.692081451416016
260000.0,13.662969589233398
261000.0,13.691659927368164
262000.0,13.697738647460938
263000.0,13.71340274810791
264000.0,13.690242767333984
265000.0,13.6959228515625
266000.0,13.731192588806152
267000.0,13.750239372253418
268000.0,13.730599403381348
269000.0,13.75429630279541
270000.0,13.773183822631836
271000.0,13.712559700012207
272000.0,13.749701499938965
273000.0,13.755388259887695
274000.0,13.759535789489746
275000.0,13.787548065185547
276000.0,13.762798309326172
277000.0,13.797323226928711
278000.0,13.784127235412598
279000.0,13.790363311767578
280000.0,13.809789657592773
281000.0,13.836379051208496
282000.0,13.834110260009766
283000.0,13.835221290588379
284000.0,13.856236457824707
285000.0,13.859759330749512
286000.0,13.797279357910156
287000.0,13.857422828674316
288000.0,13.831439971923828
289000.0,13.834856033325195
290000.0,13.851308822631836
291000.0,13.890156745910645
292000.0,13.867925643920898
293000.0,13.866172790527344
294000.0,13.87410831451416
295000.0,13.867682456970215
296000.0,13.910837173461914
297000.0,13.899247169494629
298000.0,13.925817489624023
299000.0,13.89902400970459
300000.0,13.891988754272461
