"step","downstreamPressure_DP163_887.500-0.340-0.290-9.174-1.455-6.043-=1.45538"
102000.0,3.4598372
103000.0,3.4940166
104000.0,3.4631717
105000.0,3.4349492
106000.0,3.4803576
107000.0,3.468466
108000.0,3.4448397
109000.0,3.4191825
110000.0,3.477133
111000.0,3.4014792
112000.0,3.364925
113000.0,3.4104874
114000.0,3.4178388
115000.0,3.3987186
116000.0,3.2707045
117000.0,3.3826241
118000.0,3.4205759
119000.0,3.3841286
120000.0,3.3805013
121000.0,3.3388765
122000.0,3.328218
123000.0,3.3114285
124000.0,3.306515
125000.0,3.302256
126000.0,3.311893
127000.0,3.200098
128000.0,3.277264
129000.0,3.2902215
130000.0,3.2503426
131000.0,3.240656
132000.0,3.2399917
133000.0,3.233347
134000.0,3.2195706
135000.0,3.2040033
136000.0,3.210131883621216
137000.0,3.1908392906188965
138000.0,3.15901255607605
139000.0,3.1400654315948486
140000.0,3.138601779937744
141000.0,3.1073808670043945
142000.0,3.0879507064819336
143000.0,3.110692262649536
144000.0,3.041836738586426
145000.0,3.0655109882354736
146000.0,3.0792129039764404
147000.0,3.057920455932617
148000.0,3.029071807861328
149000.0,3.0240750312805176
150000.0,2.970376968383789
151000.0,2.9868898391723633
152000.0,2.989388942718506
153000.0,2.968317985534668
154000.0,2.9370269775390625
155000.0,2.9298179149627686
156000.0,2.9152021408081055
157000.0,2.8969473838806152
158000.0,2.8736417293548584
159000.0,2.8769707679748535
160000.0,2.860678195953369
161000.0,2.846705436706543
162000.0,2.815062999725342
163000.0,2.8093361854553223
164000.0,2.7866082191467285
165000.0,2.769512176513672
166000.0,2.71834659576416
167000.0,2.765141010284424
168000.0,2.7541239261627197
169000.0,2.730814218521118
170000.0,2.703512191772461
171000.0,2.7198691368103027
172000.0,2.686079502105713
173000.0,2.6811790466308594
174000.0,2.6525604724884033
175000.0,2.6582789421081543
176000.0,2.636662006378174
177000.0,2.6159677505493164
178000.0,2.6167728900909424
179000.0,2.590585708618164
180000.0,2.5691721439361572
181000.0,2.572543144226074
182000.0,2.551325798034668
183000.0,2.5543861389160156
184000.0,2.5386505126953125
185000.0,2.528761148452759
186000.0,2.5154333114624023
187000.0,2.5066781044006348
188000.0,2.503920555114746
189000.0,2.484396457672119
190000.0,2.4869542121887207
191000.0,2.4728472232818604
192000.0,2.453801393508911
193000.0,2.4354665279388428
194000.0,2.449126720428467
195000.0,2.4354710578918457
196000.0,2.4193944931030273
197000.0,2.42370867729187
198000.0,2.4327454566955566
199000.0,2.418797016143799
200000.0,2.4050941467285156
201000.0,2.38448429107666
202000.0,2.3778488636016846
203000.0,2.378237247467041
204000.0,2.3642892837524414
205000.0,2.357177257537842
206000.0,2.3462791442871094
207000.0,2.3437206745147705
208000.0,2.3332414627075195
209000.0,2.3279829025268555
210000.0,2.3217692375183105
211000.0,2.3089914321899414
212000.0,2.317870855331421
213000.0,2.301725387573242
214000.0,2.3006958961486816
215000.0,2.2785563468933105
216000.0,2.289012908935547
217000.0,2.2729251384735107
218000.0,2.2682642936706543
219000.0,2.2591476440429688
220000.0,2.2579431533813477
221000.0,2.2510039806365967
222000.0,2.229746103286743
223000.0,2.228466510772705
224000.0,2.22409725189209
225000.0,2.221841335296631
226000.0,2.2197957038879395
227000.0,2.2105603218078613
228000.0,2.214210033416748
229000.0,2.2120590209960938
230000.0,2.205162763595581
231000.0,2.1816086769104004
232000.0,2.1870174407958984
233000.0,2.1685218811035156
234000.0,2.1784815788269043
235000.0,2.1678013801574707
236000.0,2.1666650772094727
237000.0,2.163012742996216
238000.0,2.154904842376709
239000.0,2.145538330078125
240000.0,2.130310535430908
241000.0,2.131885051727295
242000.0,2.132772922515869
243000.0,2.1401286125183105
244000.0,2.134438991546631
245000.0,2.1254024505615234
246000.0,2.1224493980407715
247000.0,2.11555552482605
248000.0,2.1095027923583984
249000.0,2.1071691513061523
250000.0,2.1110854148864746
251000.0,2.0998284816741943
252000.0,2.0962471961975098
253000.0,2.090548515319824
254000.0,2.0909624099731445
255000.0,2.085493564605713
256000.0,2.0828633308410645
257000.0,2.081500768661499
258000.0,2.086554765701294
259000.0,2.078037738800049
260000.0,2.0694808959960938
261000.0,2.0622377395629883
262000.0,2.0665717124938965
263000.0,2.0628042221069336
264000.0,2.053457736968994
265000.0,2.053508758544922
266000.0,2.0542240142822266
267000.0,2.0573623180389404
268000.0,2.0479249954223633
269000.0,2.046480417251587
270000.0,2.039142608642578
271000.0,2.034097671508789
272000.0,2.030369281768799
273000.0,2.031862735748291
274000.0,2.030343532562256
275000.0,2.0266456604003906
276000.0,2.026911735534668
277000.0,2.023797035217285
278000.0,2.0196166038513184
279000.0,2.0122883319854736
280000.0,2.0158162117004395
281000.0,2.0175423622131348
282000.0,2.0077242851257324
283000.0,2.0125486850738525
284000.0,2.006545305252075
285000.0,2.0096535682678223
286000.0,2.0053720474243164
287000.0,1.9939148426055908
288000.0,2.0001742839813232
289000.0,2.0031561851501465
290000.0,1.993396282196045
291000.0,1.992480754852295
292000.0,1.9909498691558838
293000.0,1.9855995178222656
294000.0,1.977863073348999
295000.0,1.9767273664474487
296000.0,1.980622410774231
297000.0,1.974320650100708
298000.0,1.9757609367370605
299000.0,1.9768859148025513
300000.0,1.9705603122711182
