"step","upstreamPressure_DP161_707.5_0.22000000000000003_0.25"
0,0.12483232
1000,0.0024916874
2000,-0.0072426093
3000,-0.0085360035
4000,-0.0027030031
5000,0.016634177
6000,0.027209185
7000,0.07488075
8000,0.17164479
9000,0.3080554
10000,0.4364739
11000,0.7682161
12000,1.3045101
13000,1.661128
14000,0.11071593
15000,0.6297035
16000,1.2922134
17000,1.8171271
18000,1.9872177
19000,2.1515574
20000,2.7472699
21000,3.0565772
22000,3.3977146
23000,3.84545
24000,3.9855843
25000,4.3396196
26000,4.6488304
27000,4.8411217
28000,4.9878488
29000,5.2695165
30000,5.423507
31000,5.6251435
32000,5.793895
33000,5.94137
34000,6.0325117
35000,6.2121663
36000,6.3209844
37000,6.4741187
38000,6.4967723
39000,6.5872283
40000,6.698001
41000,6.8149576
42000,6.780197
43000,6.9159617
44000,6.993501
45000,7.1750293
46000,7.2127433
47000,7.0583487
48000,7.219698
49000,7.22856
50000,7.3433475
51000,7.352359
52000,7.3288383
53000,7.3893538
54000,7.5170336
55000,7.5680456
56000,7.5513396
57000,7.173521
58000,7.460352
59000,7.5852623
60000,7.6765985
61000,7.6808467
62000,7.7602873
63000,7.6163034
64000,7.792655
65000,7.814204
66000,7.8188367
67000,7.9280524
68000,7.8673472
69000,7.4283037
70000,7.8490925
71000,7.9029846
72000,8.053209
73000,8.123125
74000,8.013917
75000,8.130971
76000,7.872962
77000,7.977744
78000,8.220774
79000,8.225368
80000,8.061059
81000,8.118357
82000,8.059528
83000,8.208872
84000,8.159256
85000,8.179638
86000,8.18999
87000,7.739785
88000,8.108311
89000,8.259622
90000,8.2383175
91000,8.248359
92000,8.216556
93000,8.290001
94000,8.254659
95000,8.192412
96000,8.238777
97000,8.269932
98000,8.203201
99000,8.227234
100000,8.283394
101000,8.251118
102000,8.277755
