"step","downstreamPressure_DP162_302.5_0.54_0.27"
0,-0.44153753
1000,-0.0009331133
2000,-0.0021519326
3000,-0.0003728473
4000,0.002062825
5000,0.009840457
6000,-0.0061606416
7000,0.019274205
8000,0.009596651
9000,0.00057275104
10000,0.05814276
11000,0.10563324
12000,0.19494185
13000,0.20337486
14000,0.009669121
15000,0.042160377
16000,0.1566011
17000,0.29477045
18000,0.36188263
19000,0.42413074
20000,0.49623007
21000,0.5470246
22000,0.57501024
23000,0.619407
24000,0.59633356
25000,0.69728774
26000,0.72541255
27000,0.8149947
28000,0.8800266
29000,0.95965004
30000,1.0589234
31000,1.1377507
32000,1.2338122
33000,1.3420439
34000,1.4483321
35000,1.514785
36000,1.5917397
37000,1.6780832
38000,1.7334683
39000,1.8556747
40000,1.899984
41000,1.9643943
42000,2.0160143
43000,2.1008759
44000,2.1558652
45000,2.1132202
46000,2.211803
47000,2.111914
48000,2.2050798
49000,2.2482536
50000,2.2640986
51000,2.219739
52000,2.286946
53000,2.2856784
54000,2.3727126
55000,2.3679357
56000,2.4510155
57000,2.1129308
58000,2.3324356
59000,2.3862753
60000,2.447494
61000,2.5449939
62000,2.6318643
63000,2.5110013
64000,2.5255342
65000,2.5515769
66000,2.4645271
67000,2.5447102
68000,2.5992942
69000,2.2805624
70000,2.4425807
71000,2.6255252
72000,2.6901455
73000,2.6334152
74000,2.697809
75000,2.8117785
76000,2.6358871
77000,2.693761
78000,2.7530665
79000,2.7823431
80000,2.6508458
81000,2.7373123
82000,2.7243614
83000,2.6978965
84000,2.7269049
85000,2.7563813
86000,2.7755272
87000,2.6469123
88000,2.6931727
89000,2.8164845
90000,2.818407
91000,2.8816736
92000,2.8462403
93000,2.915927
94000,2.8173041
95000,2.773528
96000,2.81423
97000,2.866492
98000,2.8090634
99000,2.8436422
100000,2.839938
101000,2.8315701
102000,2.859056
