"step","upstreamPressure_DP155_662.5_0.74_0.13"
0,0.016112622
1000,-0.0024703816
2000,-0.009321157
3000,-0.008916972
4000,-0.0039379518
5000,0.015120892
6000,0.02670419
7000,0.07632394
8000,0.17634998
9000,0.3115874
10000,0.4323352
11000,0.7628485
12000,1.294404
13000,1.6499819
14000,0.11230342
15000,0.62220466
16000,1.2891839
17000,1.8193555
18000,1.9927129
19000,2.1417735
20000,2.7446098
21000,3.0562615
22000,3.4009106
23000,3.8377497
24000,3.9827833
25000,4.340829
26000,4.6462755
27000,4.8391824
28000,4.9909997
29000,5.272019
30000,5.4222755
31000,5.6311646
32000,5.803305
33000,5.9442883
34000,6.0319
35000,6.213232
36000,6.3268075
37000,6.469057
38000,6.494254
39000,6.5857763
40000,6.703904
41000,6.8110194
42000,6.783538
43000,6.91886
44000,6.996564
45000,7.175868
46000,7.21092
47000,7.061949
48000,7.2118964
49000,7.2172065
50000,7.3389506
51000,7.3423395
52000,7.325714
53000,7.3872576
54000,7.522268
55000,7.556686
56000,7.543241
57000,7.1491413
58000,7.4436493
59000,7.560586
60000,7.6686807
61000,7.659069
62000,7.753811
63000,7.596978
64000,7.7822742
65000,7.79698
66000,7.8076205
67000,7.9218082
68000,7.8589516
69000,7.4018583
70000,7.850848
71000,7.9030766
72000,8.041909
73000,8.117988
74000,8.003187
75000,8.12919
76000,7.8680315
77000,7.963519
78000,8.219269
79000,8.224724
80000,8.050351
81000,8.112568
82000,8.054074
83000,8.209659
84000,8.1572075
85000,8.179571
86000,8.195923
87000,7.7785997
88000,8.126577
89000,8.271054
90000,8.248001
91000,8.253177
92000,8.225762
93000,8.300356
94000,8.267599
95000,8.19994
96000,8.246609
97000,8.290087
98000,8.209318
99000,8.237181
100000,8.3012
101000,8.2674465
102000,8.30028
