"step","downsteramPressure_Re1213"
0.0,1.3763766
1000.0,0.3248815
2000.0,1.124402
3000.0,2.738391876220703
4000.0,3.312497138977051
5000.0,3.512774705886841
6000.0,3.4452924728393555
7000.0,3.2419934272766113
8000.0,3.0681965351104736
9000.0,2.8564453125
10000.0,2.778336763381958
11000.0,2.7568488121032715
12000.0,2.6085314750671387
13000.0,2.5990090370178223
14000.0,2.6268720626831055
15000.0,2.4809112548828125
16000.0,2.4686121940612793
17000.0,2.56768536567688
18000.0,2.494277000427246
19000.0,2.4608092308044434
20000.0,2.4061315059661865
21000.0,2.3823766708374023
22000.0,2.459599018096924
23000.0,2.4734272956848145
24000.0,2.4032223224639893
25000.0,2.4150209426879883
26000.0,2.388052225112915
27000.0,2.386936664581299
28000.0,2.4082865715026855
29000.0,2.41408634185791
30000.0,2.417886257171631
31000.0,2.3945131301879883
32000.0,2.3923330307006836
33000.0,2.530503273010254
34000.0,2.441575527191162
35000.0,2.421243667602539
36000.0,2.361886978149414
37000.0,2.485836982727051
38000.0,2.4196765422821045
39000.0,2.42941951751709
40000.0,2.422590494155884
41000.0,2.4595675468444824
42000.0,2.4113545417785645
43000.0,2.4073734283447266
44000.0,2.40024471282959
45000.0,2.4452738761901855
46000.0,2.4757633209228516
47000.0,2.38142728805542
48000.0,2.420377731323242
49000.0,2.431386947631836
50000.0,2.4253182411193848
51000.0,2.4058122634887695
52000.0,2.4599246978759766
53000.0,2.402322292327881
54000.0,2.4757869243621826
55000.0,2.448531150817871
56000.0,2.4861435890197754
57000.0,2.49770450592041
58000.0,2.4401865005493164
59000.0,2.4378409385681152
60000.0,2.457693338394165
61000.0,2.4395318031311035
62000.0,2.414950370788574
63000.0,2.381486654281616
64000.0,2.4240853786468506
65000.0,2.4383344650268555
66000.0,2.4094157218933105
67000.0,2.4415924549102783
68000.0,2.4176957607269287
69000.0,2.4099884033203125
70000.0,2.4399948120117188
71000.0,2.4201204776763916
72000.0,2.4483084678649902
73000.0,2.4346375465393066
74000.0,2.3906350135803223
75000.0,2.4229061603546143
76000.0,2.362039089202881
77000.0,2.4022486209869385
78000.0,2.423346519470215
79000.0,2.427025318145752
