"step","upsteramPressure_Re1213"
0.0,3.816543
1000.0,0.13567898
2000.0,1.2984602
3000.0,3.7881436347961426
4000.0,4.935022354125977
5000.0,5.648643493652344
6000.0,5.978588104248047
7000.0,6.039953231811523
8000.0,5.971771240234375
9000.0,5.829207897186279
10000.0,5.810312271118164
11000.0,5.788127899169922
12000.0,5.752225875854492
13000.0,5.748743057250977
14000.0,5.745870590209961
15000.0,5.667140960693359
16000.0,5.381012916564941
17000.0,5.751447677612305
18000.0,5.6298723220825195
19000.0,5.640740394592285
20000.0,5.581013202667236
21000.0,5.570413589477539
22000.0,5.543788909912109
23000.0,5.646870136260986
24000.0,5.601758003234863
25000.0,5.618677139282227
26000.0,5.580646514892578
27000.0,5.566483497619629
28000.0,5.568575382232666
29000.0,5.596576690673828
30000.0,5.537569046020508
31000.0,5.595700263977051
32000.0,5.579726219177246
33000.0,5.6233906745910645
34000.0,5.644956588745117
35000.0,5.52619743347168
36000.0,5.472909927368164
37000.0,5.590763092041016
38000.0,5.5752458572387695
39000.0,5.570618629455566
40000.0,5.54109525680542
41000.0,5.509400844573975
42000.0,5.552698135375977
43000.0,5.55796480178833
44000.0,5.3887176513671875
45000.0,5.5663628578186035
46000.0,5.641354084014893
47000.0,5.539685249328613
48000.0,5.560536861419678
49000.0,5.510701656341553
50000.0,5.575234413146973
51000.0,5.483794689178467
52000.0,5.4841508865356445
53000.0,5.51732873916626
54000.0,5.584573745727539
55000.0,5.5756378173828125
56000.0,5.394932746887207
57000.0,5.630070686340332
58000.0,5.583381175994873
59000.0,5.482079029083252
60000.0,5.583829402923584
61000.0,5.548612117767334
62000.0,5.466889381408691
63000.0,5.495131492614746
64000.0,5.524848937988281
65000.0,5.504483699798584
66000.0,5.575380325317383
67000.0,5.532305717468262
68000.0,5.499050140380859
69000.0,5.49839448928833
70000.0,5.508197784423828
71000.0,5.435939311981201
72000.0,5.532362937927246
73000.0,5.54544734954834
74000.0,5.476481914520264
75000.0,5.503818035125732
76000.0,5.474086761474609
77000.0,5.523963928222656
78000.0,5.5245232582092285
79000.0,5.515616416931152
80000.0,5.519087791442871
81000.0,5.517849922180176
82000.0,5.3503642082214355
83000.0,5.597048282623291
84000.0,5.572506427764893
85000.0,5.550186634063721
86000.0,5.533398151397705
87000.0,5.502886772155762
88000.0,5.521771430969238
89000.0,5.470455169677734
90000.0,5.510374069213867
91000.0,5.558590888977051
92000.0,5.517807960510254
93000.0,5.447572231292725
94000.0,5.5736589431762695
95000.0,5.5338616371154785
96000.0,5.486085891723633
97000.0,5.530189514160156
98000.0,5.537932395935059
99000.0,5.503208160400391
100000.0,5.487610816955566
101000.0,5.471983909606934
102000.0,5.503545761108398
103000.0,5.534981727600098
104000.0,5.507355690002441
105000.0,5.408352375030518
106000.0,5.507658958435059
107000.0,5.519959449768066
108000.0,5.4893059730529785
109000.0,5.559275150299072
110000.0,5.541292190551758
111000.0,5.519758701324463
112000.0,5.513794898986816
113000.0,5.5183000564575195
114000.0,5.49959135055542
115000.0,5.526774883270264
116000.0,5.50474739074707
117000.0,5.502264499664307
118000.0,5.510339736938477
119000.0,5.507451057434082
120000.0,5.480608940124512
121000.0,5.48250675201416
122000.0,5.492309093475342
123000.0,5.517570972442627
124000.0,5.4897871017456055
125000.0,5.4855780601501465
126000.0,5.504426956176758
127000.0,5.482168197631836
128000.0,5.483955383300781
129000.0,5.485976219177246
130000.0,5.500040531158447
131000.0,5.4418840408325195
132000.0,5.484305381774902
133000.0,5.513024806976318
134000.0,5.502640247344971
135000.0,5.4701361656188965
136000.0,5.493518829345703
137000.0,5.493916034698486
138000.0,5.482836723327637
139000.0,5.377123832702637
140000.0,5.479701042175293
141000.0,5.490245819091797
142000.0,5.480617046356201
143000.0,5.483706951141357
144000.0,5.486414909362793
145000.0,5.453557968139648
146000.0,5.474319934844971
147000.0,5.469333171844482
148000.0,5.453711032867432
149000.0,5.476126194000244
150000.0,5.464574813842773
151000.0,5.470598220825195
152000.0,5.473820209503174
153000.0,5.46781063079834
154000.0,5.4285197257995605
155000.0,5.480155944824219
156000.0,5.45427942276001
157000.0,5.438602924346924
158000.0,5.468246936798096
159000.0,5.452902317047119
160000.0,5.4460344314575195
161000.0,5.460334777832031
162000.0,5.456133842468262
163000.0,5.441333293914795
164000.0,5.458247184753418
165000.0,5.447913646697998
166000.0,5.434119701385498
167000.0,5.445910453796387
168000.0,5.437026500701904
169000.0,5.459692478179932
170000.0,5.453388690948486
171000.0,5.449568748474121
172000.0,5.435219764709473
173000.0,5.44852352142334
174000.0,5.455699920654297
175000.0,5.4244208335876465
176000.0,5.44498348236084
177000.0,5.447174072265625
178000.0,5.430917739868164
179000.0,5.435385704040527
180000.0,5.436911106109619
181000.0,5.428102970123291
182000.0,5.431827068328857
183000.0,5.42976713180542
184000.0,5.424628257751465
185000.0,5.422167778015137
186000.0,5.420650482177734
187000.0,5.427304267883301
188000.0,5.401869297027588
189000.0,5.4192352294921875
190000.0,5.424685478210449
191000.0,5.41224479675293
192000.0,5.432119369506836
193000.0,5.420238494873047
194000.0,5.408044815063477
195000.0,5.401582717895508
196000.0,5.408551216125488
197000.0,5.408273696899414
198000.0,5.394077301025391
199000.0,5.411765098571777
200000.0,5.406264781951904
201000.0,5.4249091148376465
202000.0,5.407843589782715
203000.0,5.382186412811279
204000.0,5.3798933029174805
205000.0,5.374851703643799
206000.0,5.376599311828613
207000.0,5.347214221954346
208000.0,5.344010353088379
209000.0,5.336672782897949
210000.0,5.3515825271606445
211000.0,5.338971138000488
