"step","inlet_flow"
0.0,1.300897
1000.0,1.3120353
2000.0,1.3213432
3000.0,1.3204737901687622
4000.0,1.318925380706787
5000.0,1.320611834526062
6000.0,1.3221327066421509
7000.0,1.3189048767089844
8000.0,1.3170521259307861
9000.0,1.3212459087371826
10000.0,1.3157100677490234
11000.0,1.3235869407653809
12000.0,1.318838119506836
13000.0,1.3208363056182861
14000.0,1.316056728363037
15000.0,1.3212707042694092
16000.0,1.3196154832839966
17000.0,1.3197484016418457
18000.0,1.3210010528564453
19000.0,1.3173401355743408
20000.0,1.317868947982788
21000.0,1.3228553533554077
22000.0,1.3212159872055054
23000.0,1.3216171264648438
24000.0,1.3183386325836182
25000.0,1.3202248811721802
26000.0,1.3223646879196167
27000.0,1.319223165512085
28000.0,1.3227086067199707
29000.0,1.3207402229309082
30000.0,1.321742057800293
31000.0,1.3224507570266724
32000.0,1.3202894926071167
33000.0,1.3182849884033203
34000.0,1.3251718282699585
35000.0,1.3202990293502808
36000.0,1.3188726902008057
37000.0,1.3212990760803223
38000.0,1.3221439123153687
39000.0,1.318238377571106
40000.0,1.3182830810546875
41000.0,1.3230116367340088
42000.0,1.3220481872558594
43000.0,1.318263053894043
44000.0,1.3209879398345947
45000.0,1.3201032876968384
46000.0,1.3199317455291748
47000.0,1.3194831609725952
48000.0,1.3209364414215088
49000.0,1.320305585861206
50000.0,1.3227922916412354
51000.0,1.3109098672866821
52000.0,1.3203117847442627
53000.0,1.3190772533416748
54000.0,1.321431040763855
55000.0,1.316980242729187
56000.0,1.3222789764404297
57000.0,1.321399450302124
58000.0,1.3216421604156494
59000.0,1.3190410137176514
60000.0,1.3194564580917358
61000.0,1.3200135231018066
62000.0,1.3212097883224487
63000.0,1.3209819793701172
64000.0,1.3208179473876953
65000.0,1.3209452629089355
66000.0,1.3213653564453125
67000.0,1.3210402727127075
68000.0,1.3215887546539307
69000.0,1.319960355758667
70000.0,1.320329189300537
71000.0,1.3208503723144531
72000.0,1.320939302444458
73000.0,1.3202790021896362
74000.0,1.3221259117126465
75000.0,1.3190622329711914
76000.0,1.3200783729553223
77000.0,1.324087142944336
78000.0,1.3211907148361206
79000.0,1.3198527097702026
80000.0,1.3207976818084717
81000.0,1.3190208673477173
82000.0,1.3190019130706787
83000.0,1.3169476985931396
84000.0,1.3194608688354492
85000.0,1.3212547302246094
86000.0,1.3197567462921143
87000.0,1.320346474647522
88000.0,1.3204336166381836
89000.0,1.3173706531524658
90000.0,1.316920280456543
91000.0,1.3215084075927734
92000.0,1.3216667175292969
93000.0,1.3202877044677734
94000.0,1.3202672004699707
95000.0,1.318943977355957
96000.0,1.3217533826828003
97000.0,1.320962905883789
98000.0,1.318772315979004
99000.0,1.3237802982330322
100000.0,1.320307731628418
101000.0,1.3199067115783691
102000.0,1.3202965259552002
103000.0,1.3206197023391724
104000.0,1.3197988271713257
105000.0,1.3203941583633423
106000.0,1.3208215236663818
107000.0,1.3185276985168457
108000.0,1.319620132446289
109000.0,1.3182650804519653
110000.0,1.3210124969482422
111000.0,1.3204340934753418
112000.0,1.3243732452392578
113000.0,1.321164846420288
114000.0,1.319517731666565
115000.0,1.3204548358917236
116000.0,1.3209404945373535
117000.0,1.3213436603546143
118000.0,1.32048499584198
119000.0,1.3203797340393066
120000.0,1.3199937343597412
121000.0,1.3175216913223267
122000.0,1.3196744918823242
123000.0,1.320623517036438
124000.0,1.3210804462432861
125000.0,1.321221113204956
126000.0,1.3175005912780762
127000.0,1.3185421228408813
128000.0,1.320676565170288
129000.0,1.3190946578979492
130000.0,1.320645809173584
131000.0,1.320871114730835
132000.0,1.321927785873413
133000.0,1.3217384815216064
134000.0,1.32095205783844
135000.0,1.3182013034820557
136000.0,1.3200268745422363
137000.0,1.321306586265564
138000.0,1.3215885162353516
139000.0,1.3191018104553223
140000.0,1.3206102848052979
141000.0,1.3216278553009033
142000.0,1.3205876350402832
143000.0,1.3204069137573242
144000.0,1.3216699361801147
145000.0,1.3206905126571655
146000.0,1.3223642110824585
147000.0,1.319331169128418
148000.0,1.321694016456604
149000.0,1.320741891860962
150000.0,1.3184025287628174
151000.0,1.3205690383911133
152000.0,1.3207765817642212
153000.0,1.3199657201766968
154000.0,1.3215632438659668
155000.0,1.3193738460540771
156000.0,1.3200221061706543
157000.0,1.3214945793151855
158000.0,1.3212699890136719
159000.0,1.3203133344650269
160000.0,1.3199059963226318
161000.0,1.3215715885162354
162000.0,1.3213438987731934
163000.0,1.3198914527893066
164000.0,1.3200665712356567
165000.0,1.3213098049163818
166000.0,1.3204745054244995
167000.0,1.320310115814209
168000.0,1.3202950954437256
169000.0,1.320462942123413
170000.0,1.3204374313354492
171000.0,1.3210482597351074
172000.0,1.3198957443237305
173000.0,1.3197057247161865
174000.0,1.3206684589385986
175000.0,1.3194773197174072
176000.0,1.3203613758087158
177000.0,1.3200398683547974
178000.0,1.3208563327789307
179000.0,1.320343255996704
180000.0,1.3203250169754028
181000.0,1.320813536643982
182000.0,1.320434808731079
183000.0,1.3204562664031982
184000.0,1.319429874420166
185000.0,1.3208997249603271
186000.0,1.3199326992034912
187000.0,1.3197829723358154
188000.0,1.3203474283218384
189000.0,1.3207708597183228
190000.0,1.3216900825500488
191000.0,1.3203396797180176
192000.0,1.3210968971252441
193000.0,1.3202040195465088
194000.0,1.3200163841247559
195000.0,1.320654034614563
196000.0,1.3214974403381348
197000.0,1.3199725151062012
198000.0,1.3222695589065552
199000.0,1.3198884725570679
200000.0,1.3205344676971436
201000.0,1.3188378810882568
202000.0,1.3202495574951172
203000.0,1.3208301067352295
204000.0,1.3198390007019043
205000.0,1.3202332258224487
206000.0,1.3210227489471436
207000.0,1.3207266330718994
208000.0,1.3220092058181763
209000.0,1.3203752040863037
210000.0,1.319828987121582
211000.0,1.3197240829467773
212000.0,1.3202919960021973
213000.0,1.3200931549072266
214000.0,1.320652961730957
215000.0,1.3232810497283936
216000.0,1.3213623762130737
217000.0,1.3215152025222778
218000.0,1.321157693862915
219000.0,1.3207370042800903
220000.0,1.321181058883667
221000.0,1.3198606967926025
222000.0,1.3194260597229004
223000.0,1.319779396057129
224000.0,1.3204845190048218
225000.0,1.3205450773239136
226000.0,1.3214452266693115
227000.0,1.322821855545044
228000.0,1.3207720518112183
229000.0,1.3211508989334106
230000.0,1.3206485509872437
231000.0,1.320263147354126
232000.0,1.3207509517669678
233000.0,1.3224539756774902
234000.0,1.3207579851150513
235000.0,1.3208942413330078
236000.0,1.3210302591323853
237000.0,1.3197383880615234
238000.0,1.321480631828308
239000.0,1.3215532302856445
240000.0,1.3203946352005005
241000.0,1.3197989463806152
242000.0,1.3196498155593872
243000.0,1.3213433027267456
244000.0,1.3204402923583984
245000.0,1.3196183443069458
246000.0,1.3198351860046387
247000.0,1.3218071460723877
248000.0,1.3204647302627563
249000.0,1.3208322525024414
250000.0,1.320896029472351
251000.0,1.321725845336914
252000.0,1.3207541704177856
253000.0,1.3195726871490479
254000.0,1.3206613063812256
255000.0,1.322269082069397
256000.0,1.3200764656066895
257000.0,1.3196896314620972
258000.0,1.3202894926071167
259000.0,1.3208829164505005
260000.0,1.3199174404144287
261000.0,1.3211830854415894
262000.0,1.3219655752182007
263000.0,1.3217172622680664
264000.0,1.320067048072815
265000.0,1.3214266300201416
266000.0,1.3207547664642334
267000.0,1.3213276863098145
268000.0,1.3213403224945068
269000.0,1.3210972547531128
270000.0,1.320521354675293
271000.0,1.3195958137512207
272000.0,1.3201615810394287
273000.0,1.3207457065582275
274000.0,1.320366382598877
275000.0,1.320305347442627
276000.0,1.3203837871551514
277000.0,1.3213633298873901
278000.0,1.3206171989440918
279000.0,1.3212308883666992
280000.0,1.3204517364501953
281000.0,1.320979118347168
282000.0,1.3202545642852783
283000.0,1.3194072246551514
284000.0,1.320388913154602
285000.0,1.320810079574585
286000.0,1.3198460340499878
287000.0,1.3204457759857178
288000.0,1.320051908493042
289000.0,1.3210121393203735
