"step","downstreamPressure_DP113_670_0.91999999999999993_0.3025"
0.0,0.2373236
1000.0,0.8072807
2000.0,0.83393216
3000.0,0.8522441
4000.0,0.84585965
5000.0,0.8769418
6000.0,0.88715434
7000.0,0.9357729
8000.0,0.9567472
9000.0,0.98239183
10000.0,1.0028956
11000.0,1.019241
12000.0,1.0447531
13000.0,1.0686493
14000.0,1.0038411617279053
15000.0,1.023925542831421
16000.0,1.0730361938476562
17000.0,1.0668067932128906
18000.0,1.0581915378570557
19000.0,1.0644010305404663
20000.0,1.0934178829193115
21000.0,1.0911020040512085
22000.0,1.0955915451049805
23000.0,1.136300802230835
