"step","downstreamPressure_DP102_969.99999999999989_0.28_0.1815"
0.0,0.02348267
1000.0,0.015921045
2000.0,0.010020015
3000.0,0.017965203
4000.0,0.031289183
5000.0,0.042776383
6000.0,0.067341015
7000.0,0.10552928
8000.0,0.1671181
9000.0,0.26068312
10000.0,0.3769824
11000.0,0.48664454
12000.0,0.58517873
13000.0,0.6543222
14000.0,0.71264446
15000.0,0.75467545
16000.0,0.78815305
17000.0,0.8071149
18000.0,0.8362362
19000.0,0.8548366
20000.0,0.8608757
21000.0,0.88370425
22000.0,0.8876445
23000.0,0.90402544
24000.0,0.91550493
25000.0,0.9220747
26000.0,0.9264538
27000.0,0.9333005
28000.0,0.94192547
29000.0,0.94261104
30000.0,0.9446944
31000.0,0.9545193
32000.0,0.95151365
33000.0,0.96043074
34000.0,0.96000934
35000.0,0.9588105
36000.0,0.9601606
37000.0,0.95132756
38000.0,0.96537864
39000.0,0.9572115
40000.0,0.95745075
41000.0,0.96037287
42000.0,0.9580041
43000.0,0.9660872
44000.0,0.9616016
45000.0,0.9682188
46000.0,0.9687917
47000.0,0.9633118
48000.0,0.96782243
49000.0,0.9574546
50000.0,0.9560509
51000.0,0.9679762
52000.0,0.9564402
53000.0,0.95347404
54000.0,0.97071654
55000.0,0.9519359
56000.0,0.95437306
57000.0,0.9624982
58000.0,0.95574397
59000.0,0.94835037
60000.0,0.9486851
61000.0,0.9400809
62000.0,0.9472338
63000.0,0.94299114
64000.0,0.94300663
65000.0,0.9375003
66000.0,0.93803024
67000.0,0.94145584
68000.0,0.94094133
69000.0,0.9398776
70000.0,0.9339576
71000.0,0.9352567
72000.0,0.9371033
73000.0,0.9370806
74000.0,0.9337726
75000.0,0.92966324
76000.0,0.9256359
77000.0,0.9185208
78000.0,0.92752385
79000.0,0.92051876
80000.0,0.9309751
81000.0,0.92326784
82000.0,0.90924376
83000.0,0.91543406
84000.0,0.91176635
85000.0,0.9123827
86000.0,0.9122258
87000.0,0.90617514
88000.0,0.90330577
89000.0,0.90555084
90000.0,0.90778565
91000.0,0.90354955
92000.0,0.9060411
93000.0,0.8984256
94000.0,0.8855076
95000.0,0.8963316
96000.0,0.88932264
97000.0,0.8873593
98000.0,0.88971126
99000.0,0.8838171
100000.0,0.8870756
101000.0,0.88176924
102000.0,0.879398
103000.0,0.8793479
104000.0,0.8786701
105000.0,0.874409
106000.0,0.87188756
107000.0,0.86949015
108000.0,0.8690801
109000.0,0.8730303
110000.0,0.8630825
111000.0,0.8611676
112000.0,0.8646481
113000.0,0.85730934
114000.0,0.8562335
115000.0,0.85404634
116000.0,0.8582859
117000.0,0.8532419
118000.0,0.8568627
119000.0,0.8485472
120000.0,0.8510523
121000.0,0.84884024
122000.0,0.8461138
123000.0,0.84519285
124000.0,0.8451129
125000.0,0.8441427
126000.0,0.8416152
127000.0,0.839694
128000.0,0.842329
129000.0,0.83928454
130000.0,0.8344955444335938
131000.0,0.8354268670082092
132000.0,0.8333072662353516
133000.0,0.8311054706573486
134000.0,0.8301849365234375
135000.0,0.8320621252059937
136000.0,0.8270585536956787
137000.0,0.8251296281814575
138000.0,0.8254708051681519
139000.0,0.8235927820205688
140000.0,0.8215955495834351
141000.0,0.8238050937652588
