"step","upstreamPressure_DP113_670_0.91999999999999993_0.3025"
0.0,0.23057024
1000.0,-0.51006246
2000.0,-0.1358453
3000.0,0.13768926
4000.0,0.2890309
5000.0,0.3829811
6000.0,0.4468332
7000.0,0.5347868
8000.0,0.6631591
9000.0,0.8652247
10000.0,1.1417034
11000.0,1.4599723
12000.0,1.6845343
13000.0,1.8417746
14000.0,1.9781559
15000.0,2.0667963
16000.0,2.1294293
17000.0,2.1756072
18000.0,2.2400742
19000.0,2.2633433
20000.0,2.291757
21000.0,2.3270695
22000.0,2.3285549
23000.0,2.3793387
24000.0,2.377108
25000.0,2.400032
26000.0,2.4179983
27000.0,2.4226832
28000.0,2.4418268
29000.0,2.4509706
30000.0,2.4576828
31000.0,2.4540913
32000.0,2.4651847
33000.0,2.4682047
34000.0,2.484006
35000.0,2.4924192
36000.0,2.4960728
37000.0,2.501431
38000.0,2.5001588
39000.0,2.5034323
40000.0,2.5010622
41000.0,2.515111
42000.0,2.529563
43000.0,2.5200958
44000.0,2.5297449
45000.0,2.5250046
46000.0,2.5270696
47000.0,2.538697
48000.0,2.528901
49000.0,2.5404067
50000.0,2.5458348
51000.0,2.5370417
52000.0,2.5591297
53000.0,2.5535765
54000.0,2.5289497
55000.0,2.576861
56000.0,2.5746374
57000.0,2.5701947
58000.0,2.5836565
59000.0,2.5731697
60000.0,2.5984206
61000.0,2.6042967
62000.0,2.580698
63000.0,2.5938144
64000.0,2.6102118
65000.0,2.608276
66000.0,2.6017807
67000.0,2.599665
68000.0,2.6113424
69000.0,2.608551
70000.0,2.6255927
71000.0,2.6132712
72000.0,2.6151805
73000.0,2.6184182
74000.0,2.5952775
75000.0,2.6209836
76000.0,2.6177716
77000.0,2.6357088
78000.0,2.6310172
79000.0,2.6436818
80000.0,2.623291
81000.0,2.6484528
82000.0,2.6526303
83000.0,2.6389952
84000.0,2.6602337
85000.0,2.6554592
86000.0,2.6647525
87000.0,2.6681733
88000.0,2.6590302
89000.0,2.6592643
90000.0,2.6526675
91000.0,2.689722
92000.0,2.6638203
93000.0,2.6709533
94000.0,2.6922362
95000.0,2.6720212
96000.0,2.684688
97000.0,2.685923
98000.0,2.6949272
99000.0,2.691536
100000.0,2.6868527
101000.0,2.6997914
102000.0,2.6890516
103000.0,2.703165
104000.0,2.7151704
105000.0,2.6970851
106000.0,2.7051225
107000.0,2.7009783
108000.0,2.6958299
109000.0,2.6767554
110000.0,2.7250335
111000.0,2.7214184
112000.0,2.7075303
113000.0,2.725975
114000.0,2.7075965
115000.0,2.712996
116000.0,2.7329836
117000.0,2.7327237
118000.0,2.7289271
119000.0,2.739159
120000.0,2.7489107
121000.0,2.740828
122000.0,2.7363384
123000.0,2.7555604
124000.0,2.7389164
125000.0,2.7328076
126000.0,2.7371726
127000.0,2.760344
128000.0,2.756445
129000.0,2.7513008
130000.0,2.75730037689209
131000.0,2.750868320465088
132000.0,2.753371238708496
133000.0,2.7486672401428223
134000.0,2.749350070953369
135000.0,2.755732297897339
136000.0,2.7639055252075195
137000.0,2.772399425506592
138000.0,2.762275218963623
139000.0,2.7679436206817627
140000.0,2.764220714569092
141000.0,2.768089771270752
142000.0,2.762972354888916
143000.0,2.757688045501709
144000.0,2.7545950412750244
145000.0,2.7668938636779785
146000.0,2.754809856414795
147000.0,2.7727553844451904
148000.0,2.767007827758789
149000.0,2.773555040359497
150000.0,2.7777676582336426
151000.0,2.77673077583313
152000.0,2.784763813018799
153000.0,2.779538869857788
154000.0,2.7836921215057373
155000.0,2.781921863555908
156000.0,2.786187171936035
157000.0,2.7861738204956055
158000.0,2.778839111328125
159000.0,2.7786107063293457
160000.0,2.786656379699707
161000.0,2.791891574859619
162000.0,2.7926011085510254
163000.0,2.7905960083007812
164000.0,2.793792247772217
165000.0,2.799468755722046
166000.0,2.7981836795806885
167000.0,2.798011302947998
168000.0,2.7933731079101562
169000.0,2.7985708713531494
170000.0,2.7997312545776367
171000.0,2.8020551204681396
172000.0,2.8001291751861572
173000.0,2.802391767501831
174000.0,2.8005597591400146
175000.0,2.802152395248413
176000.0,2.800400733947754
177000.0,2.8030974864959717
178000.0,2.7987887859344482
179000.0,2.80452823638916
180000.0,2.8017916679382324
181000.0,2.807499408721924
182000.0,2.8020286560058594
183000.0,2.809143304824829
184000.0,2.802401542663574
185000.0,2.8042452335357666
186000.0,2.8078665733337402
187000.0,2.80476450920105
188000.0,2.8048977851867676
189000.0,2.8125221729278564
190000.0,2.806605100631714
191000.0,2.8089470863342285
192000.0,2.8119983673095703
193000.0,2.8105154037475586
194000.0,2.8012843132019043
195000.0,2.812016487121582
196000.0,2.8141541481018066
197000.0,2.8153958320617676
198000.0,2.815828561782837
199000.0,2.8129220008850098
200000.0,2.8162763118743896
201000.0,2.813965320587158
202000.0,2.812741756439209
203000.0,2.815561056137085
204000.0,2.8094401359558105
205000.0,2.813093423843384
206000.0,2.8171701431274414
207000.0,2.816606044769287
208000.0,2.8137056827545166
209000.0,2.818641424179077
210000.0,2.8192014694213867
211000.0,2.8198838233947754
212000.0,2.815898895263672
213000.0,2.815433979034424
214000.0,2.818450450897217
215000.0,2.8159377574920654
216000.0,2.815707206726074
217000.0,2.818127393722534
218000.0,2.8181710243225098
219000.0,2.816462278366089
220000.0,2.8190970420837402
221000.0,2.8208279609680176
222000.0,2.8187785148620605
223000.0,2.822537899017334
224000.0,2.819774627685547
225000.0,2.8317627906799316
226000.0,2.8242876529693604
227000.0,2.8230011463165283
228000.0,2.8230669498443604
229000.0,2.8253021240234375
230000.0,2.824268341064453
231000.0,2.822882890701294
232000.0,2.8214597702026367
233000.0,2.8223252296447754
234000.0,2.822704792022705
235000.0,2.823012113571167
236000.0,2.8257627487182617
237000.0,2.8227345943450928
238000.0,2.8251845836639404
239000.0,2.823312282562256
