"step","upstreamPressure_DP114_730_0.22666666666666668_0.3135"
0.0,-0.07621066
1000.0,-0.55877846
2000.0,-0.14456882
3000.0,0.14773184
4000.0,0.30508423
5000.0,0.3968534
6000.0,0.45946002
7000.0,0.5456662
8000.0,0.6722793
9000.0,0.8690975
10000.0,1.1431186
11000.0,1.4579607
12000.0,1.6794052
13000.0,1.84161
14000.0,1.9688478
15000.0,2.0557911
16000.0,2.1154692
17000.0,2.1549532
18000.0,2.2089915
19000.0,2.2344186
20000.0,2.2521548
21000.0,2.2799282
22000.0,2.29342
23000.0,2.3347018
24000.0,2.3367395
25000.0,2.3498821
26000.0,2.365559
27000.0,2.3737397
28000.0,2.3892622
29000.0,2.3908594
30000.0,2.3996255
31000.0,2.3978922
32000.0,2.413602
33000.0,2.4129322
34000.0,2.4243603
35000.0,2.434314
36000.0,2.4392905
37000.0,2.4407673
38000.0,2.4307318
39000.0,2.447396
40000.0,2.4467082
41000.0,2.4513402
42000.0,2.465846
43000.0,2.4581952
44000.0,2.4741042
45000.0,2.4606974
46000.0,2.4689875
47000.0,2.4789696
48000.0,2.4635096
49000.0,2.4852107
50000.0,2.4795823
51000.0,2.4662557
52000.0,2.4860806
53000.0,2.4896593
54000.0,2.4683435
55000.0,2.5058978
56000.0,2.501045
57000.0,2.49601
58000.0,2.5036845
59000.0,2.5010195
60000.0,2.5234718
61000.0,2.5232472
62000.0,2.5005727
63000.0,2.517785
64000.0,2.525242
65000.0,2.5240088
66000.0,2.523113
67000.0,2.518176
68000.0,2.530211
69000.0,2.5293846
70000.0,2.531804
71000.0,2.5333745
72000.0,2.5305223
73000.0,2.5307388
74000.0,2.5199537
75000.0,2.5361578
76000.0,2.5451596
77000.0,2.5458312
78000.0,2.5425334
79000.0,2.5540466
80000.0,2.5330875
81000.0,2.5526242
82000.0,2.5620198
83000.0,2.5467358
84000.0,2.565908
85000.0,2.5635493
86000.0,2.5706577
87000.0,2.576195
88000.0,2.5665674
89000.0,2.5625966
90000.0,2.5587444
91000.0,2.5880928
92000.0,2.566647
93000.0,2.5743558
94000.0,2.5815892
95000.0,2.5694013
96000.0,2.572619
97000.0,2.582265
98000.0,2.5893536
99000.0,2.5851831
100000.0,2.5788226
101000.0,2.5887551
102000.0,2.5810502
103000.0,2.59338
104000.0,2.6003036
105000.0,2.5918903
106000.0,2.5919156
107000.0,2.5896895
108000.0,2.5905404
109000.0,2.5696259
110000.0,2.6066692
111000.0,2.606972
112000.0,2.5989957
113000.0,2.6053333
114000.0,2.5979161
115000.0,2.5971665
116000.0,2.6142192
117000.0,2.6086462
118000.0,2.6110942
119000.0,2.610572
120000.0,2.6199675
121000.0,2.615574
122000.0,2.6152735
123000.0,2.6220927
124000.0,2.6178198
125000.0,2.609581
126000.0,2.6103125
127000.0,2.6262772
128000.0,2.6206746
129000.0,2.6159942
130000.0,2.623722553253174
131000.0,2.616837978363037
132000.0,2.6189229488372803
133000.0,2.6122617721557617
134000.0,2.6159496307373047
135000.0,2.6198556423187256
136000.0,2.6250123977661133
137000.0,2.6310949325561523
138000.0,2.620352268218994
139000.0,2.6290173530578613
140000.0,2.6248373985290527
141000.0,2.6212263107299805
142000.0,2.6238625049591064
143000.0,2.6177637577056885
144000.0,2.6163508892059326
145000.0,2.624467372894287
146000.0,2.6155033111572266
147000.0,2.6257429122924805
148000.0,2.6318538188934326
149000.0,2.6381423473358154
150000.0,2.6383233070373535
151000.0,2.6375865936279297
152000.0,2.6430561542510986
153000.0,2.6368660926818848
154000.0,2.6373279094696045
155000.0,2.6385300159454346
156000.0,2.6378445625305176
157000.0,2.638479471206665
158000.0,2.6354429721832275
159000.0,2.6324124336242676
160000.0,2.638784646987915
161000.0,2.641721725463867
162000.0,2.639410972595215
163000.0,2.639389991760254
164000.0,2.6407957077026367
165000.0,2.646510601043701
166000.0,2.6470754146575928
167000.0,2.6466588973999023
168000.0,2.6419878005981445
169000.0,2.64357852935791
170000.0,2.643634557723999
171000.0,2.643566131591797
172000.0,2.6440937519073486
173000.0,2.645254611968994
174000.0,2.640172004699707
175000.0,2.6469969749450684
176000.0,2.644580125808716
177000.0,2.6435232162475586
178000.0,2.64304256439209
179000.0,2.6432509422302246
180000.0,2.6435790061950684
181000.0,2.648681402206421
182000.0,2.6429014205932617
183000.0,2.6490256786346436
184000.0,2.640725612640381
185000.0,2.641341209411621
186000.0,2.645021915435791
187000.0,2.641787052154541
188000.0,2.6439809799194336
189000.0,2.649095296859741
190000.0,2.6430959701538086
191000.0,2.6464715003967285
192000.0,2.647045373916626
193000.0,2.648404121398926
194000.0,2.6412904262542725
195000.0,2.6473448276519775
196000.0,2.64808988571167
197000.0,2.649117946624756
198000.0,2.649298667907715
199000.0,2.646594285964966
200000.0,2.647615432739258
201000.0,2.645806312561035
202000.0,2.6448259353637695
203000.0,2.6463377475738525
204000.0,2.6422955989837646
205000.0,2.6450841426849365
206000.0,2.644380569458008
207000.0,2.64689302444458
208000.0,2.6425366401672363
209000.0,2.647508144378662
210000.0,2.6469545364379883
211000.0,2.649653196334839
212000.0,2.6436104774475098
213000.0,2.643561840057373
214000.0,2.64795184135437
215000.0,2.644054889678955
