"step","upstreamPressure_DP101_849.99999999999989_0.97333333333333338_0.1705"
0.0,0.26290262
1000.0,-0.544255
2000.0,-0.15397018
3000.0,0.13097462
4000.0,0.27592722
5000.0,0.36521196
6000.0,0.42756677
7000.0,0.5112837
8000.0,0.6380043
9000.0,0.83561623
10000.0,1.114487
11000.0,1.4236977
12000.0,1.6430595
13000.0,1.7977506
14000.0,1.9266001
15000.0,2.0110798
16000.0,2.0692806
17000.0,2.1038442
18000.0,2.1518674
19000.0,2.1753554
20000.0,2.1957474
21000.0,2.22473
22000.0,2.239141
23000.0,2.2683563
24000.0,2.274842
25000.0,2.2838244
26000.0,2.314346
27000.0,2.3138316
28000.0,2.324152
29000.0,2.3285158
30000.0,2.336626
31000.0,2.3309247
32000.0,2.345431
33000.0,2.345312
34000.0,2.3498735
35000.0,2.3630843
36000.0,2.3621511
37000.0,2.3636074
38000.0,2.3596168
39000.0,2.3660178
40000.0,2.365767
41000.0,2.377487
42000.0,2.3808618
43000.0,2.3721025
44000.0,2.381319
45000.0,2.3822973
46000.0,2.3765738
47000.0,2.3831766
48000.0,2.3794713
49000.0,2.3847923
50000.0,2.381165
51000.0,2.3757668
52000.0,2.3904808
53000.0,2.388351
54000.0,2.365565
55000.0,2.3978949
56000.0,2.3939571
57000.0,2.4022608
58000.0,2.4064045
59000.0,2.401205
60000.0,2.41175
61000.0,2.4173982
62000.0,2.4025173
63000.0,2.4033968
64000.0,2.4129922
65000.0,2.4142323
66000.0,2.4152737
67000.0,2.39814
68000.0,2.410619
69000.0,2.411819
70000.0,2.422628
71000.0,2.4043884
72000.0,2.4091625
73000.0,2.4026906
74000.0,2.3937702
75000.0,2.405786
76000.0,2.404917
77000.0,2.4097667
78000.0,2.4113824
79000.0,2.4170382
80000.0,2.4007478
81000.0,2.4118872
82000.0,2.413354
83000.0,2.4048593
84000.0,2.419785
85000.0,2.4181442
86000.0,2.4178088
87000.0,2.422445
88000.0,2.416101
89000.0,2.4201782
90000.0,2.4065146
91000.0,2.4208393
92000.0,2.3977513
93000.0,2.4087577
94000.0,2.4223304
95000.0,2.406288
96000.0,2.4089725
97000.0,2.410828
98000.0,2.4258842
99000.0,2.4154475
100000.0,2.4070208
101000.0,2.417445
102000.0,2.4127152
103000.0,2.424861
104000.0,2.423954
105000.0,2.4129405
106000.0,2.4174788
107000.0,2.4200964
108000.0,2.4128985
109000.0,2.3989959
110000.0,2.4252212
111000.0,2.4224005
112000.0,2.4132755
113000.0,2.42686
114000.0,2.4171305
115000.0,2.4137318
116000.0,2.4196444
117000.0,2.411739
118000.0,2.4163613
119000.0,2.4207637
120000.0,2.4276876
121000.0,2.4263175
122000.0,2.4237618
123000.0,2.433402
124000.0,2.4171228
125000.0,2.4138231
126000.0,2.409975
127000.0,2.4227834
128000.0,2.422977
129000.0,2.4137511
130000.0,2.4188919067382812
131000.0,2.4166488647460938
132000.0,2.422086238861084
133000.0,2.416844606399536
134000.0,2.4182424545288086
135000.0,2.4223268032073975
136000.0,2.4179046154022217
137000.0,2.424654960632324
138000.0,2.4159884452819824
139000.0,2.4282453060150146
140000.0,2.420321464538574
141000.0,2.415557861328125
142000.0,2.4116711616516113
143000.0,2.4129910469055176
144000.0,2.408555030822754
145000.0,2.419365644454956
146000.0,2.411505699157715
147000.0,2.4246058464050293
148000.0,2.4165449142456055
149000.0,2.4219770431518555
150000.0,2.4245524406433105
151000.0,2.424565315246582
152000.0,2.426647663116455
153000.0,2.421719551086426
154000.0,2.427814483642578
155000.0,2.423165798187256
156000.0,2.4196853637695312
157000.0,2.4243969917297363
158000.0,2.4196767807006836
159000.0,2.416719436645508
160000.0,2.4217987060546875
161000.0,2.4190189838409424
162000.0,2.4210376739501953
163000.0,2.417776107788086
164000.0,2.426987648010254
165000.0,2.4290976524353027
166000.0,2.4224181175231934
167000.0,2.422165870666504
168000.0,2.4195973873138428
169000.0,2.4228014945983887
170000.0,2.4218335151672363
171000.0,2.422530174255371
172000.0,2.423262596130371
173000.0,2.4238266944885254
174000.0,2.424236297607422
175000.0,2.425079107284546
176000.0,2.4231700897216797
177000.0,2.4237356185913086
178000.0,2.4217782020568848
179000.0,2.428534984588623
180000.0,2.4225265979766846
181000.0,2.4275619983673096
182000.0,2.4245381355285645
183000.0,2.4318413734436035
184000.0,2.4264278411865234
185000.0,2.424975633621216
186000.0,2.425802707672119
187000.0,2.4252617359161377
188000.0,2.4247634410858154
189000.0,2.428924798965454
190000.0,2.4231348037719727
191000.0,2.427856922149658
192000.0,2.4281985759735107
193000.0,2.4281768798828125
194000.0,2.4211277961730957
195000.0,2.42677903175354
196000.0,2.427701950073242
197000.0,2.4266419410705566
198000.0,2.4290945529937744
199000.0,2.429335594177246
200000.0,2.4265122413635254
201000.0,2.4256536960601807
202000.0,2.4242870807647705
203000.0,2.4296507835388184
204000.0,2.423809051513672
205000.0,2.4259612560272217
206000.0,2.4293439388275146
207000.0,2.4277584552764893
208000.0,2.4248504638671875
209000.0,2.4270215034484863
210000.0,2.429361343383789
211000.0,2.4308862686157227
212000.0,2.429823398590088
213000.0,2.425687789916992
214000.0,2.4331698417663574
215000.0,2.427276134490967
216000.0,2.4256768226623535
217000.0,2.4284167289733887
218000.0,2.4281582832336426
219000.0,2.428178548812866
220000.0,2.428274154663086
221000.0,2.4274206161499023
222000.0,2.429919719696045
223000.0,2.4310550689697266
224000.0,2.4278392791748047
225000.0,2.4337158203125
226000.0,2.431359052658081
227000.0,2.4308247566223145
228000.0,2.4323058128356934
229000.0,2.4311165809631348
230000.0,2.430307626724243
231000.0,2.430694580078125
232000.0,2.426924228668213
233000.0,2.4293417930603027
234000.0,2.428852081298828
