"step","downstreamPressure_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
0.0,-0.028857552
1000.0,0.010410184
2000.0,0.0066883294
3000.0,0.015059441
4000.0,0.027980352
5000.0,0.039222494
6000.0,0.06385254
7000.0,0.10402264
8000.0,0.1702952
9000.0,0.26472557
10000.0,0.3899436
11000.0,0.5167695
12000.0,0.61373866
13000.0,0.7003305
14000.0,0.785894
15000.0,0.8409053
16000.0,0.8969562
17000.0,0.93127084
18000.0,0.9763705
19000.0,1.0176189
20000.0,1.041312
21000.0,1.0738575
22000.0,1.0995259
23000.0,1.1338563
24000.0,1.1678357
25000.0,1.1770232
26000.0,1.1988537
27000.0,1.2276573
28000.0,1.2452238
29000.0,1.2523503
30000.0,1.2755917
31000.0,1.3032422
32000.0,1.299767
33000.0,1.3163885
34000.0,1.3201339
35000.0,1.3283476
36000.0,1.3418313
37000.0,1.32853
38000.0,1.3615813
39000.0,1.3600028
40000.0,1.3731685
41000.0,1.3745102
42000.0,1.3783882
43000.0,1.3890702
44000.0,1.3876841
45000.0,1.4059122
46000.0,1.4079692
47000.0,1.4145083
48000.0,1.4264965
49000.0,1.4143386
50000.0,1.4101757
51000.0,1.4375428
52000.0,1.4352078
53000.0,1.4302174
54000.0,1.4623799
55000.0,1.4477707
56000.0,1.4452611
57000.0,1.4674444
58000.0,1.4657294
59000.0,1.4600449
60000.0,1.4598452
61000.0,1.4549761
62000.0,1.4686368
63000.0,1.4766086
64000.0,1.4842157
65000.0,1.469239
66000.0,1.480202
67000.0,1.4834979
68000.0,1.4897425
69000.0,1.4937756
70000.0,1.4974284
71000.0,1.5019362
72000.0,1.5039552
73000.0,1.5135643
74000.0,1.5212348
75000.0,1.5186726
76000.0,1.521816
77000.0,1.507205
78000.0,1.5186939
79000.0,1.5206822
80000.0,1.5399097
81000.0,1.5273142
82000.0,1.5280173
83000.0,1.5380411
84000.0,1.5403613
85000.0,1.5428557
86000.0,1.5364251
87000.0,1.5466409
88000.0,1.5453749
89000.0,1.558676
90000.0,1.5610467
91000.0,1.5581046
92000.0,1.5674374
93000.0,1.5633292
94000.0,1.5560296
95000.0,1.5727382
96000.0,1.5620588
97000.0,1.5659932
98000.0,1.571084
99000.0,1.5662532
100000.0,1.5781622
101000.0,1.5776751
102000.0,1.574233
103000.0,1.5824358
104000.0,1.584063
105000.0,1.5872835
106000.0,1.5817113
107000.0,1.5855703
108000.0,1.5975852
109000.0,1.599562
110000.0,1.5939292
111000.0,1.5891079
112000.0,1.6006324
113000.0,1.5921105
114000.0,1.5990217
115000.0,1.603064
116000.0,1.6116698
117000.0,1.6057681
118000.0,1.6142013
119000.0,1.6097327
120000.0,1.6102455
121000.0,1.6154168
122000.0,1.6161213
123000.0,1.614954
124000.0,1.6170305
125000.0,1.6164184
126000.0,1.6180634
127000.0,1.6181846
128000.0,1.6251456
129000.0,1.6325977
130000.0,1.6217689514160156
131000.0,1.6257603168487549
132000.0,1.6308913230895996
133000.0,1.6294076442718506
134000.0,1.6253985166549683
135000.0,1.6368355751037598
136000.0,1.6323504447937012
137000.0,1.635857105255127
138000.0,1.6349838972091675
139000.0,1.6412506103515625
140000.0,1.6403058767318726
141000.0,1.6402153968811035
142000.0,1.6421842575073242
143000.0,1.651031494140625
144000.0,1.644891381263733
145000.0,1.6435301303863525
146000.0,1.6481552124023438
147000.0,1.6506521701812744
148000.0,1.6500425338745117
149000.0,1.6498088836669922
150000.0,1.6476560831069946
151000.0,1.651319146156311
152000.0,1.6566789150238037
153000.0,1.656540870666504
154000.0,1.6581239700317383
155000.0,1.6587328910827637
156000.0,1.6665561199188232
157000.0,1.6545101404190063
158000.0,1.6614230871200562
159000.0,1.6675962209701538
160000.0,1.663076400756836
161000.0,1.667569637298584
162000.0,1.6704505681991577
163000.0,1.6675344705581665
164000.0,1.6712439060211182
165000.0,1.669299840927124
166000.0,1.6711790561676025
167000.0,1.672642707824707
168000.0,1.6729211807250977
169000.0,1.6749802827835083
170000.0,1.674642562866211
171000.0,1.6788749694824219
172000.0,1.6768419742584229
173000.0,1.6786988973617554
174000.0,1.6791001558303833
175000.0,1.6819489002227783
176000.0,1.6853586435317993
177000.0,1.6841750144958496
178000.0,1.685572862625122
179000.0,1.6825193166732788
180000.0,1.6853601932525635
181000.0,1.6827548742294312
182000.0,1.6903200149536133
183000.0,1.687454342842102
184000.0,1.6892943382263184
185000.0,1.6893951892852783
186000.0,1.6906955242156982
187000.0,1.6868623495101929
188000.0,1.6886157989501953
189000.0,1.6911280155181885
190000.0,1.69158935546875
191000.0,1.6925733089447021
192000.0,1.692979097366333
193000.0,1.6953489780426025
194000.0,1.6953166723251343
195000.0,1.701372742652893
196000.0,1.6965441703796387
197000.0,1.6988039016723633
198000.0,1.697959542274475
199000.0,1.701185703277588
200000.0,1.7010060548782349
201000.0,1.699711561203003
202000.0,1.7022842168807983
203000.0,1.7052782773971558
204000.0,1.7016994953155518
205000.0,1.704675316810608
206000.0,1.7059603929519653
207000.0,1.7069244384765625
208000.0,1.707823634147644
209000.0,1.7057937383651733
210000.0,1.7071713209152222
211000.0,1.7083492279052734
212000.0,1.7106432914733887
213000.0,1.7114207744598389
214000.0,1.7088980674743652
215000.0,1.7132971286773682
216000.0,1.7127728462219238
217000.0,1.714785099029541
218000.0,1.7128525972366333
219000.0,1.7123643159866333
220000.0,1.7130181789398193
221000.0,1.7135107517242432
222000.0,1.7153886556625366
223000.0,1.7172679901123047
224000.0,1.716597318649292
225000.0,1.7180516719818115
226000.0,1.7165359258651733
227000.0,1.71755850315094
228000.0,1.716191291809082
229000.0,1.7180836200714111
230000.0,1.717995047569275
231000.0,1.7211246490478516
232000.0,1.720712661743164
233000.0,1.7179911136627197
234000.0,1.7196295261383057
235000.0,1.7217791080474854
236000.0,1.7214686870574951
237000.0,1.7202489376068115
238000.0,1.7226688861846924
239000.0,1.724754810333252
240000.0,1.7240138053894043
241000.0,1.7234437465667725
242000.0,1.7249584197998047
243000.0,1.7241833209991455
244000.0,1.7255702018737793
245000.0,1.7256708145141602
246000.0,1.7265441417694092
247000.0,1.7270537614822388
248000.0,1.727123498916626
249000.0,1.728347897529602
250000.0,1.728191614151001
251000.0,1.7287957668304443
252000.0,1.7279280424118042
253000.0,1.7297577857971191
254000.0,1.7271056175231934
255000.0,1.72882878780365
256000.0,1.7301197052001953
257000.0,1.7303106784820557
258000.0,1.7310516834259033
259000.0,1.7309486865997314
260000.0,1.7315398454666138
261000.0,1.729978084564209
262000.0,1.7319080829620361
263000.0,1.731874942779541
264000.0,1.7316431999206543
265000.0,1.7319920063018799
266000.0,1.7324639558792114
267000.0,1.7510943412780762
268000.0,1.749637246131897
269000.0,1.7427573204040527
270000.0,1.7356208562850952
271000.0,1.7268328666687012
272000.0,1.7197556495666504
273000.0,1.7113301753997803
274000.0,1.7044397592544556
275000.0,1.6970624923706055
276000.0,1.6894762516021729
277000.0,1.6724350452423096
278000.0,1.6827178001403809
279000.0,1.6944770812988281
280000.0,1.7039315700531006
281000.0,1.711135745048523
282000.0,1.7153637409210205
283000.0,1.7222213745117188
284000.0,1.7237093448638916
285000.0,1.727670669555664
286000.0,1.7324143648147583
287000.0,1.7375590801239014
288000.0,1.744742751121521
289000.0,1.7489925622940063
290000.0,1.7559642791748047
291000.0,1.7585575580596924
292000.0,1.765197992324829
293000.0,1.7694735527038574
294000.0,1.7769696712493896
295000.0,1.7807289361953735
296000.0,1.7849140167236328
297000.0,1.7909510135650635
298000.0,1.7945150136947632
299000.0,1.7993650436401367
300000.0,1.8008646965026855
301000.0,1.8055694103240967
302000.0,1.8096232414245605
303000.0,1.814260482788086
304000.0,1.8166890144348145
305000.0,1.8182473182678223
306000.0,1.8203850984573364
307000.0,1.823763132095337
308000.0,1.8247888088226318
309000.0,1.8272793292999268
310000.0,1.8280837535858154
311000.0,1.8290456533432007
312000.0,1.8318078517913818
313000.0,1.8336594104766846
314000.0,1.8351683616638184
315000.0,1.833625078201294
316000.0,1.834740161895752
317000.0,1.8385809659957886
318000.0,1.8389900922775269
319000.0,1.8375844955444336
