"step","upstreamPressure_DP107_550_0.54666666666666663_0.2365"
0.0,0.1573601
1000.0,-0.57852525
2000.0,-0.14760137
3000.0,0.14470518
4000.0,0.30173862
5000.0,0.39484105
6000.0,0.45900393
7000.0,0.5437038
8000.0,0.6741817
9000.0,0.8780546
10000.0,1.162606
11000.0,1.4819055
12000.0,1.7150614
13000.0,1.8867567
14000.0,2.0248418
15000.0,2.1144047
16000.0,2.1907926
17000.0,2.2380042
18000.0,2.29747
19000.0,2.3289776
20000.0,2.3605542
21000.0,2.3943374
22000.0,2.418982
23000.0,2.4652607
24000.0,2.4789872
25000.0,2.4997814
26000.0,2.5276303
27000.0,2.5438385
28000.0,2.5568504
29000.0,2.5655508
30000.0,2.582457
31000.0,2.5774612
32000.0,2.5976076
33000.0,2.5949466
34000.0,2.6222603
35000.0,2.6338782
36000.0,2.638087
37000.0,2.6416116
38000.0,2.6446247
39000.0,2.650778
40000.0,2.6571393
41000.0,2.6710877
42000.0,2.6837316
43000.0,2.675058
44000.0,2.6857426
45000.0,2.6792846
46000.0,2.6842136
47000.0,2.7040346
48000.0,2.696094
49000.0,2.707204
50000.0,2.7132573
51000.0,2.7050505
52000.0,2.729186
53000.0,2.7311265
54000.0,2.7143433
55000.0,2.7437549
56000.0,2.747635
57000.0,2.7453465
58000.0,2.7570624
59000.0,2.7527034
60000.0,2.7678595
61000.0,2.7822924
62000.0,2.7658758
63000.0,2.7669692
64000.0,2.7851286
65000.0,2.787332
66000.0,2.7886796
67000.0,2.774169
68000.0,2.7878976
69000.0,2.798509
70000.0,2.8122387
71000.0,2.7953935
72000.0,2.809061
73000.0,2.804719
74000.0,2.7957487
75000.0,2.8021169
76000.0,2.813725
77000.0,2.823666
78000.0,2.8234909
79000.0,2.818809
80000.0,2.7989857
81000.0,2.833507
82000.0,2.847614
83000.0,2.8256197
84000.0,2.8467674
85000.0,2.8466444
86000.0,2.8440475
87000.0,2.868544
88000.0,2.8577406
89000.0,2.861911
90000.0,2.8408847
91000.0,2.857915
92000.0,2.8633275
93000.0,2.8596013
94000.0,2.8770938
95000.0,2.8603382
96000.0,2.8708205
97000.0,2.8672605
98000.0,2.8856432
99000.0,2.8789082
100000.0,2.8589468
101000.0,2.8715148
102000.0,2.8740215
103000.0,2.8974457
104000.0,2.8962646
105000.0,2.8893948
106000.0,2.8847613
107000.0,2.8855827
108000.0,2.883882
109000.0,2.869257
110000.0,2.9091606
111000.0,2.9058704
112000.0,2.8980727
113000.0,2.9116669
114000.0,2.908173
115000.0,2.9058127
116000.0,2.9084196
117000.0,2.9043882
118000.0,2.906458
119000.0,2.911797
120000.0,2.9180026
121000.0,2.9154449
122000.0,2.9060225
123000.0,2.9262714
124000.0,2.91644
125000.0,2.9100282
126000.0,2.9129014
127000.0,2.9257302
128000.0,2.927042
129000.0,2.9248962
130000.0,2.917365789413452
131000.0,2.922602653503418
132000.0,2.9252114295959473
133000.0,2.9232335090637207
134000.0,2.9197256565093994
135000.0,2.927227735519409
136000.0,2.931018590927124
137000.0,2.9384610652923584
138000.0,2.9296412467956543
139000.0,2.940110683441162
140000.0,2.9294466972351074
141000.0,2.9355080127716064
142000.0,2.9365310668945312
143000.0,2.92391300201416
144000.0,2.926523208618164
145000.0,2.937502145767212
146000.0,2.922746181488037
147000.0,2.950840950012207
148000.0,2.9379615783691406
149000.0,2.9460089206695557
150000.0,2.946516513824463
151000.0,2.951566219329834
152000.0,2.9506607055664062
153000.0,2.9415769577026367
154000.0,2.9491617679595947
155000.0,2.9503772258758545
156000.0,2.953573703765869
157000.0,2.9523980617523193
158000.0,2.941962718963623
159000.0,2.940396547317505
160000.0,2.94797945022583
161000.0,2.9495105743408203
162000.0,2.952251434326172
163000.0,2.947843074798584
164000.0,2.9545278549194336
165000.0,2.9614744186401367
166000.0,2.9614124298095703
167000.0,2.954406261444092
168000.0,2.955601692199707
169000.0,2.957247018814087
170000.0,2.9571826457977295
171000.0,2.9547479152679443
172000.0,2.954798698425293
173000.0,2.9601521492004395
174000.0,2.957305908203125
175000.0,2.9608089923858643
176000.0,2.9615108966827393
177000.0,2.959552764892578
178000.0,2.957761526107788
179000.0,2.959033727645874
180000.0,2.959928512573242
181000.0,2.9603829383850098
182000.0,2.957282304763794
183000.0,2.9653823375701904
184000.0,2.9614453315734863
185000.0,2.956190586090088
186000.0,2.959505558013916
187000.0,2.959446907043457
188000.0,2.962472438812256
189000.0,2.9656763076782227
190000.0,2.9647579193115234
191000.0,2.9664146900177
192000.0,2.964409112930298
193000.0,2.9650864601135254
194000.0,2.9580330848693848
195000.0,2.9621667861938477
196000.0,2.962646961212158
197000.0,2.9697489738464355
198000.0,2.9619410037994385
199000.0,2.971407413482666
200000.0,2.964902639389038
201000.0,2.9647696018218994
202000.0,2.9628500938415527
203000.0,2.9697823524475098
204000.0,2.964427947998047
205000.0,2.9640469551086426
206000.0,2.968583345413208
207000.0,2.969758987426758
208000.0,2.962839126586914
209000.0,2.967416286468506
210000.0,2.9699440002441406
211000.0,2.9734256267547607
212000.0,2.971804618835449
213000.0,2.9682369232177734
214000.0,2.9754281044006348
215000.0,2.969468116760254
216000.0,2.9626996517181396
217000.0,2.967440128326416
218000.0,2.9734950065612793
219000.0,2.967862844467163
220000.0,2.969853401184082
221000.0,2.9688665866851807
222000.0,2.968529224395752
223000.0,2.971590995788574
224000.0,2.9712939262390137
225000.0,2.9796159267425537
226000.0,2.9757447242736816
227000.0,2.976006031036377
228000.0,2.9730138778686523
229000.0,2.9741463661193848
230000.0,2.9695215225219727
