"step","downstreamPressureDiff_DP109_610_0.81333333333333324_0.2585"
0.0,-1.5892614
1000.0,-1.5791351
2000.0,-1.5642552
3000.0,-1.5669765
4000.0,-1.56259
5000.0,-1.5672383
6000.0,-1.5560138
7000.0,-1.543694
8000.0,-1.5294588
9000.0,-1.5149366
10000.0,-1.48944
11000.0,-1.5729166269302368
12000.0,-1.5650266408920288
13000.0,-1.5339407920837402
14000.0,-1.4975827932357788
15000.0,-1.4711267948150635
16000.0,-1.42457115650177
17000.0,-1.4249465465545654
18000.0,-1.3581337928771973
19000.0,-1.3243199586868286
20000.0,-1.2531852722167969
21000.0,-1.1635452508926392
22000.0,-1.1052875518798828
23000.0,-1.0275030136108398
24000.0,-0.992505669593811
25000.0,-0.9047425389289856
26000.0,-0.8517240285873413
27000.0,-0.8055253028869629
28000.0,-0.7507946491241455
29000.0,-0.7034693360328674
30000.0,-0.6752027273178101
31000.0,-0.6329788565635681
32000.0,-0.5816906690597534
33000.0,-0.5861232876777649
34000.0,-0.541907787322998
35000.0,-0.519902229309082
36000.0,-0.49150025844573975
37000.0,-0.45942068099975586
38000.0,-0.4437565803527832
39000.0,-0.4213447570800781
40000.0,-0.4404580593109131
41000.0,-0.3955390453338623
42000.0,-0.41627442836761475
43000.0,-0.39905261993408203
44000.0,-0.41713786125183105
45000.0,-0.38753652572631836
46000.0,-0.3562115430831909
47000.0,-0.35394394397735596
48000.0,-0.3427267074584961
49000.0,-0.3525083065032959
50000.0,-0.3581867218017578
51000.0,-0.33165621757507324
52000.0,-0.3312520980834961
53000.0,-0.3585379123687744
54000.0,-0.34632444381713867
55000.0,-0.3418097496032715
56000.0,-0.30038559436798096
57000.0,-0.316486120223999
58000.0,-0.32679104804992676
59000.0,-0.3166027069091797
60000.0,-0.37810206413269043
61000.0,-0.3035309314727783
62000.0,-0.29845571517944336
63000.0,-0.3047513961791992
64000.0,-0.28803813457489014
65000.0,-0.29744577407836914
66000.0,-0.32422804832458496
67000.0,-0.29613447189331055
68000.0,-0.4234349727630615
69000.0,-0.3767738342285156
70000.0,-0.3065946102142334
71000.0,-0.28293466567993164
72000.0,-0.28982341289520264
73000.0,-0.29487574100494385
74000.0,-0.2925729751586914
75000.0,-0.2870182991027832
76000.0,-0.2824676036834717
77000.0,-0.2971315383911133
78000.0,-0.28417348861694336
79000.0,-0.2893333435058594
