"step","downstreamPressureDiff_DP115_310_0.70666666666666678_0.3245"
0.0,-1.6068522
1000.0,-1.5787439
2000.0,-1.565171
3000.0,-1.5683129
4000.0,-1.5647042
5000.0,-1.56778
6000.0,-1.5573825
7000.0,-1.5462226
8000.0,-1.5331293
9000.0,-1.5198499
10000.0,-1.4943044
11000.0,-1.5748709440231323
12000.0,-1.565943717956543
13000.0,-1.5360424518585205
14000.0,-1.4978994131088257
15000.0,-1.4701037406921387
16000.0,-1.4195032119750977
17000.0,-1.4227548837661743
18000.0,-1.350154161453247
19000.0,-1.3203239440917969
20000.0,-1.2383050918579102
21000.0,-1.1436679363250732
22000.0,-1.09165358543396
23000.0,-1.0113520622253418
24000.0,-1.0022691488265991
25000.0,-0.9043388962745667
26000.0,-0.8520195484161377
27000.0,-0.8182584047317505
28000.0,-0.7616919279098511
29000.0,-0.6864480972290039
30000.0,-0.6955682039260864
31000.0,-0.6507431864738464
32000.0,-0.6073422431945801
33000.0,-0.6144953966140747
34000.0,-0.555099368095398
35000.0,-0.5561443567276001
36000.0,-0.5121724605560303
37000.0,-0.4870474338531494
38000.0,-0.4900522232055664
39000.0,-0.4663161039352417
40000.0,-0.4928487539291382
41000.0,-0.4328033924102783
42000.0,-0.448777437210083
43000.0,-0.42946481704711914
44000.0,-0.4744454622268677
45000.0,-0.44861412048339844
46000.0,-0.4067554473876953
47000.0,-0.397902250289917
48000.0,-0.40421628952026367
49000.0,-0.4140174388885498
50000.0,-0.4085127115249634
51000.0,-0.38963961601257324
52000.0,-0.3797283172607422
53000.0,-0.410991907119751
54000.0,-0.4065248966217041
55000.0,-0.39798176288604736
56000.0,-0.34224915504455566
57000.0,-0.3560909032821655
58000.0,-0.3753087520599365
59000.0,-0.3598686456680298
60000.0,-0.4587143659591675
61000.0,-0.3633871078491211
62000.0,-0.3598945140838623
63000.0,-0.36757171154022217
64000.0,-0.3417949676513672
65000.0,-0.35847926139831543
66000.0,-0.3815575838088989
67000.0,-0.3307154178619385
68000.0,-0.48024606704711914
69000.0,-0.4443786144256592
70000.0,-0.37062859535217285
71000.0,-0.3361196517944336
72000.0,-0.3485279083251953
73000.0,-0.3507068157196045
74000.0,-0.34910905361175537
75000.0,-0.34885239601135254
76000.0,-0.3591628074645996
77000.0,-0.3550609350204468
78000.0,-0.3379114866256714
79000.0,-0.3549504280090332
80000.0,-0.36537063121795654
81000.0,-0.3305342197418213
82000.0,-0.3526417016983032
83000.0,-0.35508668422698975
84000.0,-0.4097764492034912
85000.0,-0.3570384979248047
86000.0,-0.37236130237579346
87000.0,-0.3561347723007202
88000.0,-0.3708178997039795
89000.0,-0.3641195297241211
90000.0,-0.3600276708602905
91000.0,-0.3717329502105713
92000.0,-0.35125017166137695
93000.0,-0.3682335615158081
94000.0,-0.3715449571609497
95000.0,-0.3783285617828369
96000.0,-0.3841925859451294
97000.0,-0.3683900833129883
98000.0,-0.36304211616516113
99000.0,-0.3707585334777832
100000.0,-0.34414172172546387
101000.0,-0.36246371269226074
102000.0,-0.3496208190917969
103000.0,-0.3584167957305908
104000.0,-0.35801851749420166
105000.0,-0.35518670082092285
106000.0,-0.37997329235076904
107000.0,-0.3538564443588257
108000.0,-0.3527228832244873
109000.0,-0.3465557098388672
110000.0,-0.3359253406524658
111000.0,-0.33208799362182617
112000.0,-0.3406977653503418
113000.0,-0.33657360076904297
114000.0,-0.3498506546020508
115000.0,-0.40501856803894043
116000.0,-0.36407339572906494
117000.0,-0.33158183097839355
118000.0,-0.3554706573486328
119000.0,-0.3920707702636719
120000.0,-0.36890530586242676
121000.0,-0.35959553718566895
122000.0,-0.35463976860046387
123000.0,-0.3517357110977173
124000.0,-0.36316633224487305
125000.0,-0.34861910343170166
126000.0,-0.35154998302459717
127000.0,-0.3515806198120117
128000.0,-0.35756444931030273
129000.0,-0.3486759662628174
130000.0,-0.35970282554626465
131000.0,-0.36047422885894775
132000.0,-0.3590003252029419
133000.0,-0.35553812980651855
134000.0,-0.3479984998703003
135000.0,-0.32683801651000977
136000.0,-0.32639575004577637
137000.0,-0.32703304290771484
138000.0,-0.3414137363433838
139000.0,-0.32387053966522217
140000.0,-0.3313298225402832
141000.0,-0.335422158241272
142000.0,-0.3466702699661255
143000.0,-0.3412126302719116
144000.0,-0.3375568389892578
145000.0,-0.3311002254486084
146000.0,-0.353381872177124
147000.0,-0.4138762950897217
148000.0,-0.3856462240219116
149000.0,-0.36342084407806396
150000.0,-0.345483660697937
151000.0,-0.3517720699310303
152000.0,-0.36017584800720215
153000.0,-0.3306710720062256
154000.0,-0.34410548210144043
155000.0,-0.3314090967178345
156000.0,-0.34325718879699707
157000.0,-0.33969902992248535
158000.0,-0.3463883399963379
159000.0,-0.3531688451766968
160000.0,-0.340714693069458
161000.0,-0.3393383026123047
162000.0,-0.3363412618637085
163000.0,-0.34332454204559326
164000.0,-0.3433629274368286
165000.0,-0.33380722999572754
166000.0,-0.3403400182723999
167000.0,-0.3441016674041748
168000.0,-0.3522394895553589
169000.0,-0.3532102108001709
170000.0,-0.34039974212646484
171000.0,-0.3314218521118164
172000.0,-0.32240116596221924
173000.0,-0.3161846399307251
174000.0,-0.32434511184692383
175000.0,-0.32589828968048096
176000.0,-0.326957106590271
177000.0,-0.32642197608947754
178000.0,-0.32042527198791504
179000.0,-0.3290896415710449
180000.0,-0.3298614025115967
181000.0,-0.3287346363067627
182000.0,-0.32738804817199707
183000.0,-0.317950963973999
184000.0,-0.32544541358947754
185000.0,-0.3232308626174927
186000.0,-0.3210184574127197
187000.0,-0.31914734840393066
188000.0,-0.3262670040130615
189000.0,-0.33182477951049805
190000.0,-0.3284263610839844
191000.0,-0.32742834091186523
192000.0,-0.32433295249938965
193000.0,-0.31460678577423096
194000.0,-0.3175710439682007
195000.0,-0.3194894790649414
196000.0,-0.31942880153656006
197000.0,-0.3321511745452881
198000.0,-0.3295614719390869
199000.0,-0.3237704038619995
200000.0,-0.3200799226760864
201000.0,-0.31468725204467773
202000.0,-0.3218348026275635
203000.0,-0.31789183616638184
204000.0,-0.318719744682312
205000.0,-0.3201102018356323
206000.0,-0.309070348739624
207000.0,-0.3125803470611572
