"step","downstreamPressureDiff_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
86000.0,-0.4151792526245117
87000.0,-0.4098459482192993
88000.0,-0.42256808280944824
89000.0,-0.4050123691558838
90000.0,-0.40300214290618896
91000.0,-0.4068458080291748
92000.0,-0.4030935764312744
93000.0,-0.4001420736312866
94000.0,-0.40756523609161377
95000.0,-0.4113987684249878
96000.0,-0.4254179000854492
97000.0,-0.423541784286499
98000.0,-0.40567338466644287
99000.0,-0.39975714683532715
100000.0,-0.38677334785461426
101000.0,-0.39525771141052246
102000.0,-0.3904078006744385
103000.0,-0.3953280448913574
104000.0,-0.3905988931655884
105000.0,-0.4002716541290283
106000.0,-0.4076807498931885
107000.0,-0.39606595039367676
108000.0,-0.39020371437072754
109000.0,-0.4014679193496704
110000.0,-0.39644527435302734
111000.0,-0.40026426315307617
112000.0,-0.3957560062408447
113000.0,-0.3927128314971924
114000.0,-0.4109255075454712
115000.0,-0.4609665870666504
116000.0,-0.42036473751068115
117000.0,-0.38242673873901367
118000.0,-0.4012265205383301
119000.0,-0.4160432815551758
120000.0,-0.3964341878890991
121000.0,-0.3861747980117798
122000.0,-0.3976156711578369
123000.0,-0.3961637020111084
124000.0,-0.3820152282714844
125000.0,-0.3845689296722412
126000.0,-0.38695716857910156
127000.0,-0.38811397552490234
128000.0,-0.39935004711151123
129000.0,-0.3914158344268799
130000.0,-0.37818050384521484
131000.0,-0.3756124973297119
132000.0,-0.3702402114868164
133000.0,-0.38919854164123535
134000.0,-0.410641074180603
135000.0,-0.39115190505981445
136000.0,-0.38538503646850586
137000.0,-0.36672747135162354
138000.0,-0.37714695930480957
139000.0,-0.36784446239471436
140000.0,-0.3713139295578003
141000.0,-0.37768006324768066
142000.0,-0.38301944732666016
143000.0,-0.37760138511657715
144000.0,-0.3805408477783203
145000.0,-0.3746490478515625
146000.0,-0.3880239725112915
147000.0,-0.45042431354522705
148000.0,-0.4308297634124756
149000.0,-0.4102979898452759
150000.0,-0.3915971517562866
151000.0,-0.39591360092163086
152000.0,-0.39698100090026855
153000.0,-0.384280800819397
154000.0,-0.3873133659362793
155000.0,-0.3810831308364868
156000.0,-0.38673853874206543
157000.0,-0.37999582290649414
158000.0,-0.38504087924957275
159000.0,-0.3827124834060669
160000.0,-0.37411046028137207
161000.0,-0.3723585605621338
162000.0,-0.36701369285583496
163000.0,-0.3690297603607178
164000.0,-0.37351787090301514
165000.0,-0.3692331314086914
166000.0,-0.36962175369262695
167000.0,-0.37028467655181885
168000.0,-0.3894609212875366
169000.0,-0.395022988319397
170000.0,-0.3861466646194458
171000.0,-0.3785083293914795
172000.0,-0.3675675392150879
173000.0,-0.36171162128448486
174000.0,-0.3683614730834961
175000.0,-0.3700292110443115
176000.0,-0.36226963996887207
177000.0,-0.3662453889846802
178000.0,-0.36484789848327637
179000.0,-0.35811734199523926
180000.0,-0.35905027389526367
181000.0,-0.3612191677093506
182000.0,-0.3599739074707031
183000.0,-0.3512476682662964
184000.0,-0.35097241401672363
185000.0,-0.3535454273223877
186000.0,-0.35355305671691895
187000.0,-0.3506929874420166
188000.0,-0.358121395111084
189000.0,-0.35468268394470215
190000.0,-0.35238516330718994
191000.0,-0.35003697872161865
192000.0,-0.34424424171447754
193000.0,-0.34060049057006836
194000.0,-0.34356141090393066
195000.0,-0.3473851680755615
196000.0,-0.3434567451477051
197000.0,-0.34935498237609863
198000.0,-0.34410762786865234
199000.0,-0.34135568141937256
200000.0,-0.3377178907394409
201000.0,-0.3377084732055664
202000.0,-0.3419203758239746
203000.0,-0.33893442153930664
204000.0,-0.34093666076660156
205000.0,-0.3401157855987549
206000.0,-0.34355711936950684
207000.0,-0.33973610401153564
208000.0,-0.3374612331390381
209000.0,-0.3357158899307251
210000.0,-0.3277888298034668
211000.0,-0.3302866220474243
212000.0,-0.32575011253356934
213000.0,-0.32572829723358154
214000.0,-0.33287250995635986
215000.0,-0.32856452465057373
216000.0,-0.32383275032043457
217000.0,-0.32149600982666016
218000.0,-0.31659650802612305
219000.0,-0.3154296875
220000.0,-0.3172234296798706
221000.0,-0.3188248872756958
222000.0,-0.3115828037261963
223000.0,-0.308585524559021
224000.0,-0.30884647369384766
225000.0,-0.3078404664993286
226000.0,-0.30654144287109375
227000.0,-0.3018319606781006
228000.0,-0.30498206615448
229000.0,-0.3025529384613037
230000.0,-0.30361080169677734
231000.0,-0.2986302375793457
232000.0,-0.2965512275695801
233000.0,-0.2915637493133545
234000.0,-0.29366517066955566
235000.0,-0.2906148433685303
236000.0,-0.2857816219329834
237000.0,-0.285797119140625
238000.0,-0.28130292892456055
239000.0,-0.27755796909332275
240000.0,-0.28026747703552246
241000.0,-0.27943408489227295
242000.0,-0.2730191946029663
243000.0,-0.27399635314941406
244000.0,-0.2703671455383301
245000.0,-0.2691093683242798
246000.0,-0.26598429679870605
247000.0,-0.2647050619125366
248000.0,-0.2656369209289551
249000.0,-0.2621796131134033
250000.0,-0.2585463523864746
251000.0,-0.2583812475204468
252000.0,-0.25519728660583496
253000.0,-0.2516632080078125
254000.0,-0.24896454811096191
255000.0,-0.2480388879776001
256000.0,-0.24750137329101562
257000.0,-0.2441805601119995
258000.0,-0.23917603492736816
259000.0,-0.2389240264892578
260000.0,-0.23681771755218506
261000.0,-0.2317659854888916
262000.0,-0.23015570640563965
263000.0,-0.22830307483673096
264000.0,-0.22524118423461914
265000.0,-0.22488629817962646
266000.0,-0.22405385971069336
267000.0,-0.22102046012878418
268000.0,-0.21214568614959717
269000.0,-0.21432805061340332
270000.0,-0.2108548879623413
271000.0,-0.20797204971313477
272000.0,-0.20572805404663086
273000.0,-0.20383226871490479
274000.0,-0.20217657089233398
275000.0,-0.19983649253845215
276000.0,-0.19579720497131348
277000.0,-0.1962190866470337
278000.0,-0.19156479835510254
279000.0,-0.18824052810668945
280000.0,-0.18824172019958496
281000.0,-0.18494033813476562
282000.0,-0.17954683303833008
283000.0,-0.17877304553985596
284000.0,-0.1781764030456543
285000.0,-0.17508244514465332
286000.0,-0.1722862720489502
287000.0,-0.17189264297485352
288000.0,-0.16991984844207764
289000.0,-0.16762185096740723
290000.0,-0.16219091415405273
291000.0,-0.1599968671798706
292000.0,-0.16075563430786133
293000.0,-0.1546175479888916
294000.0,-0.15199685096740723
295000.0,-0.1488666534423828
296000.0,-0.14805805683135986
297000.0,-0.14563024044036865
298000.0,-0.14358842372894287
299000.0,-0.1398026943206787
300000.0,-0.13776373863220215
