"step","upstreamPressure_DP103_130_0.65333333333333332_0.1925"
0.0,-0.026011463
1000.0,-0.001804062
2000.0,0.027795142
3000.0,0.07845697
4000.0,0.16045952
5000.0,0.18190417
6000.0,0.37541813
7000.0,0.42823848
8000.0,0.6494435
9000.0,0.84757245
10000.0,1.0543618
11000.0,0.0781930610537529
12000.0,0.407443642616272
13000.0,0.6025437116622925
14000.0,0.7518736124038696
15000.0,0.9347231388092041
16000.0,1.0940182209014893
17000.0,0.9361100792884827
18000.0,1.3318984508514404
19000.0,1.4146111011505127
20000.0,1.645327091217041
21000.0,1.801998496055603
22000.0,1.9961092472076416
23000.0,2.096590757369995
24000.0,2.0995965003967285
25000.0,2.2531399726867676
26000.0,2.322310447692871
27000.0,2.4753754138946533
28000.0,2.5577569007873535
29000.0,2.55546236038208
30000.0,2.692995548248291
31000.0,2.748311996459961
32000.0,2.7854418754577637
33000.0,2.6221630573272705
34000.0,2.883540630340576
35000.0,2.910597324371338
36000.0,2.9080355167388916
37000.0,2.8534746170043945
38000.0,2.9715371131896973
39000.0,2.952467679977417
40000.0,2.7916431427001953
41000.0,3.0591979026794434
42000.0,3.0096523761749268
43000.0,2.9493885040283203
44000.0,2.9892587661743164
45000.0,3.047151803970337
46000.0,3.1341636180877686
47000.0,3.0933663845062256
48000.0,3.128948926925659
49000.0,3.091811418533325
50000.0,3.0612123012542725
51000.0,3.1273279190063477
52000.0,3.1769800186157227
53000.0,3.0135178565979004
54000.0,3.117786407470703
55000.0,3.1311073303222656
56000.0,3.095778703689575
57000.0,3.173185348510742
58000.0,3.1694397926330566
59000.0,3.182847499847412
60000.0,2.992849826812744
61000.0,3.1869678497314453
62000.0,3.182130813598633
63000.0,3.2283754348754883
64000.0,3.1436753273010254
65000.0,3.216395139694214
66000.0,3.1628353595733643
67000.0,3.1764369010925293
68000.0,2.6415584087371826
69000.0,3.080341339111328
70000.0,3.16353178024292
71000.0,3.1264185905456543
72000.0,3.1988282203674316
73000.0,3.235938787460327
74000.0,3.199533700942993
75000.0,3.1616709232330322
76000.0,3.2746329307556152
77000.0,3.238764762878418
78000.0,3.2461721897125244
79000.0,3.1880431175231934
80000.0,3.2170767784118652
81000.0,3.080672025680542
82000.0,3.190589427947998
83000.0,3.1859750747680664
84000.0,3.0655620098114014
85000.0,3.1575911045074463
86000.0,3.2063021659851074
87000.0,3.2195327281951904
88000.0,3.234943151473999
89000.0,3.251206874847412
90000.0,3.2601754665374756
91000.0,3.223841905593872
92000.0,3.1466217041015625
93000.0,3.261557102203369
94000.0,3.172391653060913
95000.0,3.2003097534179688
96000.0,3.290217161178589
97000.0,3.2592806816101074
98000.0,3.2350125312805176
99000.0,3.244314432144165
100000.0,3.2922654151916504
101000.0,3.2992026805877686
102000.0,3.302234172821045
103000.0,3.215437412261963
104000.0,3.2810025215148926
105000.0,3.25742506980896
106000.0,3.279801368713379
107000.0,3.324693202972412
108000.0,3.245959758758545
109000.0,3.14015793800354
110000.0,3.2180352210998535
111000.0,3.23958158493042
112000.0,3.287503719329834
113000.0,3.26580810546875
114000.0,3.2883386611938477
115000.0,3.1861729621887207
116000.0,3.314889430999756
117000.0,3.2961292266845703
118000.0,3.2916736602783203
119000.0,3.2363057136535645
120000.0,3.365443706512451
121000.0,3.3230037689208984
122000.0,3.375580310821533
123000.0,3.375516414642334
124000.0,3.306870460510254
125000.0,3.3608994483947754
126000.0,3.3546526432037354
127000.0,3.388485908508301
128000.0,3.3225536346435547
129000.0,3.3886992931365967
130000.0,3.283963441848755
131000.0,3.341437339782715
132000.0,3.384949207305908
133000.0,3.0654335021972656
134000.0,3.18912935256958
135000.0,3.291585683822632
136000.0,3.326681613922119
137000.0,3.359759569168091
138000.0,3.4013442993164062
139000.0,3.454956531524658
140000.0,3.407755136489868
141000.0,3.4381263256073
142000.0,3.3809030055999756
143000.0,3.4272446632385254
144000.0,3.3895387649536133
145000.0,3.3410329818725586
146000.0,3.1975347995758057
147000.0,3.415879011154175
148000.0,3.4882071018218994
149000.0,3.510867118835449
150000.0,3.4049172401428223
151000.0,3.4284043312072754
152000.0,3.4972386360168457
153000.0,3.4652304649353027
154000.0,3.530398368835449
155000.0,3.4884114265441895
156000.0,3.505723476409912
157000.0,3.4964516162872314
158000.0,3.538891315460205
159000.0,3.3906993865966797
160000.0,3.4839916229248047
161000.0,3.520347833633423
162000.0,3.549159049987793
163000.0,3.5537281036376953
164000.0,3.5579590797424316
165000.0,3.5531604290008545
166000.0,3.5501246452331543
167000.0,3.5606255531311035
168000.0,3.3258304595947266
169000.0,3.3821253776550293
170000.0,3.4505200386047363
171000.0,3.4852752685546875
172000.0,3.533454418182373
173000.0,3.5659990310668945
174000.0,3.5686140060424805
175000.0,3.5511293411254883
176000.0,3.5960474014282227
177000.0,3.612618923187256
178000.0,3.5990660190582275
179000.0,3.541301727294922
180000.0,3.597169876098633
181000.0,3.5918936729431152
182000.0,3.630512237548828
183000.0,3.6416513919830322
184000.0,3.5316710472106934
185000.0,3.6308541297912598
186000.0,3.660457134246826
187000.0,3.6545352935791016
188000.0,3.6761975288391113
189000.0,3.5812225341796875
190000.0,3.6198010444641113
191000.0,3.6515302658081055
192000.0,3.6760988235473633
193000.0,3.729404926300049
194000.0,3.7126598358154297
195000.0,3.7156567573547363
196000.0,3.5562381744384766
197000.0,3.604825973510742
198000.0,3.648817777633667
199000.0,3.672588348388672
200000.0,3.7020840644836426
201000.0,3.696333408355713
202000.0,3.7236039638519287
203000.0,3.719052791595459
204000.0,3.7355895042419434
