"step","upstreamPressureDiff_DP101_849.99999999999989_0.97333333333333338_0.1705"
249000.0,-1.314673900604248
250000.0,-1.3119492530822754
251000.0,-1.320993423461914
252000.0,-1.324171543121338
253000.0,-1.3272290229797363
254000.0,-1.3232102394104004
255000.0,-1.3297224044799805
256000.0,-1.3308839797973633
257000.0,-1.3323497772216797
258000.0,-1.3375515937805176
259000.0,-1.3412294387817383
260000.0,-1.3385324478149414
261000.0,-1.3364953994750977
262000.0,-1.3451063632965088
263000.0,-1.3457942008972168
264000.0,-1.347468376159668
265000.0,-1.347592830657959
266000.0,-1.3565146923065186
267000.0,-1.3517487049102783
268000.0,-1.3590302467346191
269000.0,-1.357999324798584
270000.0,-1.3588449954986572
271000.0,-1.3620195388793945
272000.0,-1.3616127967834473
273000.0,-1.36387300491333
274000.0,-1.3678152561187744
275000.0,-1.368485927581787
276000.0,-1.3722004890441895
277000.0,-1.3735878467559814
278000.0,-1.3763008117675781
279000.0,-1.378288745880127
280000.0,-1.3790924549102783
281000.0,-1.3808562755584717
282000.0,-1.3844940662384033
283000.0,-1.383054256439209
284000.0,-1.3860697746276855
285000.0,-1.389930248260498
286000.0,-1.3903791904449463
287000.0,-1.391538381576538
288000.0,-1.3948280811309814
289000.0,-1.3955540657043457
290000.0,-1.3999896049499512
291000.0,-1.3996167182922363
292000.0,-1.4032325744628906
293000.0,-1.4083843231201172
294000.0,-1.4072093963623047
295000.0,-1.4086089134216309
296000.0,-1.4113762378692627
297000.0,-1.4149999618530273
298000.0,-1.4158227443695068
299000.0,-1.4170386791229248
300000.0,-1.4178829193115234
