"step","upsteramPressure_Re1213"
0.0,0.4032331
2000.0,2.5457995
4000.0,2.4769044
10000.0,2.4802136421203613
12000.0,2.4749746322631836
14000.0,2.476158380508423
16000.0,2.47678804397583
18000.0,2.476473093032837
20000.0,2.4760642051696777
22000.0,2.4782721996307373
24000.0,2.47794246673584
26000.0,2.4749279022216797
28000.0,2.4740848541259766
30000.0,2.480910301208496
32000.0,2.4724156856536865
34000.0,2.4755141735076904
36000.0,2.474684238433838
38000.0,2.4737133979797363
40000.0,2.477184295654297
42000.0,2.4777050018310547
44000.0,2.4838709831237793
46000.0,2.474961757659912
48000.0,2.477682590484619
50000.0,2.476480722427368
52000.0,2.472259998321533
54000.0,2.4762048721313477
56000.0,2.4798879623413086
58000.0,2.4795901775360107
60000.0,2.4798007011413574
62000.0,2.478290557861328
64000.0,2.47562837600708
66000.0,2.4784438610076904
68000.0,2.478090763092041
70000.0,2.476271390914917
72000.0,2.47574782371521
74000.0,2.476655960083008
76000.0,2.4769797325134277
78000.0,2.47849178314209
80000.0,2.4774022102355957
82000.0,2.475306987762451
84000.0,2.4754550457000732
86000.0,2.4770591259002686
88000.0,2.476313591003418
90000.0,2.476276397705078
92000.0,2.4756953716278076
94000.0,2.4734952449798584
96000.0,2.4766488075256348
98000.0,2.4754555225372314
100000.0,2.478102684020996
102000.0,2.4763312339782715
104000.0,2.474555730819702
106000.0,2.476973295211792
108000.0,2.4769036769866943
110000.0,2.4760818481445312
112000.0,2.477245807647705
114000.0,2.4772543907165527
116000.0,2.47725772857666
118000.0,2.4782848358154297
120000.0,2.4747633934020996
122000.0,2.4781017303466797
124000.0,2.477750301361084
126000.0,2.4767065048217773
128000.0,2.4779224395751953
130000.0,2.4778122901916504
132000.0,2.476377487182617
134000.0,2.4768776893615723
136000.0,2.477415084838867
138000.0,2.477053165435791
140000.0,2.47634220123291
142000.0,2.4783458709716797
144000.0,2.4770936965942383
146000.0,2.477837562561035
148000.0,2.476999282836914
150000.0,2.4767422676086426
152000.0,2.4762611389160156
154000.0,2.4758834838867188
156000.0,2.474754571914673
158000.0,2.4782495498657227
160000.0,2.476802110671997
162000.0,2.4775161743164062
164000.0,2.4768226146698
166000.0,2.47755765914917
168000.0,2.476536750793457
170000.0,2.4755542278289795
172000.0,2.4776899814605713
174000.0,2.4774911403656006
176000.0,2.477288246154785
178000.0,2.4767251014709473
180000.0,2.4770846366882324
182000.0,2.477515459060669
184000.0,2.477400779724121
186000.0,2.477158784866333
188000.0,2.4762401580810547
190000.0,2.4775426387786865
192000.0,2.4760913848876953
194000.0,2.4771013259887695
196000.0,2.4781720638275146
198000.0,2.4768381118774414
200000.0,2.476154327392578
202000.0,2.4767370223999023
204000.0,2.4757261276245117
206000.0,2.4767909049987793
208000.0,2.476652145385742
210000.0,2.476468086242676
212000.0,2.477550983428955
214000.0,2.477346897125244
216000.0,2.478130340576172
218000.0,2.4756178855895996
220000.0,2.4775795936584473
222000.0,2.476611614227295
224000.0,2.4774909019470215
226000.0,2.477134943008423
228000.0,2.4766228199005127
230000.0,2.4771056175231934
232000.0,2.4773974418640137
234000.0,2.476595640182495
236000.0,2.476506233215332
238000.0,2.4770326614379883
240000.0,2.4764716625213623
242000.0,2.477569103240967
244000.0,2.478119373321533
246000.0,2.4766883850097656
248000.0,2.4769296646118164
250000.0,2.476679801940918
252000.0,2.476868152618408
254000.0,2.476651668548584
256000.0,2.476534843444824
258000.0,2.476973295211792
260000.0,2.477062702178955
262000.0,2.4763941764831543
264000.0,2.4763407707214355
266000.0,2.4767377376556396
268000.0,2.476633310317993
270000.0,2.4767751693725586
272000.0,2.4768002033233643
274000.0,2.476639747619629
276000.0,2.4770030975341797
278000.0,2.4770145416259766
280000.0,2.4764528274536133
282000.0,2.477263927459717
284000.0,2.4771506786346436
286000.0,2.476836681365967
288000.0,2.4767942428588867
