"step","downsteramPressure_Re1213"
0.0,0.32980275
2000.0,0.88838667
4000.0,0.84437513
10000.0,0.8454443216323853
12000.0,0.8391166925430298
14000.0,0.8401592373847961
16000.0,0.8428879976272583
18000.0,0.8417813777923584
20000.0,0.8392622470855713
22000.0,0.842606782913208
24000.0,0.8401230573654175
26000.0,0.8417534828186035
28000.0,0.8421393036842346
30000.0,0.8514246940612793
32000.0,0.8361263275146484
34000.0,0.8410326838493347
36000.0,0.8396400213241577
38000.0,0.8392965197563171
40000.0,0.8426024913787842
42000.0,0.8440676927566528
44000.0,0.8484903573989868
46000.0,0.8405046463012695
48000.0,0.8431816697120667
50000.0,0.8413999676704407
52000.0,0.8410294055938721
54000.0,0.8415986895561218
56000.0,0.8461896181106567
58000.0,0.8463115692138672
60000.0,0.8443949222564697
62000.0,0.8443539142608643
64000.0,0.8407718539237976
66000.0,0.8429228067398071
68000.0,0.8433005809783936
70000.0,0.8411997556686401
72000.0,0.8408743143081665
74000.0,0.8417381048202515
76000.0,0.8426250219345093
78000.0,0.8440051078796387
80000.0,0.842820942401886
82000.0,0.8404068946838379
84000.0,0.8414332866668701
86000.0,0.8425619602203369
88000.0,0.8424115777015686
90000.0,0.8424389958381653
92000.0,0.8425313830375671
94000.0,0.841164231300354
96000.0,0.842841386795044
98000.0,0.8423750400543213
100000.0,0.8433428406715393
102000.0,0.8419159650802612
104000.0,0.840708315372467
106000.0,0.8425178527832031
108000.0,0.8435336351394653
110000.0,0.8420722484588623
112000.0,0.8428761959075928
114000.0,0.8425016403198242
116000.0,0.8430888652801514
118000.0,0.8435283303260803
120000.0,0.8409429788589478
122000.0,0.8437446355819702
124000.0,0.8427908420562744
126000.0,0.841614842414856
128000.0,0.8429219722747803
130000.0,0.8426312804222107
132000.0,0.8412649631500244
134000.0,0.842064380645752
136000.0,0.8422952890396118
138000.0,0.8419029712677002
140000.0,0.8420261144638062
142000.0,0.8436844348907471
144000.0,0.842087984085083
146000.0,0.8428635597229004
148000.0,0.8423172235488892
150000.0,0.841562032699585
152000.0,0.8415172100067139
154000.0,0.8414828777313232
156000.0,0.8428469300270081
158000.0,0.8444035053253174
160000.0,0.8420063257217407
162000.0,0.8426560163497925
164000.0,0.8419167995452881
166000.0,0.8426493406295776
168000.0,0.8414718508720398
170000.0,0.8408704996109009
172000.0,0.8429282307624817
174000.0,0.8426929712295532
176000.0,0.8419237732887268
178000.0,0.841520369052887
180000.0,0.8418991565704346
182000.0,0.8421342968940735
184000.0,0.8425679802894592
186000.0,0.8419569134712219
188000.0,0.8412914872169495
190000.0,0.8424144983291626
192000.0,0.8417038321495056
194000.0,0.8423352241516113
196000.0,0.8433067202568054
198000.0,0.8418472409248352
200000.0,0.8413946628570557
202000.0,0.842021107673645
204000.0,0.8418530225753784
206000.0,0.8420928120613098
208000.0,0.841825544834137
210000.0,0.8416101932525635
212000.0,0.8428379893302917
214000.0,0.8428146839141846
216000.0,0.8435051441192627
218000.0,0.8412519693374634
220000.0,0.8429722785949707
222000.0,0.8419317007064819
224000.0,0.8428486585617065
226000.0,0.8425803184509277
228000.0,0.8418940305709839
230000.0,0.8426694869995117
232000.0,0.8427015542984009
234000.0,0.8418599367141724
236000.0,0.84209144115448
238000.0,0.8426027297973633
240000.0,0.8420819640159607
242000.0,0.8426652550697327
244000.0,0.8432347774505615
246000.0,0.8420931100845337
248000.0,0.8421378135681152
250000.0,0.8420166969299316
252000.0,0.842339038848877
254000.0,0.8418006896972656
256000.0,0.841961145401001
258000.0,0.8422539830207825
260000.0,0.8422338962554932
262000.0,0.8418251276016235
264000.0,0.8420826196670532
266000.0,0.842124879360199
268000.0,0.8417547941207886
270000.0,0.8419710397720337
272000.0,0.8419712781906128
274000.0,0.8421316146850586
276000.0,0.8421521186828613
278000.0,0.8423012495040894
280000.0,0.8418420553207397
282000.0,0.8424516916275024
284000.0,0.8422620296478271
286000.0,0.8422071933746338
288000.0,0.8421005010604858
290000.0,0.8418594598770142
292000.0,0.8422950506210327
294000.0,0.8421579003334045
296000.0,0.8419293165206909
