"step","upsteramPressureTot_Re1213"
0.0,0.4661194
2000.0,3.4872236
4000.0,3.5284426
10000.0,3.527425765991211
12000.0,3.5292294025421143
14000.0,3.5297305583953857
16000.0,3.533717155456543
18000.0,3.532003402709961
20000.0,3.5289015769958496
22000.0,3.534888982772827
24000.0,3.53546404838562
26000.0,3.5334465503692627
28000.0,3.5100154876708984
30000.0,3.5189619064331055
32000.0,3.531547784805298
34000.0,3.5234289169311523
36000.0,3.5266666412353516
38000.0,3.5162487030029297
40000.0,3.530580520629883
42000.0,3.530587673187256
44000.0,3.5393569469451904
46000.0,3.5278892517089844
48000.0,3.536351203918457
50000.0,3.5394909381866455
52000.0,3.53128719329834
54000.0,3.532433032989502
56000.0,3.536039352416992
58000.0,3.5333261489868164
60000.0,3.533298969268799
62000.0,3.529268264770508
64000.0,3.530308246612549
66000.0,3.5342416763305664
68000.0,3.530294418334961
70000.0,3.529883861541748
72000.0,3.5315706729888916
74000.0,3.5327084064483643
76000.0,3.5282623767852783
78000.0,3.532872438430786
80000.0,3.5327415466308594
82000.0,3.533931255340576
84000.0,3.531787395477295
86000.0,3.5311717987060547
88000.0,3.5316038131713867
90000.0,3.5303165912628174
92000.0,3.5302109718322754
94000.0,3.5270681381225586
96000.0,3.5310022830963135
98000.0,3.526052713394165
100000.0,3.535614013671875
102000.0,3.53303599357605
104000.0,3.528139591217041
106000.0,3.5319130420684814
108000.0,3.530012369155884
110000.0,3.5311293601989746
112000.0,3.531731605529785
114000.0,3.5341544151306152
116000.0,3.5353457927703857
118000.0,3.5327115058898926
120000.0,3.5284314155578613
122000.0,3.532907485961914
124000.0,3.5331027507781982
126000.0,3.5314507484436035
128000.0,3.5326056480407715
130000.0,3.5337600708007812
132000.0,3.5298285484313965
134000.0,3.5318925380706787
136000.0,3.532177448272705
138000.0,3.5324513912200928
140000.0,3.531520366668701
142000.0,3.5341384410858154
144000.0,3.53232741355896
146000.0,3.531966209411621
148000.0,3.530360698699951
150000.0,3.5315492153167725
152000.0,3.529883861541748
154000.0,3.530510663986206
156000.0,3.529541492462158
158000.0,3.530885696411133
160000.0,3.530512809753418
162000.0,3.532217502593994
164000.0,3.5307202339172363
166000.0,3.53231143951416
168000.0,3.5296459197998047
170000.0,3.5297460556030273
172000.0,3.5335988998413086
174000.0,3.532397985458374
176000.0,3.531369686126709
178000.0,3.5306875705718994
180000.0,3.5311665534973145
182000.0,3.534369945526123
184000.0,3.530590057373047
186000.0,3.5320467948913574
188000.0,3.5306057929992676
190000.0,3.5329208374023438
192000.0,3.5299758911132812
194000.0,3.5305943489074707
196000.0,3.5335516929626465
198000.0,3.531426191329956
200000.0,3.531871795654297
202000.0,3.5299675464630127
204000.0,3.531205415725708
