"step","inlet_flow"
398000.0,1.3203833103179932
400000.0,1.3205325603485107
402000.0,1.3206276893615723
404000.0,1.3205947875976562
406000.0,1.3207168579101562
408000.0,1.3208863735198975
410000.0,1.3203985691070557
412000.0,1.320560097694397
414000.0,1.3206567764282227
416000.0,1.3206595182418823
418000.0,1.3206970691680908
420000.0,1.3204312324523926
422000.0,1.320634365081787
424000.0,1.3208396434783936
426000.0,1.320652961730957
428000.0,1.3205554485321045
430000.0,1.320866346359253
432000.0,1.320486068725586
434000.0,1.3206145763397217
436000.0,1.3207346200942993
438000.0,1.3206225633621216
440000.0,1.3204859495162964
442000.0,1.3206684589385986
444000.0,1.3205537796020508
446000.0,1.3205652236938477
448000.0,1.320695400238037
450000.0,1.3206768035888672
452000.0,1.3205935955047607
454000.0,1.3205742835998535
456000.0,1.320818543434143
458000.0,1.3208019733428955
460000.0,1.320608139038086
462000.0,1.320730209350586
464000.0,1.3204991817474365
466000.0,1.3203752040863037
468000.0,1.3206900358200073
470000.0,1.3205888271331787
472000.0,1.3205338716506958
474000.0,1.3205273151397705
476000.0,1.3204662799835205
478000.0,1.3205747604370117
480000.0,1.320317268371582
482000.0,1.320768117904663
484000.0,1.320589542388916
486000.0,1.3204360008239746
488000.0,1.3208508491516113
490000.0,1.3206558227539062
492000.0,1.320664882659912
494000.0,1.3209000825881958
496000.0,1.3206270933151245
498000.0,1.320425033569336
500000.0,1.3205766677856445
502000.0,1.3206387758255005
504000.0,1.3207411766052246
506000.0,1.3205156326293945
510000.0,1.3206406831741333
512000.0,1.3206517696380615
514000.0,1.320631742477417
516000.0,1.3203120231628418
518000.0,1.320417881011963
520000.0,1.3205504417419434
522000.0,1.3206202983856201
524000.0,1.3204834461212158
526000.0,1.3207080364227295
528000.0,1.3206042051315308
530000.0,1.3206981420516968
532000.0,1.3207075595855713
534000.0,1.3207124471664429
536000.0,1.3206626176834106
538000.0,1.3206541538238525
540000.0,1.3204400539398193
542000.0,1.3204035758972168
544000.0,1.3206255435943604
546000.0,1.3205313682556152
548000.0,1.3206775188446045
550000.0,1.3206284046173096
552000.0,1.3206796646118164
554000.0,1.3203424215316772
556000.0,1.3207989931106567
558000.0,1.3206679821014404
560000.0,1.3207459449768066
562000.0,1.320571780204773
564000.0,1.3204751014709473
566000.0,1.3203654289245605
568000.0,1.3205418586730957
570000.0,1.320603847503662
572000.0,1.320603847503662
574000.0,1.3204511404037476
576000.0,1.3205231428146362
578000.0,1.3206199407577515
580000.0,1.3205616474151611
582000.0,1.3205196857452393
584000.0,1.320439100265503
586000.0,1.3205618858337402
588000.0,1.320695400238037
590000.0,1.3205089569091797
592000.0,1.3206064701080322
594000.0,1.3206149339675903
596000.0,1.320730209350586
598000.0,1.3205980062484741
600000.0,1.320605754852295
602000.0,1.320663332939148
604000.0,1.3205662965774536
606000.0,1.32053542137146
608000.0,1.3206124305725098
610000.0,1.3205749988555908
612000.0,1.3204652070999146
614000.0,1.3205208778381348
616000.0,1.320730447769165
618000.0,1.3205835819244385
620000.0,1.320594310760498
622000.0,1.3206679821014404
624000.0,1.3206368684768677
626000.0,1.3205511569976807
628000.0,1.3206154108047485
630000.0,1.3206075429916382
632000.0,1.3206359148025513
634000.0,1.3206526041030884
636000.0,1.3204987049102783
638000.0,1.3205735683441162
640000.0,1.320537805557251
642000.0,1.3206515312194824
644000.0,1.3205018043518066
648000.0,1.3205502033233643
650000.0,1.3206080198287964
652000.0,1.3206558227539062
654000.0,1.3205223083496094
656000.0,1.3205604553222656
658000.0,1.320624828338623
660000.0,1.3206443786621094
662000.0,1.3204385042190552
664000.0,1.320570468902588
666000.0,1.32051420211792
668000.0,1.3205217123031616
670000.0,1.3207262754440308
672000.0,1.320383906364441
674000.0,1.3206592798233032
676000.0,1.3206229209899902
678000.0,1.3205432891845703
680000.0,1.3206709623336792
682000.0,1.3206158876419067
684000.0,1.3205493688583374
686000.0,1.3206435441970825
688000.0,1.3205398321151733
690000.0,1.3205559253692627
692000.0,1.3205878734588623
694000.0,1.3204834461212158
696000.0,1.3204947710037231
698000.0,1.3205927610397339
700000.0,1.3204824924468994
702000.0,1.3187346458435059
4000.0,1.320786714553833
8000.0,1.3202192783355713
10000.0,1.3199288845062256
12000.0,1.3204230070114136
14000.0,1.320223093032837
16000.0,1.3206815719604492
18000.0,1.320188045501709
20000.0,1.3209011554718018
22000.0,1.3203318119049072
24000.0,1.3203480243682861
26000.0,1.3201909065246582
28000.0,1.3211352825164795
30000.0,1.3201748132705688
32000.0,1.320549488067627
34000.0,1.3200048208236694
36000.0,1.3203996419906616
40000.0,1.3207006454467773
42000.0,1.3202587366104126
44000.0,1.3205461502075195
46000.0,1.3204960823059082
48000.0,1.3195793628692627
50000.0,1.3209872245788574
52000.0,1.3205580711364746
54000.0,1.320509672164917
56000.0,1.320387601852417
58000.0,1.3207406997680664
60000.0,1.3206263780593872
62000.0,1.3204104900360107
64000.0,1.3207659721374512
66000.0,1.3210160732269287
68000.0,1.3211398124694824
70000.0,1.3208401203155518
72000.0,1.3204647302627563
74000.0,1.321022629737854
76000.0,1.3207547664642334
78000.0,1.3209655284881592
80000.0,1.3209261894226074
82000.0,1.3206055164337158
84000.0,1.3201930522918701
86000.0,1.3207225799560547
88000.0,1.3202762603759766
90000.0,1.3207383155822754
92000.0,1.3205658197402954
94000.0,1.3209244012832642
96000.0,1.3210182189941406
98000.0,1.3206721544265747
100000.0,1.3207582235336304
102000.0,1.3208096027374268
104000.0,1.3208394050598145
106000.0,1.3207712173461914
108000.0,1.3208186626434326
110000.0,1.3204691410064697
112000.0,1.320718765258789
114000.0,1.3209614753723145
116000.0,1.3209022283554077
118000.0,1.3205931186676025
120000.0,1.3206963539123535
122000.0,1.3204847574234009
124000.0,1.3204083442687988
126000.0,1.3204989433288574
128000.0,1.320914626121521
130000.0,1.3205018043518066
132000.0,1.3206124305725098
134000.0,1.320557713508606
136000.0,1.32059907913208
138000.0,1.320675015449524
140000.0,1.3207979202270508
142000.0,1.3208272457122803
144000.0,1.3204351663589478
146000.0,1.3207848072052002
148000.0,1.3207281827926636
150000.0,1.3203331232070923
152000.0,1.3205554485321045
154000.0,1.3206309080123901
156000.0,1.3207454681396484
158000.0,1.3207788467407227
160000.0,1.3205747604370117
162000.0,1.3205581903457642
164000.0,1.3205138444900513
166000.0,1.3209388256072998
168000.0,1.3205022811889648
170000.0,1.3204617500305176
172000.0,1.3206958770751953
174000.0,1.320415735244751
176000.0,1.3204126358032227
178000.0,1.32047438621521
180000.0,1.3203904628753662
182000.0,1.3203493356704712
184000.0,1.3205955028533936
186000.0,1.3203572034835815
188000.0,1.3208034038543701
190000.0,1.3206970691680908
192000.0,1.3205220699310303
194000.0,1.320526361465454
196000.0,1.3207204341888428
198000.0,1.320441484451294
200000.0,1.3204236030578613
202000.0,1.3205149173736572
204000.0,1.3205320835113525
206000.0,1.320689082145691
208000.0,1.320318341255188
210000.0,1.3206229209899902
212000.0,1.3206682205200195
214000.0,1.3204014301300049
216000.0,1.3205692768096924
218000.0,1.3206379413604736
220000.0,1.3205490112304688
222000.0,1.3207827806472778
224000.0,1.3205738067626953
226000.0,1.3205904960632324
228000.0,1.320767879486084
230000.0,1.3205926418304443
232000.0,1.3204782009124756
234000.0,1.320601224899292
236000.0,1.3205974102020264
238000.0,1.3206108808517456
240000.0,1.320608139038086
242000.0,1.3207745552062988
244000.0,1.3204724788665771
246000.0,1.3205296993255615
248000.0,1.3205984830856323
250000.0,1.320706844329834
252000.0,1.320584774017334
254000.0,1.320605993270874
256000.0,1.3205831050872803
258000.0,1.3206372261047363
260000.0,1.3205718994140625
262000.0,1.3208287954330444
264000.0,1.320610523223877
266000.0,1.3206591606140137
268000.0,1.3206979036331177
270000.0,1.320470929145813
272000.0,1.3206100463867188
274000.0,1.320953607559204
276000.0,1.3205909729003906
278000.0,1.32071053981781
280000.0,1.3205444812774658
282000.0,1.3204361200332642
284000.0,1.3205556869506836
286000.0,1.3206899166107178
288000.0,1.3204056024551392
290000.0,1.320633053779602
292000.0,1.3206593990325928
294000.0,1.320523738861084
296000.0,1.320389986038208
298000.0,1.3205385208129883
300000.0,1.320441484451294
