"step","outlet_flow"
8000.0,0.55973935
9000.0,0.57415354
10000.0,0.59981996
11000.0,0.59847
12000.0,0.431274950504303
13000.0,0.4621545970439911
14000.0,0.5080651044845581
15000.0,0.5430499315261841
16000.0,0.5933348536491394
17000.0,0.600509762763977
18000.0,0.6047053337097168
19000.0,0.6174529790878296
20000.0,0.623802900314331
21000.0,0.6168997883796692
22000.0,0.6231236457824707
23000.0,0.6127253770828247
24000.0,0.6166236996650696
25000.0,0.6002790927886963
26000.0,0.620128870010376
27000.0,0.6209524869918823
28000.0,0.6080118417739868
29000.0,0.6150379180908203
30000.0,0.4533737897872925
31000.0,0.6057082414627075
32000.0,0.6094564199447632
33000.0,0.6168407201766968
34000.0,0.6243577003479004
35000.0,0.6247836351394653
36000.0,0.6222573518753052
37000.0,0.6219438910484314
38000.0,0.6306484937667847
39000.0,0.6165854930877686
40000.0,0.6262295246124268
41000.0,0.6039716005325317
42000.0,0.6344519257545471
43000.0,0.6264011859893799
44000.0,0.6175044178962708
45000.0,0.6301361322402954
46000.0,0.635667085647583
47000.0,0.6320486068725586
48000.0,0.6407217979431152
49000.0,0.6421918869018555
50000.0,0.6331347823143005
51000.0,0.6455999612808228
52000.0,0.6400940418243408
53000.0,0.6425220370292664
54000.0,0.6420900821685791
55000.0,0.6407885551452637
56000.0,0.6440104246139526
57000.0,0.6481741666793823
58000.0,0.6460342407226562
59000.0,0.6537530422210693
60000.0,0.6379168033599854
61000.0,0.6466459035873413
62000.0,0.6532753109931946
63000.0,0.6408308744430542
64000.0,0.6478447914123535
65000.0,0.6551623344421387
66000.0,0.654874324798584
67000.0,0.6421632766723633
68000.0,0.6552818417549133
69000.0,0.6385512351989746
70000.0,0.6575047969818115
71000.0,0.6522765159606934
72000.0,0.6584494113922119
73000.0,0.6542446613311768
74000.0,0.6588497757911682
75000.0,0.6577879786491394
76000.0,0.6582777500152588
77000.0,0.6592013835906982
78000.0,0.6580451726913452
79000.0,0.6625287532806396
80000.0,0.6636605262756348
81000.0,1.1638712882995605
82000.0,1.1802277565002441
83000.0,1.2391334772109985
84000.0,1.2259398698806763
85000.0,1.2542356252670288
86000.0,1.2569947242736816
87000.0,1.2549469470977783
1000.0,1.2576370239257812
2000.0,1.2429122924804688
3000.0,1.2394933700561523
4000.0,1.2595863342285156
5000.0,1.2340078353881836
6000.0,1.2458783388137817
7000.0,1.2623398303985596
8000.0,1.247642159461975
9000.0,1.2459983825683594
10000.0,1.1961002349853516
11000.0,1.2583662271499634
12000.0,1.2403385639190674
13000.0,1.2710120677947998
14000.0,1.2276618480682373
15000.0,1.2672425508499146
16000.0,1.2819252014160156
17000.0,1.2718627452850342
18000.0,1.2211378812789917
19000.0,1.285855770111084
20000.0,1.2750123739242554
21000.0,1.3113720417022705
22000.0,1.2861297130584717
23000.0,1.2987116575241089
24000.0,1.2993392944335938
25000.0,1.2884228229522705
26000.0,1.298598051071167
27000.0,1.3184335231781006
28000.0,1.2805652618408203
29000.0,1.3208487033843994
30000.0,1.3044769763946533
31000.0,1.3151609897613525
32000.0,1.3045439720153809
33000.0,1.3041858673095703
34000.0,1.299194574356079
35000.0,1.3130152225494385
36000.0,1.3041216135025024
37000.0,1.2979793548583984
38000.0,1.2969844341278076
39000.0,1.3081024885177612
40000.0,1.3255800008773804
41000.0,1.3151795864105225
42000.0,1.3235113620758057
43000.0,1.3135483264923096
44000.0,1.3074723482131958
45000.0,1.3270466327667236
46000.0,1.3072123527526855
47000.0,1.264791488647461
48000.0,1.3088876008987427
49000.0,1.3047375679016113
50000.0,1.3011764287948608
51000.0,1.320117712020874
52000.0,1.3322374820709229
53000.0,1.264219880104065
54000.0,1.2792712450027466
55000.0,1.308351993560791
56000.0,1.2882920503616333
57000.0,1.300462245941162
58000.0,1.276183009147644
59000.0,1.2823121547698975
60000.0,1.280947208404541
61000.0,1.3123713731765747
62000.0,1.3402976989746094
63000.0,1.3375539779663086
64000.0,1.3139581680297852
65000.0,1.3209401369094849
66000.0,1.2918341159820557
67000.0,1.3186249732971191
68000.0,1.3309376239776611
69000.0,1.319190263748169
70000.0,1.323777675628662
71000.0,1.320866346359253
72000.0,1.319568157196045
73000.0,1.3211781978607178
74000.0,1.3163951635360718
75000.0,1.3220126628875732
76000.0,1.3326969146728516
77000.0,1.30550217628479
78000.0,1.3273134231567383
79000.0,1.334891676902771
80000.0,1.3204269409179688
81000.0,1.3102046251296997
82000.0,1.3285949230194092
83000.0,1.3240455389022827
84000.0,1.3133225440979004
85000.0,1.292615294456482
86000.0,1.3319880962371826
87000.0,1.315938949584961
88000.0,1.3172945976257324
89000.0,1.3316984176635742
90000.0,1.330824375152588
91000.0,1.3202489614486694
92000.0,1.3318679332733154
93000.0,1.3330053091049194
94000.0,1.3062423467636108
95000.0,1.3274849653244019
96000.0,1.3293731212615967
97000.0,1.3259243965148926
98000.0,1.3316526412963867
99000.0,1.3194234371185303
100000.0,1.3274821043014526
101000.0,1.3248326778411865
102000.0,1.3253841400146484
103000.0,1.325005292892456
104000.0,1.323108434677124
105000.0,1.3189618587493896
106000.0,1.3199480772018433
107000.0,1.3214094638824463
108000.0,1.321906328201294
109000.0,1.3134078979492188
110000.0,1.3251287937164307
111000.0,1.3228729963302612
112000.0,1.3359870910644531
113000.0,1.338358998298645
114000.0,1.326741099357605
115000.0,1.3240292072296143
116000.0,1.326566457748413
117000.0,1.331192970275879
118000.0,1.330426812171936
119000.0,1.3267221450805664
120000.0,1.334024429321289
121000.0,1.3321692943572998
122000.0,1.323132872581482
123000.0,1.3248850107192993
124000.0,1.333747386932373
