"step","inlet_flow"
8000.0,1.2309961
9000.0,1.2430961
10000.0,1.2648051
11000.0,1.2357447
12000.0,1.3552720546722412
13000.0,1.3663493394851685
14000.0,1.3732378482818604
15000.0,1.3405016660690308
16000.0,1.3826842308044434
17000.0,1.3543992042541504
18000.0,1.3731689453125
19000.0,1.3826347589492798
20000.0,1.3919541835784912
21000.0,1.3813145160675049
22000.0,1.3869922161102295
23000.0,1.376071810722351
24000.0,1.3632382154464722
25000.0,1.3623697757720947
26000.0,1.369672179222107
27000.0,1.3657639026641846
28000.0,1.3706443309783936
29000.0,1.372288703918457
30000.0,1.3740360736846924
31000.0,1.3752424716949463
32000.0,1.3720521926879883
33000.0,1.372007966041565
34000.0,1.374492883682251
35000.0,1.3757927417755127
36000.0,1.3742551803588867
37000.0,1.3678739070892334
38000.0,1.3751853704452515
39000.0,1.361817479133606
40000.0,1.371791124343872
41000.0,1.3696482181549072
42000.0,1.3670897483825684
43000.0,1.3659075498580933
44000.0,1.3746097087860107
45000.0,1.3754616975784302
46000.0,1.372638463973999
47000.0,1.3791342973709106
48000.0,1.3755781650543213
49000.0,1.377666711807251
50000.0,1.3740825653076172
51000.0,1.3691699504852295
52000.0,1.3731491565704346
53000.0,1.3744325637817383
54000.0,1.3784123659133911
55000.0,1.3796100616455078
56000.0,1.3758379220962524
57000.0,1.3748801946640015
58000.0,1.3785563707351685
59000.0,1.376321792602539
60000.0,1.3743550777435303
61000.0,1.375065565109253
62000.0,1.3760631084442139
63000.0,1.3750673532485962
64000.0,1.366232991218567
65000.0,1.3757390975952148
66000.0,1.377120852470398
67000.0,1.3730037212371826
68000.0,1.3723573684692383
69000.0,1.3760442733764648
70000.0,1.3688066005706787
71000.0,1.3697015047073364
72000.0,1.3719103336334229
73000.0,1.373837947845459
74000.0,1.3722631931304932
75000.0,1.370511531829834
76000.0,1.3759902715682983
77000.0,1.3727633953094482
78000.0,1.370736837387085
79000.0,1.3738415241241455
80000.0,1.371321201324463
81000.0,1.381343126296997
82000.0,1.3754570484161377
83000.0,1.3931572437286377
84000.0,1.376535415649414
85000.0,1.377396583557129
86000.0,1.3749611377716064
87000.0,1.3786275386810303
1000.0,1.384093165397644
2000.0,1.3707551956176758
3000.0,1.380173921585083
4000.0,1.3742561340332031
5000.0,1.3733646869659424
6000.0,1.371845006942749
7000.0,1.3637832403182983
8000.0,1.3714466094970703
9000.0,1.3813092708587646
10000.0,1.3747668266296387
11000.0,1.3743585348129272
12000.0,1.3708810806274414
13000.0,1.3764082193374634
14000.0,1.3777024745941162
15000.0,1.3877313137054443
16000.0,1.3736765384674072
17000.0,1.3793669939041138
18000.0,1.3768362998962402
19000.0,1.3736350536346436
20000.0,1.3846653699874878
21000.0,1.378842830657959
22000.0,1.3729794025421143
23000.0,1.3773694038391113
24000.0,1.3770720958709717
25000.0,1.3697720766067505
26000.0,1.3753052949905396
27000.0,1.3786097764968872
28000.0,1.3748703002929688
29000.0,1.377803087234497
30000.0,1.378526210784912
31000.0,1.3776402473449707
32000.0,1.3746018409729004
33000.0,1.3793432712554932
34000.0,1.3783708810806274
35000.0,1.375902771949768
36000.0,1.3801833391189575
37000.0,1.377443552017212
38000.0,1.375795602798462
39000.0,1.3767006397247314
40000.0,1.3780601024627686
41000.0,1.374956727027893
42000.0,1.378565788269043
43000.0,1.3737772703170776
44000.0,1.3764177560806274
45000.0,1.3811538219451904
46000.0,1.3754801750183105
47000.0,1.3731976747512817
48000.0,1.3832428455352783
49000.0,1.378915548324585
50000.0,1.3814290761947632
51000.0,1.3796932697296143
52000.0,1.3763772249221802
53000.0,1.3777618408203125
54000.0,1.3737618923187256
55000.0,1.372473955154419
56000.0,1.376509666442871
57000.0,1.3793296813964844
58000.0,1.3762224912643433
59000.0,1.376044511795044
60000.0,1.3816547393798828
61000.0,1.378340244293213
62000.0,1.3770864009857178
63000.0,1.377086877822876
64000.0,1.382956862449646
65000.0,1.3774415254592896
66000.0,1.3667622804641724
67000.0,1.3787107467651367
68000.0,1.3756341934204102
69000.0,1.3799755573272705
70000.0,1.3781311511993408
71000.0,1.3766531944274902
72000.0,1.382673978805542
73000.0,1.3765355348587036
74000.0,1.371190071105957
75000.0,1.3759636878967285
76000.0,1.3769335746765137
77000.0,1.3751119375228882
78000.0,1.3761448860168457
79000.0,1.3744792938232422
80000.0,1.376274824142456
81000.0,1.374832034111023
82000.0,1.3765277862548828
83000.0,1.3770267963409424
