"step","downsteramPressure_Re1213"
76000,1.0074646
77000,0.9950906
78000,1.0553803
79000,0.98701316
80000,0.965515
81000,0.9646673
82000,1.0472555
83000,1.0336818
84000,0.99730027
85000,0.847634
86000,1.1110988
87000,1.0831488
88000,1.0286803
89000,1.0860472
90000,1.0676682
91000,1.063935
92000,1.1105611
93000,1.1057724
94000,1.056635
95000,1.1049314
96000,1.068461
97000,1.0998546
98000,1.079655
99000,1.1143073
100000,1.1247947
101000,1.0832181
102000,1.0731299
103000,1.0928391
104000,1.0540292
105000,1.0545275
106000,1.0687091
107000,1.0815705
108000,1.0477154
109000,1.0701829
110000,1.092354
111000,1.1044185
112000,1.077288
113000,1.0702095
114000,1.0772126
115000,1.069978
116000,1.0874565
117000,1.0990293
118000,1.0868608
119000,1.0798092
120000,1.1209564
121000,1.0969893
122000,1.075129
123000,1.0750575
124000,1.0766877
