"step","upstreamPressureDiff_DP111_430_0.44_0.28049999999999997"
0.0,-4.0618477
1000.0,-0.58529925
2000.0,-0.6137414
3000.0,-0.61181927
4000.0,-0.64619064
5000.0,-0.63353777
6000.0,-0.5848625
7000.0,-0.63690805
8000.0,-0.62369585
9000.0,-0.67229486
10000.0,-0.6857221
11000.0,-0.7217231
12000.0,-0.6749885
13000.0,-0.74601674
14000.0,-0.7574167
15000.0,-0.7645645
16000.0,-0.76680994
17000.0,-0.84106493
18000.0,-0.7972293
19000.0,-0.80599546
20000.0,-0.80782723
21000.0,-0.81754494
22000.0,-0.82441187
23000.0,-0.8237076
24000.0,-0.83653355
25000.0,-0.8352344
26000.0,-0.82721615
27000.0,-0.8435874
28000.0,-0.8398451805114746
29000.0,-0.8422067165374756
30000.0,-0.8372092247009277
31000.0,-0.8535003662109375
32000.0,-0.8455049991607666
33000.0,-0.8575863838195801
34000.0,-0.8591001033782959
35000.0,-0.8419005870819092
36000.0,-0.8527431488037109
37000.0,-0.8542532920837402
38000.0,-0.8498947620391846
39000.0,-0.8510146141052246
40000.0,-0.8534760475158691
41000.0,-0.851780891418457
42000.0,-0.8513278961181641
43000.0,-0.8514723777770996
44000.0,-0.8575146198272705
45000.0,-0.8498213291168213
46000.0,-0.8512096405029297
47000.0,-0.8535580635070801
48000.0,-0.8546552658081055
49000.0,-0.8500895500183105
50000.0,-0.8550913333892822
51000.0,-0.854405403137207
52000.0,-0.8530559539794922
53000.0,-0.8552083969116211
54000.0,-0.8533008098602295
55000.0,-0.8551023006439209
56000.0,-0.8539695739746094
57000.0,-0.8505945205688477
58000.0,-0.8557124137878418
59000.0,-0.8528041839599609
60000.0,-0.8525395393371582
61000.0,-0.851294755935669
62000.0,-0.8608722686767578
63000.0,-0.8481552600860596
64000.0,-0.847449541091919
65000.0,-0.8471336364746094
66000.0,-0.8532123565673828
67000.0,-0.8493490219116211
68000.0,-0.8513808250427246
69000.0,-0.8471236228942871
70000.0,-0.8510434627532959
71000.0,-0.8462042808532715
72000.0,-0.8499832153320312
73000.0,-0.8477978706359863
74000.0,-0.849750280380249
75000.0,-0.8471324443817139
76000.0,-0.8467679023742676
77000.0,-0.8481972217559814
78000.0,-0.8436760902404785
79000.0,-0.8439784049987793
80000.0,-0.8495795726776123
81000.0,-0.8471236228942871
82000.0,-0.84737229347229
83000.0,-0.8490421772003174
84000.0,-0.8491876125335693
85000.0,-0.8400073051452637
86000.0,-0.8454756736755371
87000.0,-0.8462882041931152
88000.0,-0.8444323539733887
89000.0,-0.8471188545227051
90000.0,-0.8454065322875977
91000.0,-0.8437895774841309
92000.0,-0.8457012176513672
93000.0,-0.8424615859985352
94000.0,-0.8449680805206299
95000.0,-0.8446762561798096
96000.0,-0.8454222679138184
97000.0,-0.8448700904846191
98000.0,-0.8448596000671387
99000.0,-0.8407120704650879
100000.0,-0.8468101024627686
101000.0,-0.8419895172119141
102000.0,-0.8427302837371826
103000.0,-0.8420746326446533
104000.0,-0.843259334564209
105000.0,-0.8428168296813965
106000.0,-0.8438014984130859
107000.0,-0.8442866802215576
108000.0,-0.8424191474914551
109000.0,-0.8429751396179199
110000.0,-0.8412189483642578
111000.0,-0.8413023948669434
112000.0,-0.8427259922027588
113000.0,-0.8412876129150391
114000.0,-0.8396399021148682
115000.0,-0.8441133499145508
116000.0,-0.8423061370849609
117000.0,-0.8409206867218018
118000.0,-0.8407514095306396
119000.0,-0.8408298492431641
120000.0,-0.8412208557128906
121000.0,-0.8439664840698242
122000.0,-0.8399190902709961
123000.0,-0.8400979042053223
124000.0,-0.8423595428466797
125000.0,-0.8411169052124023
126000.0,-0.8410186767578125
127000.0,-0.8392062187194824
128000.0,-0.8414895534515381
129000.0,-0.8403468132019043
130000.0,-0.8399291038513184
131000.0,-0.8394689559936523
132000.0,-0.8399724960327148
133000.0,-0.8397200107574463
134000.0,-0.8407835960388184
135000.0,-0.8403267860412598
136000.0,-0.840106725692749
137000.0,-0.8391690254211426
138000.0,-0.8405923843383789
139000.0,-0.8396804332733154
140000.0,-0.8395087718963623
141000.0,-0.8401260375976562
142000.0,-0.8404374122619629
143000.0,-0.8400256633758545
144000.0,-0.8402912616729736
145000.0,-0.8388707637786865
146000.0,-0.839857816696167
147000.0,-0.8391637802124023
148000.0,-0.8407659530639648
149000.0,-0.8399243354797363
150000.0,-0.8389687538146973
151000.0,-0.8399744033813477
152000.0,-0.8397645950317383
153000.0,-0.8389568328857422
154000.0,-0.839080810546875
155000.0,-0.8388583660125732
156000.0,-0.8384418487548828
157000.0,-0.8384056091308594
158000.0,-0.840123176574707
159000.0,-0.8379056453704834
160000.0,-0.8388421535491943
161000.0,-0.8386402130126953
162000.0,-0.8388397693634033
163000.0,-0.8383617401123047
164000.0,-0.8373265266418457
165000.0,-0.8383374214172363
166000.0,-0.837028980255127
167000.0,-0.8376574516296387
168000.0,-0.8379051685333252
169000.0,-0.8393733501434326
170000.0,-0.8372647762298584
171000.0,-0.8392176628112793
172000.0,-0.8387930393218994
173000.0,-0.8376812934875488
174000.0,-0.8385848999023438
175000.0,-0.838083028793335
176000.0,-0.8379254341125488
177000.0,-0.8389692306518555
178000.0,-0.8389694690704346
179000.0,-0.8368697166442871
180000.0,-0.8374686241149902
181000.0,-0.8376312255859375
182000.0,-0.8374905586242676
183000.0,-0.837395429611206
184000.0,-0.8377528190612793
185000.0,-0.8383746147155762
186000.0,-0.8380193710327148
187000.0,-0.8374662399291992
188000.0,-0.8371970653533936
189000.0,-0.8368940353393555
190000.0,-0.8381965160369873
191000.0,-0.8376035690307617
192000.0,-0.836669921875
193000.0,-0.8365941047668457
194000.0,-0.8378210067749023
195000.0,-0.83746337890625
196000.0,-0.837899923324585
197000.0,-0.8382253646850586
198000.0,-0.837092399597168
199000.0,-0.8370862007141113
200000.0,-0.8361775875091553
201000.0,-0.8370625972747803
202000.0,-0.8372206687927246
203000.0,-0.8372175693511963
204000.0,-0.8368477821350098
205000.0,-0.8370053768157959
206000.0,-0.8367791175842285
207000.0,-0.8364419937133789
208000.0,-0.8353896141052246
209000.0,-0.8374514579772949
210000.0,-0.8369264602661133
211000.0,-0.8376634120941162
212000.0,-0.8367700576782227
213000.0,-0.8367798328399658
214000.0,-0.8370218276977539
215000.0,-0.8368542194366455
216000.0,-0.8363454341888428
217000.0,-0.8375463485717773
218000.0,-0.836920976638794
219000.0,-0.8369050025939941
220000.0,-0.8368711471557617
221000.0,-0.836439847946167
222000.0,-0.8375349044799805
223000.0,-0.8361599445343018
224000.0,-0.8373737335205078
225000.0,-0.8368744850158691
226000.0,-0.8368587493896484
227000.0,-0.8372640609741211
228000.0,-0.8359580039978027
229000.0,-0.8373894691467285
230000.0,-0.8364503383636475
231000.0,-0.8360390663146973
232000.0,-0.8366765975952148
233000.0,-0.8367195129394531
234000.0,-0.8365306854248047
235000.0,-0.8362607955932617
236000.0,-0.836359977722168
237000.0,-0.8361577987670898
238000.0,-0.8360676765441895
239000.0,-0.836585521697998
240000.0,-0.8360652923583984
241000.0,-0.8362224102020264
242000.0,-0.8364448547363281
243000.0,-0.8359386920928955
244000.0,-0.8362221717834473
245000.0,-0.836693525314331
246000.0,-0.8364980220794678
247000.0,-0.8363642692565918
