"step","downstreamPressureDiff_DP104_190_0.33333333333333337_0.20350000000000001"
0.0,-1.2726518
1000.0,0.7165501
2000.0,0.7923987
3000.0,0.808758
4000.0,0.79106355
5000.0,0.78888965
6000.0,0.81085634
7000.0,0.78221035
8000.0,0.7925596
9000.0,0.7917304
10000.0,0.78933334
11000.0,0.7689538
12000.0,0.8125162
13000.0,0.78144336
14000.0,0.8051512
15000.0,0.8118458
16000.0,0.8209975
17000.0,0.7614262
18000.0,0.8313837
19000.0,0.809535
20000.0,0.82365775
21000.0,0.8345411
22000.0,0.82682323
23000.0,0.8372593
24000.0,0.8258045
25000.0,0.8357146
26000.0,0.8667302
27000.0,0.85423493
28000.0,0.8634982109069824
29000.0,0.8575615882873535
30000.0,0.8746998310089111
31000.0,0.8588681221008301
32000.0,0.8528316020965576
33000.0,0.866811990737915
34000.0,0.8485183715820312
35000.0,0.8756875991821289
36000.0,0.8651485443115234
37000.0,0.855741024017334
38000.0,0.8603434562683105
39000.0,0.869288444519043
40000.0,0.8711163997650146
41000.0,0.8692069053649902
42000.0,0.8735902309417725
43000.0,0.875978946685791
44000.0,0.8699536323547363
45000.0,0.8735270500183105
46000.0,0.8759098052978516
47000.0,0.873375654220581
48000.0,0.8712558746337891
49000.0,0.8724639415740967
50000.0,0.8711230754852295
51000.0,0.8759942054748535
52000.0,0.8813004493713379
53000.0,0.867375373840332
54000.0,0.873568058013916
55000.0,0.877406120300293
56000.0,0.8771109580993652
57000.0,0.8765304088592529
58000.0,0.8690464496612549
59000.0,0.8684284687042236
60000.0,0.8755950927734375
61000.0,0.8751330375671387
62000.0,0.8705258369445801
63000.0,0.8770508766174316
64000.0,0.8797316551208496
65000.0,0.8801336288452148
66000.0,0.8713541030883789
67000.0,0.8788368701934814
68000.0,0.8780055046081543
69000.0,0.8795497417449951
70000.0,0.8759493827819824
71000.0,0.8855760097503662
72000.0,0.8782587051391602
73000.0,0.880781888961792
74000.0,0.8742938041687012
75000.0,0.8848609924316406
76000.0,0.8803164958953857
77000.0,0.8851001262664795
78000.0,0.8863215446472168
79000.0,0.8853819370269775
80000.0,0.8796207904815674
81000.0,0.8802266120910645
82000.0,0.8819212913513184
83000.0,0.8771457672119141
84000.0,0.8796868324279785
85000.0,0.8890314102172852
86000.0,0.8794772624969482
87000.0,0.8821594715118408
88000.0,0.8794693946838379
89000.0,0.8789675235748291
90000.0,0.8838481903076172
91000.0,0.8814306259155273
92000.0,0.8807387351989746
93000.0,0.8814191818237305
94000.0,0.8822875022888184
95000.0,0.8808526992797852
96000.0,0.8806271553039551
97000.0,0.8839216232299805
98000.0,0.8816163539886475
99000.0,0.8854584693908691
100000.0,0.8801357746124268
101000.0,0.8845489025115967
102000.0,0.8840761184692383
103000.0,0.8839316368103027
104000.0,0.8787517547607422
105000.0,0.8842663764953613
106000.0,0.8800179958343506
107000.0,0.8837790489196777
108000.0,0.8820056915283203
109000.0,0.8844871520996094
110000.0,0.8847513198852539
111000.0,0.8845744132995605
112000.0,0.8852665424346924
113000.0,0.8830969333648682
114000.0,0.886368989944458
115000.0,0.8789079189300537
116000.0,0.8815176486968994
117000.0,0.8837945461273193
118000.0,0.8849291801452637
119000.0,0.8824350833892822
120000.0,0.8838069438934326
121000.0,0.881817102432251
122000.0,0.8869974613189697
123000.0,0.8828651905059814
124000.0,0.8836779594421387
125000.0,0.8829238414764404
126000.0,0.8872852325439453
127000.0,0.8829669952392578
128000.0,0.8828024864196777
129000.0,0.8826949596405029
130000.0,0.8841800689697266
131000.0,0.8866312503814697
132000.0,0.8831913471221924
133000.0,0.8852846622467041
134000.0,0.8837795257568359
135000.0,0.8839535713195801
136000.0,0.883110523223877
137000.0,0.8832368850708008
138000.0,0.8846094608306885
139000.0,0.8858976364135742
140000.0,0.8815076351165771
141000.0,0.8845622539520264
142000.0,0.8830687999725342
143000.0,0.8804488182067871
144000.0,0.8841466903686523
145000.0,0.8846220970153809
146000.0,0.8843214511871338
147000.0,0.8852019309997559
148000.0,0.8842258453369141
149000.0,0.8850014209747314
150000.0,0.8855645656585693
151000.0,0.8843004703521729
152000.0,0.8857951164245605
153000.0,0.8848118782043457
154000.0,0.8865160942077637
155000.0,0.8852903842926025
156000.0,0.8845248222351074
157000.0,0.8860797882080078
158000.0,0.8825671672821045
159000.0,0.8857810497283936
160000.0,0.8838214874267578
161000.0,0.8846092224121094
162000.0,0.8852243423461914
163000.0,0.8852462768554688
164000.0,0.8860843181610107
165000.0,0.8863697052001953
166000.0,0.8859355449676514
167000.0,0.8839263916015625
168000.0,0.8858246803283691
169000.0,0.8848738670349121
170000.0,0.8858480453491211
171000.0,0.8849239349365234
172000.0,0.8848509788513184
173000.0,0.8837265968322754
174000.0,0.883549690246582
175000.0,0.8854954242706299
176000.0,0.8854293823242188
177000.0,0.884554386138916
178000.0,0.8854210376739502
179000.0,0.8859786987304688
180000.0,0.8851680755615234
181000.0,0.8862020969390869
182000.0,0.8869743347167969
183000.0,0.8860769271850586
184000.0,0.8857910633087158
185000.0,0.8852458000183105
186000.0,0.8856034278869629
187000.0,0.8864593505859375
188000.0,0.8859233856201172
189000.0,0.8868169784545898
190000.0,0.886253833770752
191000.0,0.8842635154724121
192000.0,0.8853161334991455
193000.0,0.8873672485351562
194000.0,0.8854444026947021
195000.0,0.8854808807373047
196000.0,0.8843803405761719
197000.0,0.8852939605712891
198000.0,0.8864345550537109
199000.0,0.8859748840332031
200000.0,0.8856751918792725
201000.0,0.8859548568725586
202000.0,0.8864240646362305
203000.0,0.8860335350036621
204000.0,0.8868317604064941
205000.0,0.886915922164917
206000.0,0.8864257335662842
207000.0,0.88775634765625
208000.0,0.8866870403289795
209000.0,0.8851332664489746
210000.0,0.8850595951080322
211000.0,0.8847222328186035
212000.0,0.8861112594604492
213000.0,0.8872940540313721
214000.0,0.8853549957275391
215000.0,0.8862543106079102
216000.0,0.8865013122558594
217000.0,0.8859267234802246
