"step","downstreamPressure_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
0.0,0.29336652
1000.0,1.5884314
2000.0,1.641144
3000.0,1.6361405
4000.0,1.6967682
5000.0,1.6827714
6000.0,1.7116934
7000.0,1.7242868
8000.0,1.7404766
9000.0,1.7424262
10000.0,1.7567048
11000.0,1.737121
12000.0,1.7871627
13000.0,1.7572308
14000.0,1.7772415
15000.0,1.7709417
16000.0,1.785022
17000.0,1.7398634
18000.0,1.7930064
19000.0,1.7679839
20000.0,1.7736583
21000.0,1.7825489
22000.0,1.7824181
23000.0,1.7825266
24000.0,1.77219
25000.0,1.7763369
26000.0,1.7874864
27000.0,1.7870793
28000.0,1.7828621864318848
29000.0,1.777801513671875
30000.0,1.7891746759414673
31000.0,1.7784793376922607
32000.0,1.7769516706466675
33000.0,1.7826565504074097
34000.0,1.7725629806518555
35000.0,1.7886009216308594
36000.0,1.7769100666046143
37000.0,1.7736811637878418
38000.0,1.7712733745574951
39000.0,1.7793893814086914
40000.0,1.7773274183273315
41000.0,1.7820204496383667
42000.0,1.7833422422409058
43000.0,1.7769029140472412
44000.0,1.778106451034546
45000.0,1.7823374271392822
46000.0,1.7833106517791748
47000.0,1.7811553478240967
48000.0,1.7772557735443115
49000.0,1.7819693088531494
50000.0,1.7777554988861084
51000.0,1.778670310974121
52000.0,1.7807772159576416
53000.0,1.7742213010787964
54000.0,1.7763922214508057
55000.0,1.779642939567566
56000.0,1.776414155960083
57000.0,1.7790473699569702
58000.0,1.77716064453125
59000.0,1.772411823272705
60000.0,1.778874158859253
61000.0,1.7761948108673096
62000.0,1.7729861736297607
63000.0,1.778580904006958
64000.0,1.7805101871490479
65000.0,1.7815039157867432
66000.0,1.7736018896102905
67000.0,1.778813123703003
68000.0,1.7767877578735352
69000.0,1.7794759273529053
70000.0,1.776545763015747
71000.0,1.782834768295288
72000.0,1.7777361869812012
73000.0,1.7806177139282227
74000.0,1.7757561206817627
75000.0,1.7810142040252686
76000.0,1.778898000717163
77000.0,1.779929280281067
78000.0,1.7841250896453857
79000.0,1.78355073928833
80000.0,1.7778418064117432
81000.0,1.779742956161499
82000.0,1.7798705101013184
83000.0,1.7771931886672974
84000.0,1.7789243459701538
85000.0,1.7863082885742188
86000.0,1.7825955152511597
87000.0,1.7804648876190186
88000.0,1.7791974544525146
89000.0,1.7777355909347534
90000.0,1.781468152999878
91000.0,1.782342791557312
92000.0,1.7807321548461914
93000.0,1.7819178104400635
94000.0,1.7796815633773804
95000.0,1.7799227237701416
96000.0,1.77964448928833
97000.0,1.7819175720214844
98000.0,1.7800016403198242
99000.0,1.782066822052002
100000.0,1.779188871383667
101000.0,1.7820966243743896
102000.0,1.7814314365386963
103000.0,1.7815436124801636
104000.0,1.7805895805358887
105000.0,1.782226324081421
106000.0,1.7792409658432007
107000.0,1.7818924188613892
108000.0,1.781422734260559
109000.0,1.7825069427490234
110000.0,1.7825255393981934
111000.0,1.7818679809570312
112000.0,1.7839794158935547
113000.0,1.7823312282562256
114000.0,1.784684181213379
115000.0,1.778679370880127
116000.0,1.7802748680114746
117000.0,1.7836520671844482
118000.0,1.7834908962249756
119000.0,1.781923532485962
120000.0,1.783010721206665
121000.0,1.7803547382354736
122000.0,1.7837060689926147
123000.0,1.7825665473937988
124000.0,1.7823561429977417
125000.0,1.7838187217712402
126000.0,1.7851362228393555
127000.0,1.7830846309661865
128000.0,1.7820720672607422
129000.0,1.781205654144287
130000.0,1.783493161201477
131000.0,1.7864056825637817
132000.0,1.7836887836456299
133000.0,1.7843170166015625
134000.0,1.783428430557251
135000.0,1.7830859422683716
136000.0,1.7823580503463745
137000.0,1.7831995487213135
138000.0,1.7845361232757568
139000.0,1.7852423191070557
140000.0,1.7829488515853882
141000.0,1.783842921257019
142000.0,1.7834794521331787
143000.0,1.7813923358917236
144000.0,1.7828686237335205
145000.0,1.785492181777954
146000.0,1.7845861911773682
147000.0,1.784693717956543
148000.0,1.7836984395980835
149000.0,1.7836076021194458
150000.0,1.7856312990188599
151000.0,1.784660816192627
152000.0,1.7852723598480225
153000.0,1.7847435474395752
154000.0,1.7865536212921143
155000.0,1.7847275733947754
156000.0,1.7848780155181885
157000.0,1.7861014604568481
158000.0,1.782912015914917
159000.0,1.7858388423919678
160000.0,1.7841522693634033
161000.0,1.7850267887115479
162000.0,1.7868177890777588
163000.0,1.7856786251068115
164000.0,1.7862623929977417
165000.0,1.7859842777252197
166000.0,1.7851488590240479
167000.0,1.7848875522613525
168000.0,1.7865172624588013
169000.0,1.7857615947723389
170000.0,1.7861181497573853
171000.0,1.78627610206604
172000.0,1.7856504917144775
173000.0,1.7852051258087158
174000.0,1.785550594329834
175000.0,1.7863805294036865
176000.0,1.7866909503936768
177000.0,1.7853505611419678
178000.0,1.7855782508850098
179000.0,1.7874059677124023
180000.0,1.785482406616211
181000.0,1.7872318029403687
182000.0,1.7879433631896973
183000.0,1.7869908809661865
184000.0,1.7868616580963135
185000.0,1.786725640296936
186000.0,1.7869704961776733
187000.0,1.7865443229675293
188000.0,1.7871862649917603
189000.0,1.7879043817520142
190000.0,1.7873499393463135
191000.0,1.786104440689087
192000.0,1.787076473236084
193000.0,1.7885997295379639
194000.0,1.7867817878723145
