"step","downstreamPressureDiff_DP107_550_0.54666666666666663_0.2365"
0.0,-1.3327636
1000.0,-0.49526572
2000.0,-0.48338866
3000.0,-0.52349544
4000.0,-0.48048592
5000.0,-0.526165
6000.0,-0.5331814
7000.0,-0.5373448
8000.0,-0.5348995
9000.0,-0.54194665
10000.0,-0.5511117
11000.0,-0.56145835
12000.0,-0.55090666
13000.0,-0.5545875
14000.0,-0.5537503
15000.0,-0.54896593
16000.0,-0.5439211
17000.0,-0.5676577
18000.0,-0.5395584
19000.0,-0.55512357
20000.0,-0.5571766
21000.0,-0.54922414
22000.0,-0.5573058
23000.0,-0.54898596
24000.0,-0.5593512
25000.0,-0.5541575
26000.0,-0.5476241
27000.0,-0.5533221
28000.0,-0.554720401763916
29000.0,-0.560448169708252
30000.0,-0.5510596036911011
31000.0,-0.5595362186431885
32000.0,-0.5591795444488525
33000.0,-0.556408166885376
34000.0,-0.5643234252929688
35000.0,-0.5505197048187256
36000.0,-0.5592899322509766
37000.0,-0.5601625442504883
38000.0,-0.5684570074081421
39000.0,-0.5556744337081909
40000.0,-0.5557938814163208
41000.0,-0.5575225353240967
42000.0,-0.5516692399978638
43000.0,-0.559727668762207
44000.0,-0.5594854354858398
45000.0,-0.5554068088531494
46000.0,-0.5554478168487549
47000.0,-0.5570733547210693
48000.0,-0.5606577396392822
49000.0,-0.5586466789245605
50000.0,-0.5590977668762207
51000.0,-0.5587272644042969
52000.0,-0.5593380928039551
53000.0,-0.5584636926651001
54000.0,-0.5599679946899414
55000.0,-0.5573620796203613
56000.0,-0.556279182434082
57000.0,-0.5585707426071167
58000.0,-0.5585619211196899
59000.0,-0.56052565574646
60000.0,-0.5581390857696533
61000.0,-0.5586912631988525
62000.0,-0.5603694915771484
63000.0,-0.5591590404510498
64000.0,-0.5571410655975342
65000.0,-0.5587247610092163
66000.0,-0.5625548362731934
67000.0,-0.5589944124221802
68000.0,-0.5582559108734131
69000.0,-0.5587680339813232
70000.0,-0.5606176853179932
71000.0,-0.5562764406204224
72000.0,-0.5594437122344971
73000.0,-0.5573490858078003
74000.0,-0.5592460632324219
75000.0,-0.5567727088928223
76000.0,-0.5599868297576904
77000.0,-0.5585458278656006
78000.0,-0.5573358535766602
79000.0,-0.5599315166473389
80000.0,-0.5592503547668457
81000.0,-0.5590481758117676
82000.0,-0.5594834089279175
83000.0,-0.560556173324585
84000.0,-0.5590513944625854
85000.0,-0.5561199188232422
86000.0,-0.5590823888778687
87000.0,-0.5587146282196045
88000.0,-0.5607179403305054
89000.0,-0.5608731508255005
90000.0,-0.5599706172943115
91000.0,-0.5574491024017334
92000.0,-0.5582666397094727
93000.0,-0.5582315921783447
94000.0,-0.560084342956543
95000.0,-0.5598698854446411
96000.0,-0.5599664449691772
97000.0,-0.5585058927536011
98000.0,-0.5608103275299072
99000.0,-0.5576000213623047
100000.0,-0.559951901435852
101000.0,-0.5574815273284912
102000.0,-0.5593457221984863
103000.0,-0.5598442554473877
104000.0,-0.5594898462295532
105000.0,-0.5579924583435059
106000.0,-0.5609371662139893
107000.0,-0.5576858520507812
108000.0,-0.559380292892456
109000.0,-0.5601019859313965
110000.0,-0.5600612163543701
111000.0,-0.5596702098846436
112000.0,-0.5592461824417114
113000.0,-0.5595922470092773
114000.0,-0.5592273473739624
115000.0,-0.561378002166748
116000.0,-0.5611706972122192
117000.0,-0.5587424039840698
118000.0,-0.558525800704956
119000.0,-0.5606575012207031
120000.0,-0.5594757795333862
121000.0,-0.5613069534301758
122000.0,-0.5588093996047974
123000.0,-0.5598897933959961
124000.0,-0.5598841905593872
125000.0,-0.5590764284133911
126000.0,-0.55887770652771
127000.0,-0.559988260269165
128000.0,-0.5605881214141846
129000.0,-0.5610370635986328
130000.0,-0.5603328943252563
131000.0,-0.5587749481201172
132000.0,-0.560092568397522
133000.0,-0.5599589347839355
134000.0,-0.5604070425033569
135000.0,-0.5608663558959961
136000.0,-0.5603611469268799
137000.0,-0.5611239671707153
138000.0,-0.5604703426361084
139000.0,-0.5597546100616455
140000.0,-0.5604116916656494
141000.0,-0.5600826740264893
142000.0,-0.5602982044219971
143000.0,-0.562657356262207
144000.0,-0.5605051517486572
145000.0,-0.5586628913879395
146000.0,-0.5603306293487549
147000.0,-0.5600273609161377
148000.0,-0.561333179473877
149000.0,-0.5607235431671143
150000.0,-0.5597579479217529
151000.0,-0.5602588653564453
152000.0,-0.5596708059310913
153000.0,-0.5605040788650513
154000.0,-0.5587544441223145
155000.0,-0.5607311725616455
156000.0,-0.5606482028961182
157000.0,-0.5597066879272461
158000.0,-0.5614149570465088
159000.0,-0.5600974559783936
160000.0,-0.5607826709747314
161000.0,-0.5601612329483032
162000.0,-0.5593736171722412
163000.0,-0.5600049495697021
164000.0,-0.5591220855712891
165000.0,-0.5597820281982422
166000.0,-0.5613934993743896
167000.0,-0.5605766773223877
168000.0,-0.5602436065673828
169000.0,-0.5606796741485596
170000.0,-0.5597891807556152
171000.0,-0.5598568916320801
172000.0,-0.5602716207504272
173000.0,-0.5599278211593628
174000.0,-0.5599441528320312
175000.0,-0.5597566366195679
176000.0,-0.5601620674133301
177000.0,-0.5605286359786987
178000.0,-0.5601480007171631
179000.0,-0.5596415996551514
180000.0,-0.5605258941650391
181000.0,-0.5601226091384888
182000.0,-0.5588724613189697
183000.0,-0.5600221157073975
184000.0,-0.5601744651794434
185000.0,-0.5602123737335205
186000.0,-0.5594609975814819
187000.0,-0.5605840682983398
188000.0,-0.5593856573104858
189000.0,-0.5600022077560425
190000.0,-0.5598351955413818
191000.0,-0.5603739023208618
192000.0,-0.5599327087402344
193000.0,-0.5593066215515137
194000.0,-0.5599162578582764
195000.0,-0.5601484775543213
196000.0,-0.5606255531311035
197000.0,-0.5600619316101074
198000.0,-0.5590159893035889
199000.0,-0.5598392486572266
200000.0,-0.5600826740264893
201000.0,-0.5599689483642578
202000.0,-0.5595154762268066
203000.0,-0.559992790222168
204000.0,-0.5599453449249268
205000.0,-0.5595089197158813
206000.0,-0.5597966909408569
207000.0,-0.5590064525604248
208000.0,-0.5596814155578613
209000.0,-0.5602891445159912
210000.0,-0.5601832866668701
211000.0,-0.5605530738830566
212000.0,-0.5603251457214355
213000.0,-0.55930495262146
214000.0,-0.5600475072860718
215000.0,-0.559600830078125
216000.0,-0.5596766471862793
217000.0,-0.5600239038467407
218000.0,-0.5596189498901367
219000.0,-0.5598609447479248
220000.0,-0.5599594116210938
221000.0,-0.5598628520965576
222000.0,-0.5604550838470459
223000.0,-0.559744119644165
224000.0,-0.5599967241287231
225000.0,-0.5596122741699219
