"step","downstreamPressureDiff_DP101_849.99999999999989_0.97333333333333338_0.1705"
0.0,-1.270128
1000.0,-0.74291694
2000.0,-0.756972
3000.0,-0.7824356
4000.0,-0.7312198
5000.0,-0.77325255
6000.0,-0.7744249
7000.0,-0.77867234
8000.0,-0.7723577
9000.0,-0.77717084
10000.0,-0.77940166
11000.0,-0.79603064
12000.0,-0.7874249
13000.0,-0.78818
14000.0,-0.78493714
15000.0,-0.7833772
16000.0,-0.7766453
17000.0,-0.79840213
18000.0,-0.76771986
19000.0,-0.7867591
20000.0,-0.78653884
21000.0,-0.78096527
22000.0,-0.79094577
23000.0,-0.78098625
24000.0,-0.78788024
25000.0,-0.7840394
26000.0,-0.7817066
27000.0,-0.7820971
28000.0,-0.7839794158935547
29000.0,-0.7930793762207031
30000.0,-0.7800415754318237
31000.0,-0.7876673936843872
32000.0,-0.7874587178230286
33000.0,-0.7831913828849792
34000.0,-0.7899984121322632
35000.0,-0.7804643511772156
36000.0,-0.7901505827903748
37000.0,-0.7890768051147461
38000.0,-0.7956393361091614
39000.0,-0.7865123748779297
40000.0,-0.7874587178230286
41000.0,-0.7862305641174316
42000.0,-0.7800127863883972
43000.0,-0.7880195379257202
44000.0,-0.7875415086746216
45000.0,-0.7864858508110046
46000.0,-0.7854227423667908
47000.0,-0.7864303588867188
48000.0,-0.7877944111824036
49000.0,-0.7867606282234192
50000.0,-0.7890865802764893
51000.0,-0.788841724395752
52000.0,-0.7897651195526123
53000.0,-0.7870633602142334
54000.0,-0.7885253429412842
55000.0,-0.7853376865386963
56000.0,-0.7865572571754456
57000.0,-0.7847027778625488
58000.0,-0.7873297929763794
59000.0,-0.7907356023788452
60000.0,-0.7868742346763611
61000.0,-0.7867720127105713
62000.0,-0.7899074554443359
63000.0,-0.7883114814758301
64000.0,-0.7861668467521667
65000.0,-0.787542998790741
66000.0,-0.7911757230758667
67000.0,-0.7892065644264221
68000.0,-0.787122368812561
69000.0,-0.7876952886581421
70000.0,-0.7885749340057373
71000.0,-0.7857994437217712
72000.0,-0.7888299226760864
73000.0,-0.7856069207191467
74000.0,-0.7872813940048218
75000.0,-0.786966860294342
76000.0,-0.7896748781204224
77000.0,-0.7869225740432739
78000.0,-0.7871009111404419
79000.0,-0.7894194722175598
80000.0,-0.787092924118042
81000.0,-0.788017213344574
82000.0,-0.7887074947357178
83000.0,-0.7896050214767456
84000.0,-0.7883074283599854
85000.0,-0.7863190770149231
86000.0,-0.7877073287963867
87000.0,-0.7870323657989502
88000.0,-0.7899457812309265
89000.0,-0.7888020873069763
90000.0,-0.7888447046279907
91000.0,-0.7871664762496948
92000.0,-0.7869033217430115
93000.0,-0.7863905429840088
94000.0,-0.7889804244041443
95000.0,-0.7883423566818237
96000.0,-0.788931131362915
97000.0,-0.7876782417297363
98000.0,-0.7900532484054565
99000.0,-0.7871145009994507
100000.0,-0.7892672419548035
101000.0,-0.7861545085906982
102000.0,-0.7884095907211304
103000.0,-0.7883579134941101
104000.0,-0.7889018654823303
105000.0,-0.7877680063247681
106000.0,-0.7902346849441528
107000.0,-0.7862775921821594
108000.0,-0.7875447869300842
109000.0,-0.7886325120925903
110000.0,-0.7886344194412231
111000.0,-0.7883719205856323
112000.0,-0.7879698276519775
113000.0,-0.7884775400161743
114000.0,-0.7878236770629883
115000.0,-0.7901356220245361
116000.0,-0.7901222109794617
117000.0,-0.7873330116271973
118000.0,-0.7871534824371338
119000.0,-0.7892110347747803
120000.0,-0.788406491279602
121000.0,-0.7902978658676147
122000.0,-0.7878516912460327
123000.0,-0.7886171340942383
