"step","upstreamPressureDiff_DP112_909.99999999999989_0.76_0.2915"
138000.0,-1.8362786769866943
139000.0,-1.8360316753387451
140000.0,-1.8357603549957275
141000.0,-1.8362789154052734
142000.0,-1.835679531097412
143000.0,-1.8366780281066895
144000.0,-1.8360371589660645
145000.0,-1.835547924041748
146000.0,-1.8358149528503418
147000.0,-1.8363604545593262
148000.0,-1.8358619213104248
149000.0,-1.8360085487365723
150000.0,-1.8352775573730469
151000.0,-1.8362431526184082
152000.0,-1.8362457752227783
153000.0,-1.8355402946472168
154000.0,-1.8356366157531738
155000.0,-1.8362162113189697
156000.0,-1.8357090950012207
157000.0,-1.8354291915893555
158000.0,-1.8370599746704102
159000.0,-1.8351716995239258
160000.0,-1.8357243537902832
161000.0,-1.835538387298584
162000.0,-1.8352618217468262
163000.0,-1.8364996910095215
164000.0,-1.8348910808563232
165000.0,-1.8357563018798828
166000.0,-1.8360350131988525
167000.0,-1.8354132175445557
168000.0,-1.8347275257110596
169000.0,-1.836629867553711
170000.0,-1.835294485092163
171000.0,-1.8360810279846191
172000.0,-1.8364458084106445
173000.0,-1.8356881141662598
174000.0,-1.8361420631408691
175000.0,-1.8357839584350586
176000.0,-1.8355727195739746
177000.0,-1.8364319801330566
178000.0,-1.8361725807189941
179000.0,-1.8350508213043213
180000.0,-1.8351619243621826
181000.0,-1.8356959819793701
182000.0,-1.8346548080444336
183000.0,-1.835282802581787
184000.0,-1.8357560634613037
185000.0,-1.8356475830078125
186000.0,-1.8354268074035645
187000.0,-1.8354878425598145
188000.0,-1.8353271484375
189000.0,-1.8354082107543945
190000.0,-1.8348350524902344
191000.0,-1.8359317779541016
192000.0,-1.835221767425537
193000.0,-1.8357853889465332
194000.0,-1.8357882499694824
195000.0,-1.8354828357696533
196000.0,-1.8359465599060059
197000.0,-1.8359241485595703
198000.0,-1.835517168045044
199000.0,-1.835745096206665
200000.0,-1.835127830505371
201000.0,-1.8354668617248535
202000.0,-1.8353233337402344
203000.0,-1.8359060287475586
204000.0,-1.8355038166046143
205000.0,-1.835512638092041
206000.0,-1.8355507850646973
207000.0,-1.8350791931152344
208000.0,-1.835184097290039
209000.0,-1.8360872268676758
210000.0,-1.8354930877685547
211000.0,-1.8361012935638428
212000.0,-1.8358945846557617
213000.0,-1.835242509841919
214000.0,-1.835876703262329
215000.0,-1.8352363109588623
216000.0,-1.83543062210083
217000.0,-1.8361976146697998
218000.0,-1.835888385772705
219000.0,-1.8355412483215332
220000.0,-1.8356900215148926
221000.0,-1.8357224464416504
222000.0,-1.8363680839538574
223000.0,-1.8362348079681396
224000.0,-1.8359947204589844
225000.0,-1.8361148834228516
226000.0,-1.8359005451202393
227000.0,-1.835681438446045
228000.0,-1.835573673248291
229000.0,-1.8355464935302734
230000.0,-1.835888385772705
231000.0,-1.8354296684265137
232000.0,-1.836226463317871
233000.0,-1.8360826969146729
234000.0,-1.8357350826263428
235000.0,-1.835996150970459
236000.0,-1.8357737064361572
237000.0,-1.8355827331542969
238000.0,-1.8353419303894043
239000.0,-1.8356671333312988
240000.0,-1.8354458808898926
241000.0,-1.8356542587280273
242000.0,-1.8357739448547363
243000.0,-1.8358244895935059
244000.0,-1.835674524307251
245000.0,-1.8358936309814453
246000.0,-1.8357882499694824
247000.0,-1.835874080657959
248000.0,-1.8357372283935547
249000.0,-1.835923194885254
250000.0,-1.835618495941162
251000.0,-1.835794448852539
252000.0,-1.835531234741211
253000.0,-1.835775375366211
254000.0,-1.83579683303833
255000.0,-1.835587739944458
256000.0,-1.8357257843017578
257000.0,-1.8358888626098633
258000.0,-1.8358993530273438
259000.0,-1.8357961177825928
260000.0,-1.8357479572296143
261000.0,-1.8358755111694336
262000.0,-1.8358361721038818
263000.0,-1.8355889320373535
264000.0,-1.835737705230713
265000.0,-1.8356258869171143
266000.0,-1.835543155670166
267000.0,-1.8358962535858154
268000.0,-1.8357291221618652
269000.0,-1.8361411094665527
270000.0,-1.835928201675415
271000.0,-1.8357203006744385
272000.0,-1.8360638618469238
273000.0,-1.8355474472045898
274000.0,-1.835660696029663
275000.0,-1.8358821868896484
276000.0,-1.836008071899414
277000.0,-1.8353145122528076
278000.0,-1.8360168933868408
279000.0,-1.8356192111968994
280000.0,-1.8355603218078613
281000.0,-1.8359622955322266
282000.0,-1.8357009887695312
283000.0,-1.8358094692230225
284000.0,-1.8359150886535645
285000.0,-1.835965871810913
286000.0,-1.8356609344482422
287000.0,-1.8356578350067139
288000.0,-1.83567476272583
289000.0,-1.8355445861816406
290000.0,-1.8358302116394043
291000.0,-1.8357813358306885
292000.0,-1.8357408046722412
293000.0,-1.8358378410339355
294000.0,-1.8356595039367676
295000.0,-1.8361506462097168
296000.0,-1.835953712463379
297000.0,-1.8358314037322998
298000.0,-1.835691213607788
299000.0,-1.8355753421783447
300000.0,-1.8355450630187988
