"step","upstreamPressureDiff_DP114_730_0.22666666666666668_0.3135"
0.0,-4.1123323
1000.0,-1.6096222
2000.0,-1.5710187
3000.0,-1.5852516
4000.0,-1.5999663
5000.0,-1.5863168
6000.0,-1.5717783
7000.0,-1.5627794
8000.0,-1.5506549
9000.0,-1.5636797
10000.0,-1.5524204
11000.0,-1.5727024
12000.0,-1.5369782
13000.0,-1.5637403
14000.0,-1.5628042
15000.0,-1.5552456
16000.0,-1.5551748
17000.0,-1.5941687
18000.0,-1.5558417
19000.0,-1.5536108
20000.0,-1.557224
21000.0,-1.5663486
22000.0,-1.5658545
23000.0,-1.5587759
24000.0,-1.5673883
25000.0,-1.5633831
26000.0,-1.5581303
27000.0,-1.5664594
28000.0,-1.562049388885498
29000.0,-1.5610296726226807
30000.0,-1.5573856830596924
31000.0,-1.562631607055664
32000.0,-1.565075397491455
33000.0,-1.567620038986206
34000.0,-1.577812910079956
35000.0,-1.5623724460601807
36000.0,-1.5679306983947754
37000.0,-1.5722026824951172
38000.0,-1.5651226043701172
39000.0,-1.5704448223114014
40000.0,-1.569124460220337
41000.0,-1.5666589736938477
42000.0,-1.5656297206878662
43000.0,-1.564394235610962
44000.0,-1.5708699226379395
45000.0,-1.5644679069519043
46000.0,-1.5652775764465332
47000.0,-1.5661470890045166
48000.0,-1.5673823356628418
49000.0,-1.5666260719299316
50000.0,-1.5681591033935547
51000.0,-1.5687613487243652
52000.0,-1.561042070388794
53000.0,-1.5695748329162598
54000.0,-1.5673823356628418
55000.0,-1.5687108039855957
56000.0,-1.5653631687164307
57000.0,-1.5667006969451904
58000.0,-1.5721936225891113
59000.0,-1.5696783065795898
60000.0,-1.5668084621429443
61000.0,-1.5694856643676758
62000.0,-1.57403564453125
63000.0,-1.5671048164367676
64000.0,-1.5676374435424805
65000.0,-1.5677542686462402
66000.0,-1.5706641674041748
67000.0,-1.5680618286132812
68000.0,-1.5679378509521484
69000.0,-1.5695629119873047
70000.0,-1.5689687728881836
71000.0,-1.5679311752319336
72000.0,-1.569138765335083
73000.0,-1.5654535293579102
74000.0,-1.5664777755737305
75000.0,-1.5673480033874512
76000.0,-1.5669221878051758
77000.0,-1.569108486175537
78000.0,-1.5661585330963135
79000.0,-1.5635480880737305
80000.0,-1.5703692436218262
81000.0,-1.567195177078247
82000.0,-1.5666260719299316
83000.0,-1.5677528381347656
84000.0,-1.5687713623046875
85000.0,-1.5634918212890625
86000.0,-1.568127155303955
87000.0,-1.566908836364746
88000.0,-1.5675759315490723
89000.0,-1.5682988166809082
90000.0,-1.567613124847412
91000.0,-1.5658514499664307
92000.0,-1.5672149658203125
93000.0,-1.5667572021484375
94000.0,-1.5679683685302734
95000.0,-1.5682456493377686
96000.0,-1.5693740844726562
97000.0,-1.5679271221160889
98000.0,-1.5664136409759521
99000.0,-1.5649354457855225
100000.0,-1.5682849884033203
101000.0,-1.5673627853393555
102000.0,-1.5676372051239014
103000.0,-1.5668540000915527
104000.0,-1.5687799453735352
105000.0,-1.565962791442871
106000.0,-1.566821575164795
107000.0,-1.5684022903442383
108000.0,-1.5673775672912598
109000.0,-1.5679528713226318
110000.0,-1.5688531398773193
111000.0,-1.5676448345184326
112000.0,-1.5673294067382812
113000.0,-1.567169189453125
114000.0,-1.5661237239837646
115000.0,-1.5691590309143066
116000.0,-1.567338466644287
117000.0,-1.567659616470337
118000.0,-1.5660550594329834
119000.0,-1.5679817199707031
120000.0,-1.5674705505371094
121000.0,-1.5699052810668945
122000.0,-1.565096139907837
123000.0,-1.567136526107788
124000.0,-1.5671780109405518
125000.0,-1.5670175552368164
126000.0,-1.5662870407104492
127000.0,-1.5667271614074707
128000.0,-1.568108081817627
129000.0,-1.5672731399536133
130000.0,-1.5657477378845215
131000.0,-1.5669546127319336
132000.0,-1.5663795471191406
133000.0,-1.5674610137939453
134000.0,-1.5680327415466309
135000.0,-1.5671241283416748
136000.0,-1.568033218383789
137000.0,-1.5663537979125977
