"step","upstreamPressureDiff_DP104_190_0.33333333333333337_0.20350000000000001"
0.0,-4.0888724
1000.0,1.1800084
2000.0,1.2923455
3000.0,1.3851986
4000.0,1.3237529
5000.0,1.3539467
6000.0,1.427042
7000.0,1.3733635
8000.0,1.3925605
9000.0,1.4087634
10000.0,1.4236288
11000.0,1.4057727
12000.0,1.4713898
13000.0,1.4431224
14000.0,1.4585795
15000.0,1.4616771
16000.0,1.4977598
17000.0,1.4306145
18000.0,1.4910955
19000.0,1.4833508
20000.0,1.503336
21000.0,1.5101366
22000.0,1.5031276
23000.0,1.5031796
24000.0,1.5193415
25000.0,1.5152507
26000.0,1.5418892
27000.0,1.5131102
28000.0,1.5144052505493164
29000.0,1.5053596496582031
30000.0,1.522843360900879
31000.0,1.5181941986083984
32000.0,1.5104951858520508
33000.0,1.5018954277038574
34000.0,1.5053129196166992
35000.0,1.5183258056640625
36000.0,1.5154666900634766
37000.0,1.5144777297973633
38000.0,1.5086708068847656
39000.0,1.5113139152526855
40000.0,1.5140347480773926
41000.0,1.5121231079101562
42000.0,1.5077738761901855
43000.0,1.5042171478271484
44000.0,1.5058813095092773
45000.0,1.5086603164672852
46000.0,1.5104732513427734
47000.0,1.5076661109924316
48000.0,1.5001029968261719
49000.0,1.5047502517700195
50000.0,1.497776985168457
51000.0,1.4986209869384766
52000.0,1.5047588348388672
53000.0,1.495826244354248
54000.0,1.5010361671447754
55000.0,1.491133689880371
56000.0,1.5021638870239258
57000.0,1.505110740661621
58000.0,1.4838314056396484
59000.0,1.4920730590820312
60000.0,1.4929885864257812
61000.0,1.4986419677734375
62000.0,1.487138271331787
63000.0,1.4999232292175293
64000.0,1.4986677169799805
65000.0,1.4950261116027832
66000.0,1.4901938438415527
67000.0,1.4904417991638184
68000.0,1.4924135208129883
69000.0,1.4907770156860352
70000.0,1.4916057586669922
71000.0,1.5001568794250488
72000.0,1.4916200637817383
73000.0,1.4921789169311523
74000.0,1.4912300109863281
75000.0,1.4989137649536133
76000.0,1.492469310760498
77000.0,1.4932584762573242
78000.0,1.500086784362793
79000.0,1.5111799240112305
80000.0,1.4933924674987793
81000.0,1.4947457313537598
82000.0,1.4935646057128906
83000.0,1.492319107055664
84000.0,1.4867033958435059
85000.0,1.5021815299987793
86000.0,1.4928812980651855
87000.0,1.493600845336914
88000.0,1.4915132522583008
89000.0,1.490755558013916
90000.0,1.4945201873779297
91000.0,1.4963798522949219
92000.0,1.4888286590576172
93000.0,1.4960956573486328
94000.0,1.4901533126831055
95000.0,1.486837387084961
96000.0,1.4879474639892578
97000.0,1.4912476539611816
98000.0,1.4922256469726562
99000.0,1.4947900772094727
100000.0,1.487091064453125
101000.0,1.4906253814697266
102000.0,1.4916248321533203
103000.0,1.4925189018249512
104000.0,1.487581729888916
105000.0,1.4894905090332031
106000.0,1.4872541427612305
107000.0,1.4896907806396484
108000.0,1.4884252548217773
109000.0,1.4890241622924805
110000.0,1.4896817207336426
111000.0,1.4925317764282227
112000.0,1.489426612854004
113000.0,1.4870719909667969
114000.0,1.4909553527832031
115000.0,1.4871678352355957
116000.0,1.4874958992004395
117000.0,1.4884653091430664
118000.0,1.489694595336914
119000.0,1.4883193969726562
120000.0,1.4896230697631836
121000.0,1.4860858917236328
122000.0,1.4918017387390137
123000.0,1.4890284538269043
124000.0,1.4887065887451172
125000.0,1.4865870475769043
126000.0,1.484583854675293
127000.0,1.4880142211914062
128000.0,1.4847450256347656
129000.0,1.4872493743896484
130000.0,1.4872245788574219
131000.0,1.4876422882080078
132000.0,1.4870758056640625
133000.0,1.487044334411621
134000.0,1.485926628112793
135000.0,1.484410285949707
136000.0,1.4879579544067383
137000.0,1.4866304397583008
138000.0,1.4868192672729492
139000.0,1.4879302978515625
140000.0,1.4854097366333008
141000.0,1.4862432479858398
142000.0,1.4860334396362305
143000.0,1.4849324226379395
144000.0,1.48527193069458
145000.0,1.4858016967773438
146000.0,1.4863643646240234
147000.0,1.4872450828552246
148000.0,1.4858217239379883
149000.0,1.4869680404663086
150000.0,1.4875450134277344
151000.0,1.4843530654907227
152000.0,1.4848318099975586
153000.0,1.484870433807373
154000.0,1.4892878532409668
155000.0,1.4863080978393555
156000.0,1.4857563972473145
157000.0,1.486119270324707
158000.0,1.4837656021118164
159000.0,1.4873580932617188
160000.0,1.4839367866516113
161000.0,1.4847192764282227
162000.0,1.4833812713623047
163000.0,1.485888957977295
164000.0,1.4851112365722656
165000.0,1.4854850769042969
166000.0,1.4896740913391113
167000.0,1.4852380752563477
168000.0,1.4844207763671875
169000.0,1.484086036682129
170000.0,1.4855451583862305
171000.0,1.482717514038086
172000.0,1.4831604957580566
173000.0,1.4815163612365723
174000.0,1.4839415550231934
175000.0,1.485161304473877
176000.0,1.4825477600097656
177000.0,1.4823508262634277
178000.0,1.4835281372070312
179000.0,1.4845342636108398
180000.0,1.4858074188232422
181000.0,1.4842472076416016
182000.0,1.4839143753051758
183000.0,1.4843993186950684
184000.0,1.4841289520263672
185000.0,1.4845857620239258
186000.0,1.4837884902954102
187000.0,1.4857206344604492
188000.0,1.4830241203308105
189000.0,1.4843530654907227
190000.0,1.4844427108764648
191000.0,1.4827518463134766
192000.0,1.4827651977539062
193000.0,1.4838600158691406
194000.0,1.4825396537780762
195000.0,1.483248233795166
196000.0,1.482208251953125
197000.0,1.4827795028686523
198000.0,1.4839258193969727
199000.0,1.484217643737793
200000.0,1.4833040237426758
201000.0,1.4843072891235352
202000.0,1.4835076332092285
203000.0,1.4832439422607422
204000.0,1.4830899238586426
205000.0,1.4836053848266602
206000.0,1.4834928512573242
207000.0,1.4845681190490723
208000.0,1.4832253456115723
209000.0,1.4822955131530762
210000.0,1.4837064743041992
211000.0,1.4812116622924805
212000.0,1.482163429260254
213000.0,1.482889175415039
214000.0,1.4830284118652344
215000.0,1.4829015731811523
216000.0,1.4833259582519531
217000.0,1.4823870658874512
218000.0,1.4831047058105469
219000.0,1.482497215270996
220000.0,1.482490062713623
221000.0,1.4825935363769531
222000.0,1.4810066223144531
223000.0,1.4820318222045898
224000.0,1.4809513092041016
225000.0,1.4816594123840332
226000.0,1.482640266418457
227000.0,1.4818425178527832
228000.0,1.483098030090332
229000.0,1.4814672470092773
230000.0,1.4828858375549316
231000.0,1.4820060729980469
232000.0,1.482302188873291
233000.0,1.4825572967529297
234000.0,1.4812192916870117
235000.0,1.4824752807617188
236000.0,1.4821133613586426
237000.0,1.4828615188598633
