"step","downstreamPressureDiff_DP106_489.99999999999994_0.49333333333333335_0.2255"
0.0,-1.3270059
1000.0,-0.510756
2000.0,-0.50294507
3000.0,-0.5076834
4000.0,-0.45291388
5000.0,-0.47742486
6000.0,-0.47184384
7000.0,-0.46456826
8000.0,-0.46106136
9000.0,-0.45001137
10000.0,-0.46225417
11000.0,-0.4731748
12000.0,-0.4561808
13000.0,-0.46569657
14000.0,-0.45789158
15000.0,-0.4552809
16000.0,-0.4529338
17000.0,-0.48610938
18000.0,-0.45039618
19000.0,-0.47238016
20000.0,-0.4712808
21000.0,-0.46678925
22000.0,-0.47261143
23000.0,-0.46809208
24000.0,-0.47800648
25000.0,-0.4713788
26000.0,-0.47241342
27000.0,-0.47140336
28000.0,-0.4731905460357666
29000.0,-0.48356664180755615
30000.0,-0.4706639051437378
31000.0,-0.4787100553512573
32000.0,-0.4807724952697754
33000.0,-0.4780600070953369
34000.0,-0.48455095291137695
35000.0,-0.4744364023208618
36000.0,-0.4821891784667969
37000.0,-0.4854966402053833
38000.0,-0.490093469619751
39000.0,-0.4812476634979248
40000.0,-0.4841182231903076
41000.0,-0.4818587303161621
42000.0,-0.47519707679748535
43000.0,-0.48278510570526123
44000.0,-0.4841651916503906
45000.0,-0.4810079336166382
46000.0,-0.48162543773651123
47000.0,-0.48216712474823
48000.0,-0.48502910137176514
49000.0,-0.4861338138580322
50000.0,-0.4865875244140625
51000.0,-0.48456573486328125
52000.0,-0.48582613468170166
53000.0,-0.48565101623535156
54000.0,-0.48571717739105225
55000.0,-0.48343682289123535
56000.0,-0.4844799041748047
57000.0,-0.4863649606704712
58000.0,-0.4875528812408447
59000.0,-0.4893512725830078
60000.0,-0.4866819381713867
61000.0,-0.4867117404937744
62000.0,-0.48920607566833496
63000.0,-0.4872138500213623
64000.0,-0.48394930362701416
65000.0,-0.48518455028533936
66000.0,-0.4906719923019409
67000.0,-0.48754870891571045
68000.0,-0.4879183769226074
69000.0,-0.487626314163208
70000.0,-0.4886941909790039
71000.0,-0.48538434505462646
72000.0,-0.4881395101547241
73000.0,-0.48560619354248047
74000.0,-0.48963940143585205
75000.0,-0.485958456993103
76000.0,-0.48902297019958496
77000.0,-0.4890568256378174
78000.0,-0.48726189136505127
79000.0,-0.4903167486190796
80000.0,-0.48812198638916016
81000.0,-0.4888570308685303
82000.0,-0.4885220527648926
83000.0,-0.4900705814361572
84000.0,-0.4889718294143677
85000.0,-0.4852886199951172
86000.0,-0.48718535900115967
87000.0,-0.4880974292755127
88000.0,-0.49022161960601807
89000.0,-0.4899853467941284
90000.0,-0.48858070373535156
91000.0,-0.4866718053817749
92000.0,-0.4873776435852051
93000.0,-0.487773060798645
94000.0,-0.4894742965698242
95000.0,-0.4898209571838379
96000.0,-0.49001598358154297
97000.0,-0.4877278804779053
98000.0,-0.4891347885131836
99000.0,-0.48774194717407227
100000.0,-0.48938214778900146
101000.0,-0.4872859716415405
102000.0,-0.48870694637298584
103000.0,-0.4886748790740967
104000.0,-0.48886704444885254
105000.0,-0.48960578441619873
106000.0,-0.491208553314209
107000.0,-0.4872790575027466
108000.0,-0.4886486530303955
109000.0,-0.49008846282958984
110000.0,-0.48945188522338867
111000.0,-0.489271879196167
112000.0,-0.4885629415512085
113000.0,-0.4892677068710327
114000.0,-0.4880025386810303
115000.0,-0.4913904666900635
116000.0,-0.4918558597564697
117000.0,-0.4886571168899536
118000.0,-0.48765134811401367
119000.0,-0.49096083641052246
120000.0,-0.4895792007446289
121000.0,-0.49141478538513184
122000.0,-0.4892606735229492
123000.0,-0.49027931690216064
124000.0,-0.4902818202972412
125000.0,-0.48910820484161377
126000.0,-0.4888472557067871
127000.0,-0.48975443840026855
128000.0,-0.4909820556640625
129000.0,-0.49104583263397217
130000.0,-0.49019408226013184
131000.0,-0.48874616622924805
132000.0,-0.48969805240631104
133000.0,-0.48987865447998047
134000.0,-0.49065399169921875
135000.0,-0.49117493629455566
136000.0,-0.4908618927001953
137000.0,-0.4913194179534912
138000.0,-0.49079132080078125
139000.0,-0.489657998085022
140000.0,-0.49105310440063477
141000.0,-0.49004697799682617
142000.0,-0.4910104274749756
143000.0,-0.49301373958587646
144000.0,-0.49058663845062256
145000.0,-0.48959648609161377
146000.0,-0.4901857376098633
147000.0,-0.489717960357666
148000.0,-0.49160170555114746
149000.0,-0.49109888076782227
150000.0,-0.48991334438323975
151000.0,-0.4904317855834961
152000.0,-0.4901876449584961
153000.0,-0.49080073833465576
154000.0,-0.489566445350647
155000.0,-0.4905402660369873
156000.0,-0.49096429347991943
157000.0,-0.49033403396606445
158000.0,-0.49217963218688965
159000.0,-0.4903597831726074
160000.0,-0.49089837074279785
161000.0,-0.49069249629974365
162000.0,-0.48953890800476074
163000.0,-0.49058711528778076
164000.0,-0.4902716875076294
165000.0,-0.4905143976211548
166000.0,-0.4922829866409302
167000.0,-0.4907921552658081
168000.0,-0.490875244140625
169000.0,-0.4913216829299927
170000.0,-0.49041199684143066
171000.0,-0.49062490463256836
172000.0,-0.4910060167312622
173000.0,-0.4905334711074829
174000.0,-0.49065566062927246
175000.0,-0.49007320404052734
176000.0,-0.49010658264160156
177000.0,-0.4912428855895996
178000.0,-0.4913911819458008
179000.0,-0.49034082889556885
180000.0,-0.49120378494262695
181000.0,-0.49044108390808105
182000.0,-0.4896664619445801
183000.0,-0.4905364513397217
184000.0,-0.49047303199768066
185000.0,-0.49102556705474854
186000.0,-0.48997044563293457
187000.0,-0.49119091033935547
188000.0,-0.4903041124343872
189000.0,-0.4906303882598877
190000.0,-0.4901766777038574
191000.0,-0.4911341667175293
192000.0,-0.4903733730316162
193000.0,-0.49010252952575684
194000.0,-0.4907478094100952
195000.0,-0.4903233051300049
196000.0,-0.4913841485977173
197000.0,-0.490938663482666
198000.0,-0.489766001701355
199000.0,-0.4905405044555664
200000.0,-0.49109864234924316
201000.0,-0.49060583114624023
202000.0,-0.4902458190917969
203000.0,-0.4906752109527588
204000.0,-0.4904956817626953
205000.0,-0.4901927709579468
206000.0,-0.49067044258117676
207000.0,-0.48999977111816406
208000.0,-0.4903745651245117
209000.0,-0.4912080764770508
210000.0,-0.49102723598480225
211000.0,-0.4913053512573242
212000.0,-0.49104833602905273
213000.0,-0.49002599716186523
214000.0,-0.490825891494751
215000.0,-0.4904918670654297
216000.0,-0.4905068874359131
217000.0,-0.4910482168197632
218000.0,-0.49060964584350586
219000.0,-0.49089038372039795
220000.0,-0.4906454086303711
221000.0,-0.4908616542816162
222000.0,-0.4913860559463501
223000.0,-0.49058616161346436
224000.0,-0.4908486604690552
225000.0,-0.49025189876556396
226000.0,-0.4914426803588867
227000.0,-0.49068427085876465
228000.0,-0.49075746536254883
229000.0,-0.49091124534606934
230000.0,-0.49075865745544434
231000.0,-0.49015307426452637
232000.0,-0.49109387397766113
233000.0,-0.4913022518157959
234000.0,-0.4906357526779175
235000.0,-0.49084901809692383
236000.0,-0.4908658266067505
237000.0,-0.49065709114074707
238000.0,-0.49064362049102783
239000.0,-0.4911012649536133
240000.0,-0.4909653663635254
241000.0,-0.4908792972564697
242000.0,-0.490856409072876
243000.0,-0.4905092716217041
244000.0,-0.4905571937561035
245000.0,-0.49066925048828125
246000.0,-0.4909474849700928
247000.0,-0.4906507730484009
248000.0,-0.4903433322906494
