"step","upstreamPressureDiff_DP113_670_0.91999999999999993_0.3025"
0.0,-4.085297
1000.0,-1.354671
2000.0,-1.3630028
3000.0,-1.4007807
4000.0,-1.4571917
5000.0,-1.4422708
6000.0,-1.425134
7000.0,-1.4375281
8000.0,-1.4238291
9000.0,-1.4367871
10000.0,-1.4502153
11000.0,-1.4540868
12000.0,-1.4280081
13000.0,-1.4627826
14000.0,-1.4534693
15000.0,-1.4539554
16000.0,-1.4468641
17000.0,-1.5078025
18000.0,-1.4626744
19000.0,-1.4668567
20000.0,-1.4693704
21000.0,-1.47633
22000.0,-1.4716096
23000.0,-1.4653037
24000.0,-1.4743922
25000.0,-1.4706187
26000.0,-1.4661622
27000.0,-1.4695854
28000.0,-1.463487148284912
29000.0,-1.4516615867614746
30000.0,-1.458993911743164
31000.0,-1.4645028114318848
32000.0,-1.4640851020812988
33000.0,-1.4671831130981445
34000.0,-1.4743328094482422
35000.0,-1.4615516662597656
36000.0,-1.4653093814849854
37000.0,-1.4705123901367188
38000.0,-1.4613938331604004
39000.0,-1.46647310256958
40000.0,-1.4628639221191406
41000.0,-1.460557222366333
42000.0,-1.457972526550293
43000.0,-1.4555988311767578
44000.0,-1.4644238948822021
45000.0,-1.456101894378662
46000.0,-1.4562783241271973
47000.0,-1.4605398178100586
48000.0,-1.4598500728607178
49000.0,-1.4566497802734375
50000.0,-1.4587574005126953
51000.0,-1.4587726593017578
52000.0,-1.455662727355957
53000.0,-1.4607205390930176
54000.0,-1.4588651657104492
55000.0,-1.458146333694458
56000.0,-1.456063985824585
57000.0,-1.454014539718628
58000.0,-1.4626293182373047
59000.0,-1.4594902992248535
60000.0,-1.4576785564422607
61000.0,-1.4590802192687988
62000.0,-1.4642932415008545
63000.0,-1.4569811820983887
64000.0,-1.4574248790740967
65000.0,-1.457080364227295
66000.0,-1.4612536430358887
67000.0,-1.4581127166748047
68000.0,-1.458268404006958
69000.0,-1.4591107368469238
70000.0,-1.458031177520752
71000.0,-1.4565861225128174
72000.0,-1.4580984115600586
73000.0,-1.4548401832580566
74000.0,-1.4561729431152344
75000.0,-1.4563350677490234
76000.0,-1.455899953842163
77000.0,-1.4589524269104004
78000.0,-1.4546387195587158
79000.0,-1.451838493347168
80000.0,-1.4587676525115967
81000.0,-1.4562935829162598
82000.0,-1.4550223350524902
83000.0,-1.4573464393615723
84000.0,-1.4577584266662598
85000.0,-1.4514892101287842
86000.0,-1.4564001560211182
87000.0,-1.4548025131225586
88000.0,-1.4546685218811035
89000.0,-1.4570682048797607
90000.0,-1.45481538772583
91000.0,-1.4530022144317627
92000.0,-1.453847885131836
93000.0,-1.4532203674316406
94000.0,-1.4542851448059082
95000.0,-1.4547398090362549
96000.0,-1.4554095268249512
97000.0,-1.4551403522491455
98000.0,-1.4525856971740723
99000.0,-1.4503841400146484
100000.0,-1.4556474685668945
101000.0,-1.4536805152893066
102000.0,-1.4534220695495605
103000.0,-1.45243501663208
104000.0,-1.4548192024230957
105000.0,-1.4523344039916992
106000.0,-1.4531974792480469
107000.0,-1.4539003372192383
108000.0,-1.453455924987793
109000.0,-1.4537978172302246
110000.0,-1.453239917755127
111000.0,-1.4526443481445312
112000.0,-1.453439712524414
113000.0,-1.4527170658111572
114000.0,-1.4511661529541016
115000.0,-1.4548068046569824
116000.0,-1.4526257514953613
117000.0,-1.4530999660491943
118000.0,-1.4513180255889893
119000.0,-1.4529786109924316
120000.0,-1.4523959159851074
121000.0,-1.4543943405151367
122000.0,-1.4500069618225098
123000.0,-1.4519624710083008
124000.0,-1.4521894454956055
125000.0,-1.4519591331481934
126000.0,-1.451695442199707
127000.0,-1.4509758949279785
128000.0,-1.4522078037261963
129000.0,-1.4509806632995605
130000.0,-1.4498834609985352
131000.0,-1.4505577087402344
132000.0,-1.450164794921875
133000.0,-1.4510250091552734
134000.0,-1.4522571563720703
135000.0,-1.4513635635375977
136000.0,-1.4513778686523438
137000.0,-1.450150966644287
138000.0,-1.451296329498291
139000.0,-1.4504187107086182
140000.0,-1.4501643180847168
141000.0,-1.451280117034912
142000.0,-1.4508881568908691
143000.0,-1.4509494304656982
144000.0,-1.4502406120300293
145000.0,-1.4506759643554688
146000.0,-1.4507908821105957
147000.0,-1.451143741607666
148000.0,-1.4502642154693604
149000.0,-1.450704574584961
150000.0,-1.4493894577026367
151000.0,-1.4509079456329346
152000.0,-1.4501194953918457
153000.0,-1.4496703147888184
154000.0,-1.4501078128814697
155000.0,-1.450082778930664
156000.0,-1.4494075775146484
157000.0,-1.4491350650787354
158000.0,-1.4510254859924316
159000.0,-1.4487004280090332
160000.0,-1.4495034217834473
161000.0,-1.4489235877990723
162000.0,-1.4492781162261963
163000.0,-1.4497764110565186
164000.0,-1.4482228755950928
165000.0,-1.4490721225738525
166000.0,-1.4490966796875
167000.0,-1.4487745761871338
168000.0,-1.4476571083068848
169000.0,-1.4498682022094727
170000.0,-1.4484777450561523
171000.0,-1.449063777923584
172000.0,-1.4493145942687988
173000.0,-1.4480576515197754
174000.0,-1.4489078521728516
175000.0,-1.448547601699829
176000.0,-1.4484734535217285
177000.0,-1.449477195739746
178000.0,-1.4494378566741943
179000.0,-1.4480552673339844
180000.0,-1.4474680423736572
181000.0,-1.4482111930847168
182000.0,-1.4477555751800537
183000.0,-1.4478201866149902
184000.0,-1.4482758045196533
185000.0,-1.4483296871185303
186000.0,-1.4483051300048828
187000.0,-1.4477362632751465
188000.0,-1.447408676147461
189000.0,-1.447310447692871
190000.0,-1.4470758438110352
191000.0,-1.4479496479034424
192000.0,-1.447319746017456
193000.0,-1.4475362300872803
194000.0,-1.447869062423706
195000.0,-1.4470374584197998
196000.0,-1.447918176651001
197000.0,-1.4480502605438232
198000.0,-1.4471092224121094
199000.0,-1.4477667808532715
200000.0,-1.4465770721435547
201000.0,-1.4469103813171387
202000.0,-1.4470164775848389
203000.0,-1.447394847869873
204000.0,-1.4469010829925537
205000.0,-1.44681978225708
206000.0,-1.447077751159668
207000.0,-1.4464726448059082
208000.0,-1.446568250656128
209000.0,-1.4474055767059326
210000.0,-1.4465932846069336
211000.0,-1.4474749565124512
212000.0,-1.447371482849121
213000.0,-1.446129560470581
214000.0,-1.4468412399291992
215000.0,-1.446192741394043
216000.0,-1.4461274147033691
217000.0,-1.447554111480713
218000.0,-1.4470646381378174
219000.0,-1.4464600086212158
220000.0,-1.446530818939209
221000.0,-1.4465928077697754
222000.0,-1.4477558135986328
223000.0,-1.4468331336975098
224000.0,-1.4471521377563477
225000.0,-1.44688081741333
226000.0,-1.4468328952789307
227000.0,-1.4465270042419434
228000.0,-1.4460198879241943
229000.0,-1.446159839630127
230000.0,-1.446540117263794
231000.0,-1.4459376335144043
232000.0,-1.4468798637390137
233000.0,-1.4463815689086914
234000.0,-1.4462437629699707
235000.0,-1.446357250213623
236000.0,-1.4461898803710938
237000.0,-1.4459686279296875
238000.0,-1.4456171989440918
239000.0,-1.4458413124084473
240000.0,-1.4456415176391602
241000.0,-1.446214199066162
242000.0,-1.445786476135254
243000.0,-1.4459595680236816
244000.0,-1.4458913803100586
245000.0,-1.4458935260772705
246000.0,-1.4458835124969482
247000.0,-1.445878028869629
248000.0,-1.4459781646728516
249000.0,-1.4460415840148926
250000.0,-1.4459543228149414
251000.0,-1.445803165435791
252000.0,-1.4456007480621338
253000.0,-1.4454240798950195
254000.0,-1.4456937313079834
255000.0,-1.4457690715789795
256000.0,-1.4453949928283691
257000.0,-1.445833683013916
258000.0,-1.4459080696105957
259000.0,-1.4458410739898682
260000.0,-1.445610523223877
261000.0,-1.445608377456665
262000.0,-1.445727825164795
263000.0,-1.445178747177124
264000.0,-1.4453115463256836
265000.0,-1.4452309608459473
266000.0,-1.445146083831787
267000.0,-1.4455177783966064
268000.0,-1.4453952312469482
269000.0,-1.4457893371582031
270000.0,-1.4454007148742676
271000.0,-1.4453709125518799
272000.0,-1.4454989433288574
273000.0,-1.4451484680175781
274000.0,-1.4450805187225342
275000.0,-1.4454596042633057
276000.0,-1.445314884185791
277000.0,-1.444767713546753
278000.0,-1.445446252822876
279000.0,-1.445213794708252
280000.0,-1.4452931880950928
281000.0,-1.445481300354004
282000.0,-1.445281744003296
283000.0,-1.445302963256836
284000.0,-1.4455432891845703
285000.0,-1.4452807903289795
286000.0,-1.4447503089904785
287000.0,-1.4449522495269775
288000.0,-1.44520902633667
289000.0,-1.4447078704833984
290000.0,-1.4450578689575195
291000.0,-1.445284366607666
292000.0,-1.4449348449707031
293000.0,-1.4449257850646973
294000.0,-1.4449536800384521
295000.0,-1.4451885223388672
296000.0,-1.445249319076538
297000.0,-1.4452319145202637
298000.0,-1.4447362422943115
299000.0,-1.4448776245117188
300000.0,-1.4446346759796143
