"step","downstreamPressure_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
0.0,-0.004883467
1000.0,-0.0010365156
2000.0,0.009260839
3000.0,0.01529506
4000.0,0.029380433
5000.0,0.049268387
6000.0,0.061783463
7000.0,0.09007067
8000.0,0.12623829
9000.0,0.16901979
10000.0,0.21734908
11000.0,0.24418122
12000.0,0.28918746
13000.0,0.32757413
14000.0,0.37967765
15000.0,0.4279213
16000.0,0.48031044
17000.0,0.5478916
18000.0,0.6139157
19000.0,0.6650144
20000.0,0.73025656
21000.0,0.7750577
22000.0,0.8037269
23000.0,0.8418426
24000.0,0.87546825
25000.0,0.9126015
26000.0,0.9335498
27000.0,0.95751137
28000.0,0.9987569
29000.0,1.0015621
30000.0,1.0132394
31000.0,1.0271919
32000.0,1.0638564
33000.0,1.0581899
34000.0,1.0821323
35000.0,1.0851051
36000.0,1.08482
37000.0,1.1023746
38000.0,1.1052951
39000.0,1.1154764
40000.0,1.1191201
41000.0,1.119908
42000.0,1.1275275
43000.0,1.1600109
44000.0,1.1344132
45000.0,1.1383679
46000.0,1.1519231
47000.0,1.1431342
48000.0,1.1541147
49000.0,1.1548092
50000.0,1.1638225
51000.0,1.1486839
52000.0,1.1700242
53000.0,1.1733034
54000.0,1.1887691
55000.0,1.1755663
56000.0,1.1805606
57000.0,1.1883259
58000.0,1.1819446
59000.0,1.1804564
60000.0,1.188349
61000.0,1.1816285
62000.0,1.1780624
63000.0,1.1796055
64000.0,1.1808256
65000.0,1.1872113
66000.0,1.188929
67000.0,1.1925511
68000.0,1.186274
69000.0,1.1942425
70000.0,1.1970454
71000.0,1.2107103
72000.0,1.1853352
73000.0,1.2013521
74000.0,1.1922948
75000.0,1.1810205
76000.0,1.1899201
77000.0,1.1975095
78000.0,1.1893926
79000.0,1.199506
80000.0,1.1868613
81000.0,1.2104671
82000.0,1.1879134
83000.0,1.1985266
84000.0,1.1957835
85000.0,1.1965036
86000.0,1.1916388
87000.0,1.2007852
88000.0,1.2018127
89000.0,1.2186707
90000.0,1.1985489
91000.0,1.2081424
92000.0,1.2017238
93000.0,1.2029643
94000.0,1.204227
95000.0,1.1975238
96000.0,1.2147009
97000.0,1.2082419
98000.0,1.2030001
99000.0,1.1928583
100000.0,1.2126279
101000.0,1.2124038
102000.0,1.2151265
103000.0,1.2088592
104000.0,1.2109087
105000.0,1.2095268
106000.0,1.2106419
107000.0,1.1979792
108000.0,1.2066314
109000.0,1.2396431
110000.0,1.2136362
111000.0,1.2178214
112000.0,1.2246081
113000.0,1.2097323
114000.0,1.1910244
115000.0,1.1913414
116000.0,1.2110951
117000.0,1.2236197
118000.0,1.2298336
119000.0,1.2294358
120000.0,1.2199813
121000.0,1.2261469
122000.0,1.228441
123000.0,1.2215048
124000.0,1.2293617
125000.0,1.2260599
126000.0,1.238564
127000.0,1.2332784
128000.0,1.2435005
129000.0,1.2399333
130000.0,1.2417047
131000.0,1.2390044
132000.0,1.2413414
133000.0,1.2403743
134000.0,1.2424917
135000.0,1.2463758
136000.0,1.2375598
137000.0,1.2549355
138000.0,1.2544045
139000.0,1.2585068
140000.0,1.2593248
141000.0,1.2555449
142000.0,1.2533863
143000.0,1.2673719
144000.0,1.2674522
145000.0,1.266099
146000.0,1.2626581
147000.0,1.2756448
148000.0,1.2822136
149000.0,1.2766929
150000.0,1.2809296
151000.0,1.281807
152000.0,1.2918546
153000.0,1.2578112
154000.0,1.2774625
155000.0,1.3000467
156000.0,1.304662
157000.0,1.3074423
158000.0,1.308517
159000.0,1.3053616
160000.0,1.3003532
161000.0,1.3140733
162000.0,1.3172282
163000.0,1.3225459
164000.0,1.3281907
165000.0,1.3264582
166000.0,1.320287
167000.0,1.3387777
168000.0,1.3319649
169000.0,1.3388112
170000.0,1.3410075
171000.0,1.3380588
172000.0,1.3442725
173000.0,1.3482003
174000.0,1.3548568
175000.0,1.361404
176000.0,1.3586645
177000.0,1.3677573
178000.0,1.3738246
179000.0,1.3671217
180000.0,1.3793688
181000.0,1.3659565
182000.0,1.354579
183000.0,1.3726982
184000.0,1.3892397
185000.0,1.3964276
186000.0,1.3988059
187000.0,1.4035311
188000.0,1.4004446
189000.0,1.4072963
190000.0,1.412883
191000.0,1.4153304
192000.0,1.4212801
193000.0,1.4265187
194000.0,1.429765
195000.0,1.4329004
196000.0,1.4330947
197000.0,1.4366424
198000.0,1.4387124
199000.0,1.4432895
200000.0,1.439889
201000.0,1.4534516
202000.0,1.4572563
203000.0,1.4624641
204000.0,1.4567451
205000.0,1.4638679
206000.0,1.4701053
207000.0,1.467031
208000.0,1.4752192
209000.0,1.4707282
210000.0,1.4800466
211000.0,1.4853371
212000.0,1.4904382
213000.0,1.4831156
214000.0,1.4880369
215000.0,1.49189
216000.0,1.5001348
217000.0,1.4991887
218000.0,1.5030601
219000.0,1.5111768
220000.0,1.508479
221000.0,1.5141861
222000.0,1.5163257
223000.0,1.5186646
224000.0,1.5271382
225000.0,1.5164217
226000.0,1.5284861
227000.0,1.5304412
228000.0,1.5283751
229000.0,1.5247959
230000.0,1.5327511
231000.0,1.5408802
232000.0,1.5435556
233000.0,1.5473847
234000.0,1.5469972
235000.0,1.5511193
236000.0,1.5567731
237000.0,1.5566562
238000.0,1.5642011
239000.0,1.5609643
240000.0,1.5635102
241000.0,1.5650449
242000.0,1.5672951
243000.0,1.5728605
244000.0,1.5761621
245000.0,1.5772738
246000.0,1.5730385
247000.0,1.579579
248000.0,1.581626
