"step","downstreamPressure_DP107_550_0.54666666666666663_0.2365"
0,-0.0053641484
1000,-0.0011841421
2000,0.0095946975
3000,0.0159601
4000,0.030474175
5000,0.050944537
6000,0.06156365
7000,0.090414315
8000,0.12739238
9000,0.16661945
10000,0.21783774
11000,0.24734071
12000,0.29021573
13000,0.3350237
14000,0.3972928
15000,0.45028347
16000,0.5114405
17000,0.5901097
18000,0.65730906
19000,0.7152931
20000,0.7875454
21000,0.8286222
22000,0.8648313
23000,0.9204204
24000,0.95817196
25000,0.98701704
26000,1.0327072
27000,1.0368361
28000,1.0581259
29000,1.0817496
30000,1.1047356
31000,1.1200507
32000,1.1481018
33000,1.1564674
34000,1.1712961
35000,1.1926411
36000,1.175667
37000,1.1986771
38000,1.2088568
39000,1.2230415
40000,1.2358688
41000,1.2360954
42000,1.2626231
43000,1.2559316
44000,1.250912
45000,1.2568457
46000,1.2656807
47000,1.2562795
48000,1.2799007
49000,1.2603295
50000,1.2851169
51000,1.2731013
52000,1.2905121
53000,1.2902646
54000,1.2981075
55000,1.2995855
56000,1.2989153
57000,1.3086827
58000,1.3064513
59000,1.3073876
60000,1.3096926
61000,1.3069832
62000,1.3055468
63000,1.3083352
64000,1.3004177
65000,1.3096006
66000,1.3165557
67000,1.3123899
68000,1.3035244
69000,1.3177619
70000,1.3112354
71000,1.3180163
72000,1.307734
73000,1.3126433
74000,1.3069551
75000,1.2969699
76000,1.3109359
77000,1.3213992
78000,1.3072952
79000,1.3081167
80000,1.3092747
81000,1.3198531
82000,1.2974823
83000,1.3129394
84000,1.2995832
85000,1.2962259
86000,1.2932523
87000,1.2943485
88000,1.2974688
89000,1.3174229
90000,1.2935157
91000,1.3006761
92000,1.2928169
93000,1.2963266
94000,1.2946532
95000,1.2853067
96000,1.3052202
97000,1.2956455
98000,1.2862976
99000,1.275027
100000,1.2935779
101000,1.2869745
102000,1.2894433
103000,1.2810761
104000,1.2779477
105000,1.2745943
106000,1.2708484
107000,1.2615348
108000,1.2687585
109000,1.2811196
110000,1.2659853
111000,1.2696767
112000,1.2746818
113000,1.2528117
114000,1.2309486
115000,1.2330678
116000,1.2525938
117000,1.2655938
118000,1.2683151
119000,1.2642541
120000,1.2609525
121000,1.2569649
122000,1.2576721
123000,1.2510555
124000,1.2505953
125000,1.2492768
126000,1.2570283
127000,1.2442706
128000,1.2483852
129000,1.2448089
130000,1.2455208
131000,1.2388203
132000,1.2336825
133000,1.2291471
134000,1.2266695
135000,1.2242078
136000,1.2181516
137000,1.234452
138000,1.2222767
139000,1.2235806
140000,1.2180896
141000,1.2119024
142000,1.2072208
143000,1.2161727
144000,1.2081172
145000,1.2116346
146000,1.1970607
147000,1.2058276
148000,1.2047119
149000,1.1959245
150000,1.1971089
151000,1.1916916
152000,1.1983333
153000,1.1747599
154000,1.1802759
155000,1.1943114
156000,1.1916203
157000,1.1880186
158000,1.1824892
159000,1.1781533
160000,1.170111
161000,1.1755612
162000,1.1726861
163000,1.1711304
164000,1.1682129
165000,1.1614326
166000,1.1589001
167000,1.1607188
168000,1.1530497
169000,1.1531106
170000,1.1512022
171000,1.1419797
172000,1.1459389
173000,1.1425238
174000,1.1405993
175000,1.138941
176000,1.1388189
177000,1.1348286
178000,1.1336081
179000,1.1260781
180000,1.1277963
181000,1.1261857
182000,1.1111796
183000,1.1166549
184000,1.1216044
185000,1.1212525
186000,1.1174238
187000,1.1167159
188000,1.1183336
189000,1.1118265
190000,1.1085424
191000,1.1058989
192000,1.1068957
193000,1.1042724
194000,1.1007183
195000,1.097231
196000,1.094029
197000,1.0914041
198000,1.0931274
199000,1.0886207
200000,1.0883577
201000,1.088702
202000,1.0851581
203000,1.0827883
204000,1.0788249
205000,1.0785289
206000,1.077099
207000,1.0745448
208000,1.0737714
209000,1.0715523
210000,1.0694947
211000,1.0690374
212000,1.0674139
213000,1.0658087
214000,1.0627875
215000,1.0616794
216000,1.0594318
217000,1.0561976
218000,1.057051
219000,1.0572189
220000,1.0525482
221000,1.0520537
222000,1.0525589
223000,1.0488272
224000,1.0493867
225000,1.0471001
226000,1.0448928
227000,1.0439067
228000,1.0429287
229000,1.0389919
230000,1.0388376
231000,1.0399854
232000,1.0389814
233000,1.037288
234000,1.034858
235000,1.0362855
236000,1.034864
237000,1.0327721
238000,1.0329926
239000,1.0302848
240000,1.0294046
241000,1.027925
242000,1.0243082
243000,1.0267384
244000,1.0251359
245000,1.0233208
246000,1.020686
247000,1.0206106
248000,1.0190707
249000,1.0186783
250000,1.0185294
251000,1.0181319
252000,1.0170143
253000,1.0161215
254000,1.0154364
255000,1.0130558
256000,1.0176642
257000,1.0107678
258000,1.0111313
259000,1.010108
260000,1.0096198
261000,1.0090768
262000,1.0086691
263000,1.0072865
264000,1.0073824
265000,1.0064096
266000,1.0044421
267000,1.0048139
268000,1.0038909
269000,1.0027263
270000,1.0022287
271000,1.0009205
272000,1.001094
273000,1.0005362
274000,0.9995481
275000,0.998528
276000,0.9993489
277000,0.9976135
278000,0.9972589
279000,0.99667376
280000,0.9968577
281000,0.9971229
282000,0.99531496
283000,0.9947509
284000,0.9939185
285000,0.9941485
286000,0.99279755
287000,0.992636
288000,0.9915349
289000,0.99102867
290000,0.9901567
291000,0.9903988
292000,0.989636
293000,0.989719
294000,0.9883896
295000,0.9874327
296000,0.98683286
297000,0.9877306
298000,0.9860455
299000,0.98680437
300000,0.9857974
