"step","outlet_flow"
384000.0,1.3320623636245728
386000.0,1.3317615985870361
388000.0,1.331823706626892
390000.0,1.3309930562973022
392000.0,1.331117868423462
394000.0,1.331695556640625
396000.0,1.331484079360962
398000.0,1.3317174911499023
400000.0,1.3317539691925049
402000.0,1.3312809467315674
404000.0,1.3317464590072632
406000.0,1.3322362899780273
408000.0,1.3313442468643188
410000.0,1.3317458629608154
412000.0,1.3318074941635132
414000.0,1.3312604427337646
416000.0,1.3316872119903564
418000.0,1.3315644264221191
420000.0,1.3313629627227783
422000.0,1.3318850994110107
424000.0,1.3320667743682861
426000.0,1.3323917388916016
428000.0,1.3314731121063232
430000.0,1.3323237895965576
432000.0,1.331912636756897
434000.0,1.331437349319458
436000.0,1.3319566249847412
438000.0,1.3319189548492432
440000.0,1.3320653438568115
442000.0,1.3322398662567139
444000.0,1.3318438529968262
446000.0,1.3319153785705566
448000.0,1.3316676616668701
450000.0,1.3315566778182983
452000.0,1.3320627212524414
454000.0,1.3315061330795288
456000.0,1.3317042589187622
458000.0,1.332468032836914
460000.0,1.3317440748214722
462000.0,1.3315881490707397
464000.0,1.33211088180542
466000.0,1.331895112991333
468000.0,1.3316059112548828
470000.0,1.3317654132843018
472000.0,1.3313016891479492
474000.0,1.3316771984100342
476000.0,1.331774353981018
478000.0,1.3316456079483032
480000.0,1.331559419631958
482000.0,1.3316181898117065
484000.0,1.3316001892089844
486000.0,1.3309500217437744
488000.0,1.33184814453125
490000.0,1.3316909074783325
492000.0,1.331425666809082
494000.0,1.3319008350372314
496000.0,1.3321737051010132
498000.0,1.331636667251587
500000.0,1.332038402557373
