"step","upstreamPressure_DP113_670_0.91999999999999993_0.3025"
0,0.0056933174
1000,-0.009864487
2000,0.016116556
3000,0.05206655
4000,0.1375262
5000,0.25530827
6000,0.38503426
7000,0.49524194
8000,0.6214348
9000,0.7408277
10000,0.9027048
11000,1.0479643
12000,1.2030523
13000,1.3523216
14000,1.5003
15000,1.6083872
16000,1.7201545
17000,1.8480403
18000,1.9255064
19000,2.0349698
20000,2.0878086
21000,2.150907
22000,2.2476308
23000,2.3232384
24000,2.3423073
25000,2.4118214
26000,2.4347947
27000,2.4851294
28000,2.4098196
29000,2.5266538
30000,2.572374
31000,2.6222398
32000,2.5878906
33000,2.6599305
34000,2.6819704
35000,2.6904871
36000,2.5452523
37000,2.71522
38000,2.761973
39000,2.7409124
40000,2.7871947
41000,2.7867026
42000,2.8104317
43000,2.7618785
44000,2.8246007
45000,2.841547
46000,2.8503036
47000,2.8707767
48000,2.9089158
49000,2.8485258
50000,2.8675675
51000,2.8957355
52000,2.9335685
53000,2.9454246
54000,2.907577
55000,2.9111385
56000,2.969904
57000,2.975514
58000,2.9819412
59000,2.9865363
60000,2.9774027
61000,2.9665053
62000,2.9579504
63000,2.981749
64000,2.9782643
65000,2.9742227
66000,3.0094357
67000,3.0036502
68000,2.985968
69000,2.9954987
70000,2.9988277
71000,2.968696
72000,3.013135
73000,3.0301397
74000,3.0175633
75000,3.0039911
76000,3.0257688
77000,2.9900265
78000,3.0331864
79000,3.0120692
80000,2.9724863
81000,2.9982104
82000,3.0191023
83000,3.011047
84000,2.9940953
85000,3.0215957
86000,2.9663935
87000,3.0213037
88000,2.9998207
89000,2.880385
90000,2.994042
91000,3.015484
92000,3.0263298
93000,3.0312557
94000,2.9880114
95000,2.9917328
96000,3.0095315
97000,3.0610316
98000,2.9953284
99000,3.0252929
100000,2.9901342
101000,2.9462063
102000,3.0187242
103000,3.0118372
104000,3.0510814
105000,3.050034
106000,3.0501592
107000,2.9764326
108000,3.045606
109000,2.9411955
110000,3.0222566
111000,3.0564601
112000,3.0260901
113000,2.9696562
114000,2.8455384
115000,2.949482
116000,2.9940355
117000,3.0251236
118000,3.0606456
119000,3.0244126
120000,3.0213318
121000,3.0670836
122000,3.0656674
123000,2.9697955
124000,3.0569255
125000,2.9842906
126000,3.023613
127000,3.033215
128000,3.0476313
129000,3.0289352
130000,3.0074692
131000,3.023069
132000,3.0530329
133000,2.9930658
134000,3.035069
135000,3.0396662
136000,3.009093
137000,2.91301
138000,3.0448675
139000,3.034229
140000,3.029322
141000,3.0387707
142000,3.0225666
143000,3.037022
144000,3.0435867
145000,2.9478106
146000,3.0223064
147000,3.0065625
148000,3.034265
149000,3.030775
150000,3.035225
151000,3.0101824
152000,2.9574842
153000,2.8312545
154000,2.9820304
155000,3.0283165
156000,3.026904
157000,3.033934
158000,3.0241032
159000,3.006146
160000,2.9916763
161000,3.0190573
162000,3.0127554
163000,3.0165277
164000,3.0099
165000,3.00951
166000,2.9636059
167000,3.0204222
168000,2.983429
169000,2.998536
170000,2.9884531
171000,2.9944062
172000,2.9774559
173000,2.98985
174000,2.9839616
175000,2.997136
176000,2.9545588
177000,2.9823694
178000,2.9871845
179000,2.972749
180000,2.9925644
181000,2.8302522
182000,2.9266515
183000,2.9783666
184000,2.979474
185000,2.9910665
186000,2.980856
187000,2.977603
188000,2.8976974
189000,2.9660187
190000,2.9746876
191000,2.9702816
192000,2.9646492
193000,2.9608822
194000,2.9605012
195000,2.9557858
196000,2.9529982
197000,2.949275
198000,2.9414337
199000,2.9481301
200000,2.9286344
201000,2.9539309
202000,2.9494908
203000,2.9515407
204000,2.9306712
205000,2.9353487
206000,2.9462152
207000,2.9372044
208000,2.9391682
209000,2.917067
210000,2.9399636
211000,2.9375691
212000,2.9313064
213000,2.9283001
214000,2.9176302
215000,2.929616
216000,2.9330003
217000,2.9230084
218000,2.9245024
219000,2.9215102
220000,2.917279
221000,2.922601
222000,2.9139338
223000,2.9155657
224000,2.9187362
225000,2.8826613
226000,2.907265
227000,2.9150364
228000,2.878429
229000,2.8834028
230000,2.900638
231000,2.9074202
232000,2.9039407
233000,2.8974738
234000,2.9000578
235000,2.8981948
236000,2.8994133
237000,2.892822
238000,2.8944554
239000,2.8963728
240000,2.896514
241000,2.891284
242000,2.894123
243000,2.8895037
244000,2.8953137
245000,2.8926365
246000,2.8861814
247000,2.8860497
248000,2.8868296
249000,2.876307
250000,2.8860226
251000,2.8835742
252000,2.8818758
253000,2.8751674
254000,2.883311
255000,2.8765926
256000,2.8612397
257000,2.8713217
258000,2.8762643
259000,2.8764625
260000,2.8801847
261000,2.8750324
262000,2.8760576
263000,2.871664
264000,2.8729215
265000,2.8716233
266000,2.8714087
267000,2.8704994
268000,2.8684607
269000,2.8685145
270000,2.8689463
271000,2.8669858
272000,2.867384
273000,2.8680003
274000,2.8658352
275000,2.8664641
276000,2.8575559
277000,2.8654335
278000,2.8644207
279000,2.866066
280000,2.8644269
281000,2.8638213
282000,2.8613458
283000,2.8623295
284000,2.8615184
285000,2.8613653
286000,2.8602157
287000,2.855249
288000,2.8598335
289000,2.856001
290000,2.8556178
291000,2.85411
292000,2.854021
293000,2.8554647
294000,2.8551812
295000,2.8536496
296000,2.8517303
297000,2.8526797
298000,2.8509429
299000,2.8534126
300000,2.8530054
