"step","upstreamPressure_DP101_849.99999999999989_0.97333333333333338_0.1705"
0,0.010315751
1000,-0.0110326335
2000,0.01564731
3000,0.05237773
4000,0.14212605
5000,0.26171482
6000,0.3943114
7000,0.512817
8000,0.63385487
9000,0.76397324
10000,0.9316484
11000,1.0776529
12000,1.2351239
13000,1.3895025
14000,1.5394942
15000,1.6432266
16000,1.7540274
17000,1.8814133
18000,1.9606974
19000,2.0638433
20000,2.1181078
21000,2.1777475
22000,2.2823234
23000,2.3613799
24000,2.3809254
25000,2.440609
26000,2.467647
27000,2.5172424
28000,2.4434314
29000,2.5638523
30000,2.6073933
31000,2.6582692
32000,2.62122
33000,2.696632
34000,2.7170882
35000,2.7265291
36000,2.5774872
37000,2.7475739
38000,2.8029459
39000,2.7739923
40000,2.8244288
41000,2.81701
42000,2.8451443
43000,2.7988703
44000,2.8642054
45000,2.8772964
46000,2.8841305
47000,2.9095678
48000,2.9469285
49000,2.8800583
50000,2.8976412
51000,2.929521
52000,2.9678142
53000,2.9783492
54000,2.9390202
55000,2.9455616
56000,2.9968436
57000,3.0100765
58000,3.0131927
59000,3.015664
60000,3.007062
61000,3.0025787
62000,2.9869561
63000,3.0122511
64000,3.00671
65000,3.0017862
66000,3.0406427
67000,3.0329518
68000,3.015575
69000,3.0227618
70000,3.0277324
71000,2.9940283
72000,3.0409775
73000,3.0539865
74000,3.043264
75000,3.0313683
76000,3.0498528
77000,3.0142393
78000,3.05296
79000,3.0366087
80000,3.0032868
81000,3.0171125
82000,3.0390992
83000,3.026235
84000,3.0198286
85000,3.041488
86000,2.9946055
87000,3.0394592
88000,3.0236583
89000,2.907517
90000,3.0180445
91000,3.0356948
92000,3.0444112
93000,3.0439627
94000,3.0061803
95000,3.0051742
96000,3.02184
97000,3.0696557
98000,3.00468
99000,3.0379086
100000,3.0033607
101000,2.9700937
102000,3.026907
103000,3.0206375
104000,3.0548506
105000,3.0478735
106000,3.049488
107000,2.983324
108000,3.0447326
109000,2.948772
110000,3.0209427
111000,3.0448914
112000,3.0169265
113000,2.9661326
114000,2.8617432
115000,2.960476
116000,2.9996183
117000,3.0237339
118000,3.0531168
119000,3.0140607
120000,3.015638
121000,3.0525718
122000,3.0487766
123000,2.9612293
124000,3.0347009
125000,2.9729724
126000,3.0030713
127000,3.0100007
128000,3.0165825
129000,3.0005653
130000,2.9836583
131000,2.9955132
132000,3.0184097
133000,2.9627628
134000,2.9981143
135000,2.9997635
136000,2.970706
137000,2.887132
138000,2.9996665
139000,2.9875255
140000,2.9821959
141000,2.9895208
142000,2.974926
143000,2.9850101
144000,2.9898162
145000,2.8997097
146000,2.9686446
147000,2.9535556
148000,2.9777074
149000,2.9736242
150000,2.9733763
151000,2.9528484
152000,2.9054136
153000,2.800873
154000,2.9366212
155000,2.9686375
156000,2.96397
157000,2.9677837
158000,2.958628
159000,2.9384718
160000,2.930729
161000,2.9479704
162000,2.939262
163000,2.9403684
164000,2.9328885
165000,2.9298484
166000,2.8895397
167000,2.9388423
168000,2.90308
169000,2.9154963
170000,2.905192
171000,2.9088082
172000,2.894242
173000,2.9037924
174000,2.8984594
175000,2.9092884
176000,2.8705244
177000,2.8930473
178000,2.8946638
179000,2.87861
180000,2.894269
181000,2.755553
182000,2.839601
183000,2.88126
184000,2.8787634
185000,2.888943
186000,2.8780112
187000,2.8740788
188000,2.8056037
189000,2.8634658
190000,2.868218
191000,2.8622706
192000,2.8553104
193000,2.8531742
194000,2.8529148
195000,2.8474221
196000,2.8443494
197000,2.839771
198000,2.8316212
199000,2.8366885
200000,2.8194175
201000,2.8393757
202000,2.8331203
203000,2.8331704
204000,2.8159475
205000,2.8182168
206000,2.8265047
207000,2.8182616
208000,2.8171856
209000,2.7954073
210000,2.8142848
211000,2.8122268
212000,2.8068366
213000,2.8018935
214000,2.7942553
215000,2.8027854
216000,2.8034906
217000,2.7937586
218000,2.794923
219000,2.792562
220000,2.7859075
221000,2.7903008
222000,2.7817388
223000,2.7837796
224000,2.7837179
225000,2.7546353
226000,2.774546
227000,2.781069
228000,2.7505317
229000,2.7543955
230000,2.767838
231000,2.7727058
232000,2.767366
233000,2.7588038
234000,2.762652
235000,2.7607493
236000,2.7601533
237000,2.7518682
238000,2.7533417
239000,2.7532058
240000,2.7538128
241000,2.746976
242000,2.7491941
243000,2.745699
244000,2.7485952
245000,2.7469263
246000,2.74136
247000,2.7401676
248000,2.7405467
249000,2.7309527
250000,2.7386718
251000,2.7355223
252000,2.7330396
253000,2.7264466
254000,2.7330232
255000,2.7271156
256000,2.7131314
257000,2.7212052
258000,2.7245164
259000,2.7243185
260000,2.7256567
261000,2.721438
262000,2.7221723
263000,2.7160056
264000,2.7177596
265000,2.7159083
266000,2.7148046
267000,2.7147374
268000,2.7124124
269000,2.7106252
270000,2.7108607
271000,2.7087758
272000,2.7084315
273000,2.7084994
274000,2.7065482
275000,2.7059946
276000,2.698937
277000,2.704803
278000,2.7023888
279000,2.7037725
280000,2.702084
281000,2.700994
282000,2.6986623
283000,2.699118
284000,2.6978636
285000,2.6972077
286000,2.6967123
287000,2.6910834
288000,2.6949997
289000,2.6915822
290000,2.6899068
291000,2.6888394
292000,2.6886919
293000,2.688991
294000,2.6880178
295000,2.6859663
296000,2.684113
297000,2.6847844
298000,2.6825104
299000,2.6846843
300000,2.6835942
