"step","downstreamPressure_DP115_310_0.70666666666666678_0.3245"
0,-0.0014861168
1000,-0.0011653036
2000,0.008954382
3000,0.014179221
4000,0.026120737
5000,0.044334844
6000,0.053037748
7000,0.07822724
8000,0.1109121
9000,0.14660725
10000,0.19049484
11000,0.21929274
12000,0.26301026
13000,0.30992395
14000,0.37864476
15000,0.42663038
16000,0.49988392
17000,0.57830584
18000,0.6445689
19000,0.70049715
20000,0.7777014
21000,0.82265663
22000,0.8660257
23000,0.90834445
24000,0.9534112
25000,0.9773934
26000,1.0049212
27000,1.0236416
28000,1.071641
29000,1.0893748
30000,1.0947663
31000,1.1099381
32000,1.1526902
33000,1.1497426
34000,1.1639448
35000,1.1806277
36000,1.171257
37000,1.1943239
38000,1.2003126
39000,1.2294374
40000,1.2329452
41000,1.2351148
42000,1.2450392
43000,1.2715971
44000,1.2491292
45000,1.2672243
46000,1.276957
47000,1.260998
48000,1.2794898
49000,1.2640224
50000,1.2865359
51000,1.2840464
52000,1.2952862
53000,1.2882493
54000,1.3059449
55000,1.2985201
56000,1.2889569
57000,1.3091828
58000,1.3071464
59000,1.3038378
60000,1.3078942
61000,1.3017936
62000,1.2956474
63000,1.2954688
64000,1.300004
65000,1.3048542
66000,1.302646
67000,1.3104384
68000,1.3125969
69000,1.3075361
70000,1.3149893
71000,1.3117948
72000,1.3178104
73000,1.3155212
74000,1.3069177
75000,1.3015399
76000,1.3004248
77000,1.3156221
78000,1.307487
79000,1.3111234
80000,1.3155593
81000,1.3271806
82000,1.3049811
83000,1.3079933
84000,1.312913
85000,1.3095653
86000,1.3167984
87000,1.3084282
88000,1.3105196
89000,1.3314245
90000,1.3168163
91000,1.3222661
92000,1.3163509
93000,1.3131398
94000,1.3146152
95000,1.3101773
96000,1.3114511
97000,1.3097934
98000,1.304615
99000,1.2943659
100000,1.3168979
101000,1.2970238
102000,1.3205992
103000,1.3158803
104000,1.3075937
105000,1.3050356
106000,1.2995598
107000,1.2932818
108000,1.3010969
109000,1.3249377
110000,1.3020042
111000,1.2990587
112000,1.3059945
113000,1.2928107
114000,1.2755013
115000,1.281981
116000,1.3021138
117000,1.3136152
118000,1.3131884
119000,1.310231
120000,1.3093073
121000,1.3101368
122000,1.302099
123000,1.2992568
124000,1.2995565
125000,1.3017874
126000,1.3091633
127000,1.3025191
128000,1.3046536
129000,1.3058667
130000,1.3080595
131000,1.2986503
132000,1.3024937
133000,1.2980223
134000,1.2959198
135000,1.2933712
136000,1.2885274
137000,1.3066227
138000,1.2977853
139000,1.3001256
140000,1.3001338
141000,1.2930508
142000,1.2901022
143000,1.2991096
144000,1.2981887
145000,1.3007355
146000,1.2909443
147000,1.3033535
148000,1.3049504
149000,1.2910326
150000,1.2975354
151000,1.299449
152000,1.3083348
153000,1.2808008
154000,1.2957066
155000,1.3111042
156000,1.3123441
157000,1.3091891
158000,1.3063108
159000,1.3022758
160000,1.2986795
161000,1.3076675
162000,1.3100594
163000,1.31136
164000,1.3115468
165000,1.305716
166000,1.3004
167000,1.3125291
168000,1.3029327
169000,1.3080275
170000,1.3072677
171000,1.3027811
172000,1.3085628
173000,1.3077774
174000,1.3096141
175000,1.3154571
176000,1.3129203
177000,1.3150192
178000,1.3158373
179000,1.3092977
180000,1.3162954
181000,1.3150766
182000,1.299542
183000,1.3111782
184000,1.322474
185000,1.3260832
186000,1.3268081
187000,1.3284893
188000,1.3241947
189000,1.3267496
190000,1.3296669
191000,1.3271496
192000,1.3309636
193000,1.3329043
194000,1.3332331
195000,1.333494
196000,1.3296641
197000,1.3318253
198000,1.335357
199000,1.3328943
200000,1.3323957
201000,1.3395662
202000,1.3416383
203000,1.3410397
204000,1.3373635
205000,1.3426485
206000,1.3448966
207000,1.3415949
208000,1.3461416
209000,1.3399618
210000,1.3451247
211000,1.3473108
212000,1.3499427
213000,1.3470724
214000,1.3449761
215000,1.3472213
216000,1.35249
217000,1.34818
218000,1.3506187
219000,1.354205
220000,1.3516378
221000,1.3541887
222000,1.3563125
223000,1.3554149
224000,1.3606478
225000,1.3593571
226000,1.3630016
227000,1.3624129
228000,1.3608643
229000,1.3573216
230000,1.3630491
231000,1.3667294
232000,1.3681583
233000,1.3695185
234000,1.3678586
235000,1.3699658
236000,1.3719621
237000,1.370785
238000,1.3738861
239000,1.3719698
240000,1.3738569
241000,1.3723674
242000,1.370973
243000,1.3743873
244000,1.3763332
245000,1.3771403
246000,1.3735976
247000,1.3748263
248000,1.3774457
249000,1.3782207
250000,1.3809931
251000,1.3820338
252000,1.3814878
253000,1.3802818
254000,1.3824971
255000,1.3809106
256000,1.3881558
257000,1.380434
258000,1.3829533
259000,1.3853593
260000,1.3867304
261000,1.3874428
262000,1.3871012
263000,1.3878764
264000,1.3896571
265000,1.3896673
266000,1.3886967
267000,1.3911302
268000,1.390615
269000,1.3925217
270000,1.3934886
271000,1.3935071
272000,1.3940144
273000,1.3946332
274000,1.3943729
275000,1.393966
276000,1.3953547
277000,1.3969251
278000,1.3962381
279000,1.3980782
280000,1.399273
281000,1.4012804
282000,1.4001529
283000,1.4019442
284000,1.400254
285000,1.4030701
286000,1.4017012
287000,1.4033537
288000,1.4023134
289000,1.4037187
290000,1.4038315
291000,1.4033716
292000,1.4049757
293000,1.4060471
294000,1.406645
295000,1.4048004
296000,1.4054551
297000,1.407167
298000,1.407505
299000,1.4083805
300000,1.4081137
