"step","downsteramPressure_433,9_0,3866666666666667_0,2335"
2000.0,1.6004575
4000.0,1.5929923
6000.0,1.5972366
8000.0,1.5404531955718994
10000.0,1.327265739440918
12000.0,1.0166923999786377
14000.0,0.7029353976249695
16000.0,0.5078731775283813
18000.0,0.4857279658317566
20000.0,0.6061906218528748
22000.0,0.7768115997314453
24000.0,0.9543007612228394
26000.0,1.1225383281707764
28000.0,1.2604292631149292
30000.0,1.3803457021713257
32000.0,1.4782209396362305
34000.0,1.5590105056762695
36000.0,1.625554084777832
38000.0,1.6700613498687744
40000.0,1.7072051763534546
42000.0,1.7438528537750244
44000.0,1.7719554901123047
46000.0,1.8024773597717285
48000.0,1.8212971687316895
50000.0,1.831544280052185
52000.0,1.8537994623184204
54000.0,1.8690537214279175
56000.0,1.8748581409454346
58000.0,1.890440821647644
60000.0,1.9012188911437988
62000.0,1.9097707271575928
64000.0,1.919699788093567
66000.0,1.9275016784667969
68000.0,1.9290879964828491
70000.0,1.9330856800079346
72000.0,1.935559868812561
74000.0,1.94669771194458
76000.0,1.94814133644104
78000.0,1.9536405801773071
80000.0,1.955942153930664
82000.0,1.9566185474395752
84000.0,1.9557689428329468
86000.0,1.9597123861312866
88000.0,1.9590661525726318
90000.0,1.9613771438598633
92000.0,1.9563422203063965
94000.0,1.9559526443481445
96000.0,1.9577556848526
98000.0,1.9547932147979736
100000.0,1.955270528793335
102000.0,1.9524219036102295
104000.0,1.9516117572784424
106000.0,1.9503648281097412
108000.0,1.9497671127319336
110000.0,1.9469765424728394
112000.0,1.9468321800231934
114000.0,1.94710111618042
116000.0,1.9453299045562744
118000.0,1.941948413848877
120000.0,1.9419832229614258
122000.0,1.9409170150756836
124000.0,1.9381271600723267
126000.0,1.9386041164398193
128000.0,1.9334514141082764
130000.0,1.9324426651000977
132000.0,1.9300990104675293
134000.0,1.9308075904846191
136000.0,1.929997205734253
138000.0,1.9271167516708374
140000.0,1.9254239797592163
142000.0,1.9226481914520264
144000.0,1.922149419784546
146000.0,1.9221656322479248
148000.0,1.9192997217178345
150000.0,1.91568922996521
152000.0,1.9175012111663818
154000.0,1.9148428440093994
156000.0,1.9144455194473267
158000.0,1.9107551574707031
160000.0,1.9094328880310059
162000.0,1.9117695093154907
164000.0,1.9066553115844727
166000.0,1.906994342803955
168000.0,1.9034292697906494
170000.0,1.9024521112442017
172000.0,1.901585340499878
174000.0,1.898746371269226
176000.0,1.900505542755127
178000.0,1.8992184400558472
180000.0,1.8990001678466797
182000.0,1.8978182077407837
184000.0,1.8966786861419678
186000.0,1.892592430114746
188000.0,1.893414855003357
190000.0,1.8922607898712158
192000.0,1.891763687133789
194000.0,1.8894929885864258
196000.0,1.8888784646987915
198000.0,1.8871893882751465
200000.0,1.8875555992126465
202000.0,1.8864479064941406
204000.0,1.8858425617218018
206000.0,1.8846032619476318
208000.0,1.8833835124969482
210000.0,1.8833415508270264
212000.0,1.8816349506378174
214000.0,1.880030632019043
216000.0,1.8803308010101318
218000.0,1.8788145780563354
220000.0,1.876257300376892
222000.0,1.8779292106628418
224000.0,1.8767004013061523
226000.0,1.8753302097320557
228000.0,1.8727738857269287
230000.0,1.873134970664978
232000.0,1.8733570575714111
234000.0,1.8711060285568237
236000.0,1.8702044486999512
238000.0,1.8699769973754883
240000.0,1.8692550659179688
242000.0,1.8686883449554443
244000.0,1.8663710355758667
246000.0,1.8676397800445557
248000.0,1.8654239177703857
250000.0,1.8651748895645142
252000.0,1.8654165267944336
254000.0,1.8629356622695923
256000.0,1.863168716430664
258000.0,1.8627413511276245
260000.0,1.8603594303131104
262000.0,1.8604629039764404
264000.0,1.858864426612854
266000.0,1.858810305595398
268000.0,1.8588392734527588
270000.0,1.8577030897140503
272000.0,1.857543706893921
274000.0,1.8574459552764893
276000.0,1.8553457260131836
278000.0,1.8547115325927734
280000.0,1.8535890579223633
282000.0,1.8542503118515015
284000.0,1.8532079458236694
286000.0,1.8527566194534302
288000.0,1.8521480560302734
290000.0,1.8513212203979492
292000.0,1.8517158031463623
294000.0,1.8504868745803833
296000.0,1.8500688076019287
298000.0,1.8488514423370361
300000.0,1.8483757972717285
302000.0,1.8475847244262695
304000.0,1.8474631309509277
306000.0,1.8458523750305176
308000.0,1.8462783098220825
310000.0,1.8461235761642456
312000.0,1.8451051712036133
314000.0,1.844818353652954
316000.0,1.84415864944458
318000.0,1.843839406967163
320000.0,1.8435850143432617
322000.0,1.842961311340332
324000.0,1.8428149223327637
326000.0,1.841800570487976
328000.0,1.8426642417907715
330000.0,1.8415940999984741
332000.0,1.8410732746124268
334000.0,1.8403793573379517
336000.0,1.8402308225631714
338000.0,1.839457392692566
340000.0,1.8390564918518066
342000.0,1.8387911319732666
344000.0,1.8378372192382812
346000.0,1.8384997844696045
348000.0,1.8383686542510986
350000.0,1.8367433547973633
352000.0,1.8374425172805786
354000.0,1.8364570140838623
356000.0,1.8371280431747437
358000.0,1.8369184732437134
360000.0,1.8359434604644775
362000.0,1.8350046873092651
364000.0,1.8358330726623535
366000.0,1.8347785472869873
368000.0,1.8344776630401611
370000.0,1.83451509475708
372000.0,1.8331968784332275
374000.0,1.833460807800293
376000.0,1.8331682682037354
378000.0,1.8333089351654053
380000.0,1.8327970504760742
382000.0,1.8321744203567505
384000.0,1.8323864936828613
386000.0,1.8321632146835327
388000.0,1.8322278261184692
390000.0,1.8315980434417725
392000.0,1.8311885595321655
394000.0,1.831266164779663
396000.0,1.830854058265686
398000.0,1.8304085731506348
400000.0,1.829723596572876
402000.0,1.829854965209961
404000.0,1.8294233083724976
406000.0,1.8298803567886353
408000.0,1.8294026851654053
410000.0,1.8291943073272705
412000.0,1.829019546508789
414000.0,1.8287937641143799
416000.0,1.828479290008545
418000.0,1.8284130096435547
420000.0,1.8281536102294922
422000.0,1.8279931545257568
424000.0,1.827681303024292
426000.0,1.828397512435913
428000.0,1.8276182413101196
430000.0,1.827514886856079
432000.0,1.8274245262145996
434000.0,1.8269609212875366
436000.0,1.8270785808563232
438000.0,1.826367735862732
440000.0,1.826393961906433
442000.0,1.8261486291885376
444000.0,1.8261289596557617
446000.0,1.8261247873306274
448000.0,1.8258754014968872
450000.0,1.825544834136963
452000.0,1.8255674839019775
454000.0,1.8250432014465332
456000.0,1.825438141822815
458000.0,1.8248356580734253
460000.0,1.824977993965149
462000.0,1.824608325958252
464000.0,1.8246124982833862
466000.0,1.824425458908081
468000.0,1.8245006799697876
470000.0,1.8243398666381836
472000.0,1.8242590427398682
474000.0,1.824021577835083
476000.0,1.8241076469421387
