"step","upsteramPressure_1101,6999999999998_0,76_0,3575"
2000.0,2.4308262
4000.0,2.4092407
6000.0,2.4228172
8000.0,1.5043015480041504
10000.0,1.1168018579483032
12000.0,0.7531866431236267
14000.0,0.42177814245224
16000.0,0.240985706448555
18000.0,0.2991752624511719
20000.0,0.6011308431625366
22000.0,1.0117086172103882
24000.0,1.4391438961029053
26000.0,1.8375599384307861
28000.0,2.170945167541504
30000.0,2.4187369346618652
32000.0,2.600153684616089
34000.0,2.7459769248962402
36000.0,2.8502449989318848
38000.0,2.900259017944336
40000.0,2.9399070739746094
42000.0,3.0000152587890625
44000.0,3.0232560634613037
46000.0,3.072030544281006
48000.0,3.0932090282440186
50000.0,3.0833141803741455
52000.0,3.1242547035217285
54000.0,3.1392769813537598
56000.0,3.142076015472412
58000.0,3.134235382080078
60000.0,3.15454363822937
62000.0,3.1638376712799072
64000.0,3.1703810691833496
66000.0,3.1721839904785156
68000.0,3.1658222675323486
70000.0,3.1714084148406982
72000.0,3.165093421936035
74000.0,3.1743550300598145
76000.0,3.1694934368133545
78000.0,3.172173023223877
80000.0,3.17586088180542
82000.0,3.16666579246521
84000.0,3.1670703887939453
86000.0,3.167391061782837
88000.0,3.157991886138916
90000.0,3.162682056427002
92000.0,3.158388614654541
94000.0,3.1529970169067383
96000.0,3.151061534881592
98000.0,3.148451328277588
100000.0,3.149587631225586
102000.0,3.1401164531707764
104000.0,3.140900135040283
106000.0,3.1381285190582275
108000.0,3.1302361488342285
110000.0,3.12977933883667
112000.0,3.127351760864258
114000.0,3.1268351078033447
116000.0,3.1223790645599365
118000.0,3.1204230785369873
120000.0,3.1147208213806152
122000.0,3.11575984954834
124000.0,3.1101298332214355
126000.0,3.1091151237487793
128000.0,3.104180335998535
130000.0,3.1043105125427246
132000.0,3.1005566120147705
134000.0,3.098337173461914
136000.0,3.096320629119873
138000.0,3.090663433074951
140000.0,3.089242458343506
142000.0,3.0840463638305664
144000.0,3.080497980117798
146000.0,3.0804734230041504
148000.0,3.077371120452881
150000.0,3.074340581893921
152000.0,3.072935104370117
154000.0,3.067692279815674
156000.0,3.067188262939453
158000.0,3.065762519836426
160000.0,3.0620975494384766
162000.0,3.055530548095703
164000.0,3.0547966957092285
166000.0,3.0517616271972656
168000.0,3.049278497695923
170000.0,3.0481791496276855
172000.0,3.0449345111846924
174000.0,3.0390515327453613
176000.0,3.0414950847625732
178000.0,3.0365355014801025
180000.0,3.0364184379577637
182000.0,3.033862590789795
184000.0,3.028090238571167
186000.0,3.028049945831299
188000.0,3.025412082672119
190000.0,3.024470329284668
192000.0,3.0196824073791504
194000.0,3.017721176147461
196000.0,3.0162861347198486
198000.0,3.0126028060913086
200000.0,3.0101144313812256
202000.0,3.0095643997192383
204000.0,3.004757881164551
206000.0,3.0060064792633057
208000.0,3.002469778060913
210000.0,3.0013275146484375
212000.0,2.9996163845062256
214000.0,2.996648073196411
216000.0,2.9941294193267822
218000.0,2.991955518722534
220000.0,2.9909229278564453
222000.0,2.9876813888549805
224000.0,2.986629009246826
226000.0,2.9860379695892334
228000.0,2.984750986099243
230000.0,2.981295108795166
232000.0,2.9787378311157227
234000.0,2.97829008102417
236000.0,2.9756925106048584
238000.0,2.9744873046875
240000.0,2.973022937774658
242000.0,2.9713289737701416
244000.0,2.9698543548583984
246000.0,2.966313362121582
248000.0,2.966996908187866
250000.0,2.964083194732666
252000.0,2.963715076446533
254000.0,2.960516929626465
256000.0,2.960453510284424
258000.0,2.9593913555145264
260000.0,2.9587247371673584
262000.0,2.956267833709717
264000.0,2.9537782669067383
266000.0,2.9535419940948486
268000.0,2.95217227935791
270000.0,2.950082778930664
272000.0,2.9491958618164062
274000.0,2.947683334350586
276000.0,2.946615219116211
278000.0,2.9453325271606445
280000.0,2.945404529571533
282000.0,2.941328525543213
284000.0,2.940305471420288
286000.0,2.9409990310668945
288000.0,2.9394397735595703
290000.0,2.939241886138916
292000.0,2.938352584838867
294000.0,2.9358553886413574
296000.0,2.935737133026123
298000.0,2.9345147609710693
300000.0,2.9336464405059814
302000.0,2.933481216430664
304000.0,2.931560516357422
306000.0,2.9301726818084717
308000.0,2.9304184913635254
310000.0,2.929631471633911
312000.0,2.928654432296753
314000.0,2.9278316497802734
316000.0,2.9270172119140625
318000.0,2.92545223236084
320000.0,2.924800395965576
322000.0,2.9235825538635254
324000.0,2.9238619804382324
326000.0,2.9235098361968994
328000.0,2.921910524368286
330000.0,2.9220962524414062
332000.0,2.919769763946533
334000.0,2.9198684692382812
336000.0,2.91904616355896
338000.0,2.917880058288574
340000.0,2.917384624481201
342000.0,2.917591094970703
344000.0,2.9159891605377197
346000.0,2.915574789047241
348000.0,2.916253089904785
350000.0,2.914726734161377
352000.0,2.9153780937194824
354000.0,2.913644313812256
356000.0,2.9133834838867188
358000.0,2.912250518798828
360000.0,2.912038803100586
362000.0,2.910814046859741
364000.0,2.910688877105713
366000.0,2.9108188152313232
368000.0,2.9091098308563232
370000.0,2.9087157249450684
372000.0,2.9084179401397705
374000.0,2.9076428413391113
376000.0,2.9085214138031006
378000.0,2.9073309898376465
380000.0,2.907097339630127
382000.0,2.9061756134033203
384000.0,2.9054079055786133
386000.0,2.905362606048584
388000.0,2.904785633087158
390000.0,2.904397487640381
392000.0,2.904296636581421
394000.0,2.903052806854248
396000.0,2.903083324432373
398000.0,2.902900218963623
400000.0,2.902041435241699
402000.0,2.902036190032959
404000.0,2.9015727043151855
406000.0,2.9014511108398438
408000.0,2.9009594917297363
410000.0,2.9005472660064697
412000.0,2.899749755859375
414000.0,2.899531364440918
416000.0,2.8999669551849365
418000.0,2.8995418548583984
420000.0,2.899394989013672
422000.0,2.8989157676696777
424000.0,2.8988914489746094
426000.0,2.898578405380249
428000.0,2.897768974304199
430000.0,2.8971283435821533
432000.0,2.8967981338500977
434000.0,2.8968372344970703
436000.0,2.896444797515869
438000.0,2.8967344760894775
440000.0,2.896045684814453
442000.0,2.895407199859619
444000.0,2.895181179046631
446000.0,2.894727945327759
448000.0,2.895350217819214
450000.0,2.8949246406555176
452000.0,2.8944225311279297
454000.0,2.8947324752807617
456000.0,2.8944413661956787
458000.0,2.8942198753356934
460000.0,2.8934412002563477
462000.0,2.8936333656311035
464000.0,2.8930869102478027
466000.0,2.8927197456359863
468000.0,2.892902135848999
470000.0,2.8927462100982666
472000.0,2.892306327819824
474000.0,2.8920130729675293
476000.0,2.891803741455078
478000.0,2.8916759490966797
480000.0,2.8916611671447754
482000.0,2.8913841247558594
484000.0,2.8908348083496094
486000.0,2.890873432159424
488000.0,2.8912124633789062
490000.0,2.890678882598877
492000.0,2.890688896179199
494000.0,2.8903188705444336
496000.0,2.890305995941162
498000.0,2.8905117511749268
500000.0,2.8900458812713623
