"step","downsteramPressure_508,09999999999997_0,44_0,3265"
2000.0,1.3805306
4000.0,1.3735663
6000.0,1.3774786
8000.0,1.405650019645691
10000.0,1.235576868057251
12000.0,0.9542073011398315
14000.0,0.6608524918556213
16000.0,0.4756056070327759
18000.0,0.45245102047920227
20000.0,0.5654220581054688
22000.0,0.7300214767456055
24000.0,0.9085999727249146
26000.0,1.0855622291564941
28000.0,1.2303385734558105
30000.0,1.357064962387085
32000.0,1.4609339237213135
34000.0,1.5454387664794922
36000.0,1.6181719303131104
38000.0,1.6664241552352905
40000.0,1.7093262672424316
42000.0,1.7493929862976074
44000.0,1.7792088985443115
46000.0,1.8121800422668457
48000.0,1.8348371982574463
50000.0,1.8479244709014893
52000.0,1.873815894126892
54000.0,1.8906234502792358
56000.0,1.8985528945922852
58000.0,1.9169803857803345
60000.0,1.9289523363113403
62000.0,1.9412024021148682
64000.0,1.9512861967086792
66000.0,1.9606404304504395
68000.0,1.9639320373535156
70000.0,1.9693737030029297
72000.0,1.9737393856048584
74000.0,1.9844989776611328
76000.0,1.9857581853866577
78000.0,1.9925236701965332
80000.0,1.996473789215088
82000.0,1.9970741271972656
84000.0,1.9979915618896484
86000.0,2.002279758453369
88000.0,2.001461982727051
90000.0,2.004901885986328
92000.0,2.001976251602173
94000.0,2.0021071434020996
96000.0,2.003425121307373
98000.0,2.002333879470825
100000.0,2.001580238342285
102000.0,1.9993000030517578
104000.0,1.9998607635498047
106000.0,1.999455451965332
108000.0,1.9993324279785156
110000.0,1.9970314502716064
112000.0,1.9975987672805786
114000.0,1.9972792863845825
116000.0,1.9947638511657715
118000.0,1.9930819272994995
120000.0,1.9933269023895264
122000.0,1.9932582378387451
124000.0,1.9929883480072021
126000.0,1.9926940202713013
128000.0,1.9878692626953125
130000.0,1.9870996475219727
132000.0,1.984708309173584
134000.0,1.9856805801391602
136000.0,1.9858953952789307
138000.0,1.9830589294433594
140000.0,1.9827885627746582
142000.0,1.9804836511611938
144000.0,1.9803284406661987
146000.0,1.9801961183547974
148000.0,1.9775139093399048
150000.0,1.9741594791412354
152000.0,1.9760870933532715
154000.0,1.9737701416015625
156000.0,1.9743986129760742
158000.0,1.9704231023788452
160000.0,1.9690319299697876
162000.0,1.972995638847351
164000.0,1.9681754112243652
166000.0,1.9682488441467285
168000.0,1.9658257961273193
170000.0,1.96405827999115
172000.0,1.9639220237731934
174000.0,1.9609684944152832
176000.0,1.9633930921554565
178000.0,1.9621002674102783
180000.0,1.9625905752182007
182000.0,1.9613689184188843
184000.0,1.96136474609375
186000.0,1.957551121711731
188000.0,1.9585788249969482
190000.0,1.9576265811920166
192000.0,1.9577198028564453
194000.0,1.9551751613616943
196000.0,1.9549696445465088
198000.0,1.9534950256347656
200000.0,1.9537718296051025
202000.0,1.9522886276245117
204000.0,1.9524881839752197
206000.0,1.9513405561447144
208000.0,1.9495807886123657
210000.0,1.949554204940796
212000.0,1.9487724304199219
214000.0,1.9463551044464111
216000.0,1.9474358558654785
218000.0,1.9454898834228516
220000.0,1.9437769651412964
222000.0,1.9448699951171875
224000.0,1.9436978101730347
226000.0,1.9420006275177002
228000.0,1.9393715858459473
230000.0,1.9401819705963135
232000.0,1.940202236175537
234000.0,1.938079595565796
236000.0,1.9371387958526611
238000.0,1.9368302822113037
240000.0,1.9365074634552002
242000.0,1.9360350370407104
244000.0,1.9333827495574951
246000.0,1.9353010654449463
248000.0,1.9325741529464722
250000.0,1.9311890602111816
252000.0,1.932760238647461
254000.0,1.9297754764556885
256000.0,1.9297583103179932
258000.0,1.9300503730773926
260000.0,1.927743911743164
262000.0,1.927701711654663
264000.0,1.92623770236969
266000.0,1.9266300201416016
268000.0,1.9263532161712646
270000.0,1.9250833988189697
272000.0,1.9246935844421387
274000.0,1.9249768257141113
276000.0,1.9232257604599
278000.0,1.9226202964782715
280000.0,1.9212735891342163
282000.0,1.9214794635772705
284000.0,1.9214823246002197
286000.0,1.920623540878296
288000.0,1.9196949005126953
290000.0,1.9193897247314453
292000.0,1.919874668121338
294000.0,1.9185867309570312
296000.0,1.9179184436798096
298000.0,1.9166836738586426
300000.0,1.9169737100601196
302000.0,1.9159135818481445
304000.0,1.9158427715301514
306000.0,1.913832426071167
308000.0,1.9146836996078491
310000.0,1.914785385131836
312000.0,1.9137492179870605
314000.0,1.9136583805084229
316000.0,1.9126250743865967
318000.0,1.912084937095642
320000.0,1.9124716520309448
322000.0,1.9118049144744873
324000.0,1.9118596315383911
326000.0,1.9109386205673218
328000.0,1.9115198850631714
330000.0,1.9109852313995361
332000.0,1.9103130102157593
334000.0,1.9095664024353027
336000.0,1.9093111753463745
338000.0,1.908845067024231
340000.0,1.9086536169052124
342000.0,1.9083747863769531
344000.0,1.9073946475982666
346000.0,1.908141851425171
348000.0,1.9080630540847778
350000.0,1.9064652919769287
352000.0,1.9072964191436768
354000.0,1.906413197517395
