"step","upsteramPressureTot_953,3_0,6000000000000001_0,2955"
2000.0,3.5896506
4000.0,3.6104012
6000.0,3.5783353
8000.0,2.0108110904693604
10000.0,1.5369536876678467
12000.0,1.128269910812378
14000.0,0.7868080735206604
16000.0,0.6350884437561035
18000.0,0.7664914727210999
20000.0,1.1979620456695557
22000.0,1.7664402723312378
24000.0,2.302337408065796
26000.0,2.741180181503296
28000.0,3.1091408729553223
30000.0,3.3743515014648438
32000.0,3.5668482780456543
34000.0,3.725010633468628
36000.0,3.8276710510253906
38000.0,3.873965263366699
40000.0,3.9123330116271973
42000.0,3.981442928314209
44000.0,4.013789653778076
46000.0,4.0682525634765625
48000.0,4.097135543823242
50000.0,4.078179359436035
52000.0,4.135427474975586
54000.0,4.152441024780273
56000.0,4.163389205932617
58000.0,4.153399467468262
60000.0,4.174299240112305
62000.0,4.187986850738525
64000.0,4.20101261138916
66000.0,4.197542190551758
68000.0,4.196619033813477
70000.0,4.200496196746826
72000.0,4.200049877166748
74000.0,4.211384296417236
76000.0,4.211465835571289
78000.0,4.209142684936523
80000.0,4.215464115142822
82000.0,4.20007848739624
84000.0,4.209392547607422
86000.0,4.207557678222656
88000.0,4.199519634246826
90000.0,4.203256607055664
92000.0,4.201892852783203
94000.0,4.195119857788086
96000.0,4.197362899780273
98000.0,4.194540023803711
100000.0,4.192371368408203
102000.0,4.186710357666016
104000.0,4.18489933013916
106000.0,4.183027267456055
108000.0,4.171186447143555
110000.0,4.1778564453125
112000.0,4.173200607299805
114000.0,4.172062873840332
116000.0,4.169445037841797
118000.0,4.163601875305176
120000.0,4.162225723266602
122000.0,4.161585807800293
124000.0,4.160677909851074
126000.0,4.150068283081055
128000.0,4.1487932205200195
130000.0,4.156301498413086
132000.0,4.146010875701904
134000.0,4.143708229064941
136000.0,4.140708923339844
138000.0,4.136770725250244
140000.0,4.132109642028809
142000.0,4.128726959228516
144000.0,4.123664379119873
146000.0,4.124206066131592
148000.0,4.1217522621154785
150000.0,4.121088981628418
152000.0,4.112703323364258
154000.0,4.113583564758301
156000.0,4.115777969360352
158000.0,4.110182762145996
160000.0,4.107879638671875
162000.0,4.096217632293701
164000.0,4.101722240447998
166000.0,4.095749855041504
168000.0,4.094354629516602
170000.0,4.094878196716309
172000.0,4.090139389038086
174000.0,4.085027694702148
176000.0,4.084785461425781
178000.0,4.082653045654297
180000.0,4.082393646240234
182000.0,4.08063268661499
184000.0,4.075136184692383
186000.0,4.076120376586914
188000.0,4.075911521911621
190000.0,4.071567535400391
192000.0,4.068477630615234
194000.0,4.065314292907715
196000.0,4.063127040863037
198000.0,4.0605974197387695
200000.0,4.0602593421936035
202000.0,4.062555313110352
204000.0,4.055793762207031
206000.0,4.055639266967773
208000.0,4.049397945404053
210000.0,4.053407669067383
212000.0,4.050168991088867
214000.0,4.0491509437561035
216000.0,4.0456671714782715
218000.0,4.0433454513549805
220000.0,4.041250705718994
222000.0,4.041102409362793
224000.0,4.038922309875488
226000.0,4.041357040405273
228000.0,4.040773868560791
230000.0,4.038614749908447
232000.0,4.030331611633301
234000.0,4.030694007873535
236000.0,4.029727935791016
238000.0,4.028445720672607
240000.0,4.02625846862793
242000.0,4.026007652282715
244000.0,4.0245771408081055
246000.0,4.019571304321289
248000.0,4.022396087646484
250000.0,4.021928310394287
252000.0,4.017767906188965
254000.0,4.017303466796875
256000.0,4.014331817626953
258000.0,4.013801574707031
260000.0,4.015334606170654
262000.0,4.012791633605957
264000.0,4.009779453277588
266000.0,4.011385440826416
268000.0,4.005513668060303
270000.0,4.002848148345947
272000.0,4.004744529724121
274000.0,4.004482269287109
276000.0,4.0027971267700195
278000.0,4.001708984375
280000.0,4.003819465637207
282000.0,3.999527931213379
284000.0,3.997363567352295
286000.0,3.998429298400879
