"step","downsteramPressureTot_656,5_0,5466666666666666_0,20249999999999999"
2000.0,3.464481
4000.0,3.5000424
6000.0,3.463913
8000.0,1.858276128768921
10000.0,1.506493330001831
12000.0,1.1636708974838257
14000.0,0.8636443614959717
16000.0,0.74020916223526
18000.0,0.8849141597747803
20000.0,1.331953525543213
22000.0,1.8571454286575317
24000.0,2.3187994956970215
26000.0,2.6455068588256836
28000.0,2.932765007019043
30000.0,3.138249158859253
32000.0,3.296482563018799
34000.0,3.4263224601745605
36000.0,3.5118961334228516
38000.0,3.566596269607544
40000.0,3.6080679893493652
42000.0,3.675967216491699
44000.0,3.7176406383514404
46000.0,3.7750535011291504
48000.0,3.8025503158569336
50000.0,3.797410011291504
52000.0,3.8615684509277344
54000.0,3.87908935546875
56000.0,3.899600028991699
58000.0,3.89418363571167
60000.0,3.9155733585357666
62000.0,3.9371042251586914
64000.0,3.95320463180542
66000.0,3.9536468982696533
68000.0,3.955657482147217
70000.0,3.960637331008911
72000.0,3.970649242401123
74000.0,3.983259677886963
76000.0,3.984732151031494
78000.0,3.987140655517578
80000.0,3.9941301345825195
82000.0,3.9770560264587402
84000.0,3.9924404621124268
86000.0,3.990349531173706
88000.0,3.9840312004089355
90000.0,3.9940052032470703
92000.0,3.9872958660125732
94000.0,3.9889674186706543
96000.0,3.989778995513916
98000.0,3.9895944595336914
100000.0,3.9844188690185547
102000.0,3.9814624786376953
104000.0,3.9779245853424072
106000.0,3.9759950637817383
108000.0,3.9723849296569824
110000.0,3.974853515625
112000.0,3.9711222648620605
114000.0,3.969113826751709
116000.0,3.9681153297424316
118000.0,3.9628827571868896
120000.0,3.9608259201049805
122000.0,3.961576461791992
124000.0,3.9598517417907715
126000.0,3.951589345932007
128000.0,3.9453988075256348
130000.0,3.9556591510772705
132000.0,3.9423067569732666
134000.0,3.941089630126953
136000.0,3.939286708831787
138000.0,3.937854290008545
140000.0,3.9321680068969727
142000.0,3.9280481338500977
144000.0,3.9210615158081055
146000.0,3.9222004413604736
148000.0,3.919888973236084
150000.0,3.920443534851074
152000.0,3.911034107208252
154000.0,3.910532236099243
156000.0,3.9150166511535645
158000.0,3.907136917114258
160000.0,3.9057302474975586
162000.0,3.8980491161346436
164000.0,3.904158115386963
166000.0,3.8933496475219727
168000.0,3.892486572265625
170000.0,3.895308256149292
172000.0,3.8880414962768555
174000.0,3.8880505561828613
176000.0,3.8844175338745117
178000.0,3.8862404823303223
180000.0,3.8779351711273193
182000.0,3.880772590637207
184000.0,3.87776517868042
186000.0,3.875309944152832
188000.0,3.8734426498413086
190000.0,3.8684425354003906
192000.0,3.8672549724578857
194000.0,3.866377353668213
196000.0,3.8645308017730713
198000.0,3.858764171600342
200000.0,3.861255168914795
202000.0,3.859870195388794
204000.0,3.8548171520233154
206000.0,3.8554680347442627
208000.0,3.851505756378174
210000.0,3.8511528968811035
212000.0,3.8477859497070312
214000.0,3.849947690963745
216000.0,3.8415260314941406
218000.0,3.8409368991851807
220000.0,3.8419389724731445
222000.0,3.840200424194336
224000.0,3.8377885818481445
226000.0,3.8394274711608887
228000.0,3.839205741882324
230000.0,3.838568687438965
232000.0,3.8285045623779297
234000.0,3.8290913105010986
236000.0,3.8297386169433594
238000.0,3.8269734382629395
240000.0,3.826078176498413
242000.0,3.8262057304382324
244000.0,3.8224406242370605
246000.0,3.821223497390747
248000.0,3.820107936859131
250000.0,3.8226819038391113
252000.0,3.81748628616333
254000.0,3.8169350624084473
256000.0,3.8121676445007324
258000.0,3.812955856323242
260000.0,3.8127121925354004
262000.0,3.812507390975952
264000.0,3.807908535003662
266000.0,3.8094470500946045
268000.0,3.806274175643921
270000.0,3.801981210708618
272000.0,3.8036351203918457
274000.0,3.8036677837371826
276000.0,3.8032479286193848
278000.0,3.801668882369995
280000.0,3.8028454780578613
282000.0,3.7982635498046875
284000.0,3.797027349472046
286000.0,3.7969868183135986
288000.0,3.7950878143310547
290000.0,3.7984917163848877
292000.0,3.7935214042663574
294000.0,3.7910220623016357
296000.0,3.791781187057495
298000.0,3.7904000282287598
300000.0,3.7887954711914062
302000.0,3.7891316413879395
304000.0,3.7884695529937744
306000.0,3.7863452434539795
308000.0,3.7874903678894043
